Orthogroup	STRPU_ok	APOSC_ok
OG0002336	STRPU_06708	APOSC_16748
OG0002337	STRPU_15351	APOSC_17012
OG0002339	STRPU_09348	APOSC_26083
OG0002339	STRPU_11072	APOSC_10353
OG0002340	STRPU_26084	APOSC_21511
OG0002341	STRPU_05759	APOSC_11019
OG0002342	STRPU_01084, STRPU_24216	APOSC_18375
OG0002343	STRPU_11537	APOSC_16280
OG0002344	STRPU_14480	APOSC_25480
OG0002345	STRPU_12488, STRPU_12513	APOSC_25747
OG0002346	STRPU_01631, STRPU_11970	APOSC_07336
OG0002347	STRPU_12584	APOSC_08898, APOSC_08899
OG0002348	STRPU_04971	APOSC_18750
OG0002349	STRPU_25984	APOSC_04186
OG0002349	STRPU_08687	APOSC_05856
OG0002350	STRPU_20358	APOSC_15745
OG0002351	STRPU_27104, STRPU_27103, STRPU_27105, STRPU_17546, STRPU_27102, STRPU_27108, STRPU_27107	APOSC_09688, APOSC_21340
OG0002352	STRPU_25485	APOSC_04222, APOSC_01632
OG0002353	STRPU_03705, STRPU_03704	APOSC_15880
OG0002354	STRPU_26150	APOSC_05752
OG0002354	STRPU_25861	APOSC_04612
OG0002355	STRPU_05391	APOSC_10159
OG0002356	STRPU_13024	APOSC_03388
OG0002357	STRPU_21637, STRPU_00290	APOSC_15358
OG0002358	STRPU_12621	APOSC_25738
OG0002359	STRPU_04441, STRPU_04440, STRPU_04439	APOSC_14169, APOSC_13362
OG0002360	STRPU_24025, STRPU_02637	APOSC_08310
OG0002361	STRPU_20865, STRPU_20902, STRPU_21152	APOSC_15741
OG0002362	STRPU_26957	APOSC_06944
OG0002363	STRPU_08483	APOSC_19269
OG0002364	STRPU_10485	APOSC_05036, APOSC_21021, APOSC_06962
OG0002366	STRPU_25360	APOSC_12941
OG0002367	STRPU_19014	APOSC_15926
OG0002367	STRPU_26541	APOSC_21224
OG0002368	STRPU_20691	APOSC_13583
OG0002369	STRPU_21201	APOSC_26993, APOSC_26992, APOSC_17971
OG0002370	STRPU_08154	APOSC_04969
OG0002371	STRPU_21823	APOSC_10262
OG0002372	STRPU_14679	APOSC_10426
OG0002372	STRPU_09460	APOSC_22681
OG0002374	STRPU_16223, STRPU_00101, STRPU_26262, STRPU_25329	APOSC_11797
OG0002375	STRPU_22143, STRPU_22144	APOSC_01864, APOSC_19578
OG0002376	STRPU_21584, STRPU_21585	APOSC_26441
OG0002377	STRPU_20991	APOSC_15267
OG0002378	STRPU_12622	APOSC_12823
OG0002379	STRPU_06263, STRPU_06307	APOSC_02551
OG0002380	STRPU_04696	APOSC_17167
OG0002395	STRPU_19059	APOSC_06010, APOSC_06009
OG0002396	STRPU_21072	APOSC_16713
OG0002397	STRPU_23364	APOSC_19659, APOSC_08996, APOSC_24964
OG0002398	STRPU_05219	APOSC_09178
OG0002400	STRPU_00984, STRPU_23458	APOSC_16077
OG0002401	STRPU_04981	APOSC_03670
OG0002402	STRPU_11673	APOSC_09555
OG0002403	STRPU_06809	APOSC_02567
OG0002404	STRPU_18428, STRPU_18470	APOSC_07290
OG0002405	STRPU_05677	APOSC_03556
OG0002406	STRPU_10508	APOSC_03559, APOSC_03558
OG0002407	STRPU_04443	APOSC_09968
OG0002408	STRPU_26022	APOSC_24634
OG0002409	STRPU_22412	APOSC_27400
OG0002410	STRPU_08063	APOSC_22198
OG0002411	STRPU_02645, STRPU_16168	APOSC_04009
OG0002412	STRPU_20533	APOSC_01507
OG0002413	STRPU_18616	APOSC_23972
OG0002413	STRPU_24368	APOSC_01682
OG0002414	STRPU_24737	APOSC_17956, APOSC_17957
OG0002415	STRPU_04146	APOSC_02142, APOSC_02143
OG0002415	STRPU_04145	APOSC_16711
OG0002416	STRPU_18051	APOSC_09489
OG0002417	STRPU_04149	APOSC_05991
OG0002417	STRPU_04148	APOSC_23917
OG0002417	STRPU_04162	APOSC_17180
OG0002418	STRPU_11282, STRPU_11243	APOSC_09068
OG0002419	STRPU_25523	APOSC_11227
OG0002419	STRPU_08164	APOSC_15337
OG0002420	STRPU_20829	APOSC_28049
OG0002421	STRPU_27357	APOSC_00076
OG0002421	STRPU_25383	APOSC_18272
OG0002422	STRPU_17611, STRPU_17617	APOSC_06825, APOSC_24123, APOSC_24124
OG0002423	STRPU_02622, STRPU_24041	APOSC_26675, APOSC_03825
OG0002424	STRPU_09801	APOSC_19985, APOSC_19984
OG0002425	STRPU_19998	APOSC_21924
OG0002426	STRPU_08743, STRPU_01426	APOSC_03921
OG0002427	STRPU_12808	APOSC_27186
OG0002428	STRPU_22876	APOSC_20584
OG0002429	STRPU_00222, STRPU_25962	APOSC_28085, APOSC_18106
OG0002432	STRPU_05766	APOSC_10636, APOSC_10637
OG0002433	STRPU_09122, STRPU_02094	APOSC_26929
OG0002434	STRPU_13364, STRPU_13384	APOSC_20903
OG0002435	STRPU_01127, STRPU_18319	APOSC_28585
OG0002436	STRPU_15482	APOSC_18153
OG0002437	STRPU_19871, STRPU_19897	APOSC_11323
OG0002438	STRPU_13287	APOSC_05933, APOSC_05932
OG0002439	STRPU_12224	APOSC_15469
OG0002440	STRPU_06515, STRPU_06838	APOSC_11894, APOSC_11895
OG0002440	STRPU_06466	APOSC_11092
OG0002441	STRPU_17739	APOSC_21966
OG0002442	STRPU_25860	APOSC_07036
OG0002443	STRPU_23447, STRPU_00994	APOSC_06655
OG0002444	STRPU_16740, STRPU_01712	APOSC_18763
OG0002444	STRPU_21249	APOSC_13382
OG0002445	STRPU_16901	APOSC_17296
OG0002446	STRPU_02116, STRPU_09151	APOSC_18266
OG0002447	STRPU_04951	APOSC_07029
OG0002448	STRPU_04423	APOSC_23526, APOSC_18984
OG0002449	STRPU_21048	APOSC_14992
OG0002450	STRPU_26697	APOSC_13991
OG0002451	STRPU_01955, STRPU_22796	APOSC_28576
OG0002452	STRPU_23437, STRPU_01000	APOSC_19241
OG0002453	STRPU_03521, STRPU_03584	APOSC_12294
OG0002454	STRPU_14731	APOSC_06933
OG0002456	STRPU_24626	APOSC_17794
OG0002457	STRPU_20802	APOSC_18222, APOSC_27075
OG0002459	STRPU_08082	APOSC_27136, APOSC_23237
OG0002461	STRPU_05312	APOSC_13889
OG0002476	STRPU_25129	APOSC_08544
OG0002476	STRPU_25898	APOSC_06061
OG0002477	STRPU_14654, STRPU_22330, STRPU_00152	APOSC_07575
OG0002478	STRPU_10197, STRPU_10198	APOSC_00900, APOSC_00901
OG0002479	STRPU_15430	APOSC_07785
OG0002480	STRPU_27130, STRPU_27131	APOSC_07211
OG0002481	STRPU_03676, STRPU_03664	APOSC_27065
OG0002482	STRPU_14916	APOSC_26131
OG0002484	STRPU_10100, STRPU_10163	APOSC_06260
OG0002486	STRPU_25111	APOSC_24086
OG0002487	STRPU_20804	APOSC_22119
OG0002488	STRPU_20086	APOSC_28145, APOSC_05705
OG0002489	STRPU_09635	APOSC_18456, APOSC_18458, APOSC_21175
OG0002490	STRPU_23133	APOSC_27091
OG0002491	STRPU_22188	APOSC_14427
OG0002493	STRPU_20712	APOSC_29120
OG0002494	STRPU_12558	APOSC_27422
OG0002495	STRPU_01889, STRPU_25206	APOSC_23227
OG0002496	STRPU_18653	APOSC_13981, APOSC_13980
OG0002497	STRPU_14057, STRPU_00867	APOSC_12496
OG0002499	STRPU_15787, STRPU_15790, STRPU_15793	APOSC_05018
OG0002500	STRPU_14559	APOSC_26845
OG0002501	STRPU_02522, STRPU_15141	APOSC_16481
OG0002502	STRPU_19040	APOSC_05426, APOSC_24375
OG0002503	STRPU_05769	APOSC_27241, APOSC_27239, APOSC_27240
OG0002504	STRPU_14756, STRPU_02567	APOSC_09624
OG0002505	STRPU_13547	APOSC_20422
OG0002506	STRPU_24659	APOSC_09722, APOSC_09723
OG0002507	STRPU_18656	APOSC_05361, APOSC_05360
OG0002508	STRPU_14844, STRPU_14867	APOSC_05345
OG0002509	STRPU_16015	APOSC_14957
OG0002510	STRPU_03146, STRPU_03126, STRPU_03104	APOSC_08174, APOSC_22448
OG0002511	STRPU_24965	APOSC_28580, APOSC_28581
OG0002512	STRPU_05394, STRPU_05395	APOSC_14605
OG0002513	STRPU_06027, STRPU_12885, STRPU_04397	APOSC_16184
OG0002514	STRPU_11830	APOSC_12096
OG0002515	STRPU_27160	APOSC_01468
OG0002515	STRPU_09867	APOSC_09659
OG0002516	STRPU_03861	APOSC_18582
OG0002517	STRPU_22806, STRPU_01965	APOSC_16660
OG0002518	STRPU_00560, STRPU_10679	APOSC_11783
OG0002519	STRPU_05579, STRPU_05638	APOSC_13975
OG0002520	STRPU_04851	APOSC_09886, APOSC_05221
OG0002521	STRPU_16410, STRPU_16411, STRPU_16409	APOSC_03523, APOSC_01750
OG0002521	STRPU_15253	APOSC_26090
OG0002522	STRPU_10757	APOSC_13059
OG0002523	STRPU_23311	APOSC_20366
OG0002524	STRPU_15505	APOSC_24058
OG0002525	STRPU_16648	APOSC_16559, APOSC_16558
OG0002526	STRPU_07903, STRPU_07929	APOSC_27120
OG0002527	STRPU_20128	APOSC_26177
OG0002528	STRPU_09781	APOSC_06214
OG0002529	STRPU_06614	APOSC_21726
OG0002530	STRPU_26632	APOSC_20517, APOSC_20516
OG0002531	STRPU_21816	APOSC_21879
OG0002532	STRPU_08489	APOSC_00073
OG0002533	STRPU_14961, STRPU_14991	APOSC_16025
OG0002534	STRPU_13252	APOSC_26084
OG0002535	STRPU_10076, STRPU_10140	APOSC_01354, APOSC_01353
OG0002536	STRPU_10079, STRPU_10142	APOSC_06464
OG0002537	STRPU_05698	APOSC_15584
OG0002537	STRPU_05697	APOSC_17581
OG0002538	STRPU_13742, STRPU_13741	APOSC_28411
OG0002539	STRPU_01382, STRPU_11565	APOSC_18867, APOSC_18868, APOSC_18866
OG0002540	STRPU_24014	APOSC_07654
OG0002541	STRPU_12563	APOSC_25487, APOSC_25486
OG0002542	STRPU_02464, STRPU_13601	APOSC_15222
OG0002543	STRPU_15054	APOSC_10448
OG0002544	STRPU_08960	APOSC_18549, APOSC_18548
OG0002545	STRPU_22618	APOSC_25700
OG0002547	STRPU_07853	APOSC_10371, APOSC_21481, APOSC_08036
OG0002548	STRPU_26333	APOSC_08751
OG0002549	STRPU_06812	APOSC_06922
OG0002550	STRPU_09404	APOSC_02470
OG0002551	STRPU_04959	APOSC_16149
OG0002552	STRPU_26915	APOSC_00488
OG0002553	STRPU_01916, STRPU_22760	APOSC_15295
OG0002554	STRPU_26264	APOSC_24877, APOSC_24876
OG0002555	STRPU_20832, STRPU_20869	APOSC_10771, APOSC_01651
OG0002557	STRPU_25407	APOSC_06271, APOSC_06270
OG0002558	STRPU_21365	APOSC_11277
OG0002558	STRPU_21364	APOSC_22161
OG0002559	STRPU_24313	APOSC_25736
OG0002560	STRPU_20401	APOSC_03492
OG0002561	STRPU_20465, STRPU_20515, STRPU_20545, STRPU_20520	APOSC_22772
OG0002562	STRPU_19181	APOSC_23061
OG0002563	STRPU_05413	APOSC_20880
OG0002564	STRPU_08467	APOSC_10079
OG0002565	STRPU_10373	APOSC_12348, APOSC_12347
OG0002566	STRPU_24312	APOSC_05246
OG0002567	STRPU_22654, STRPU_22655	APOSC_16245, APOSC_00280
OG0002568	STRPU_02991	APOSC_15253, APOSC_15252
OG0002569	STRPU_03925	APOSC_20870
OG0002570	STRPU_26462	APOSC_04158
OG0002571	STRPU_05752	APOSC_26431, APOSC_26430
OG0002572	STRPU_13089, STRPU_13111	APOSC_28567, APOSC_28566
OG0002573	STRPU_01473, STRPU_08699	APOSC_27674
OG0002574	STRPU_20737, STRPU_00733	APOSC_18559, APOSC_14927
OG0002575	STRPU_10723	APOSC_01768
OG0002576	STRPU_21080	APOSC_13608
OG0002576	STRPU_21021	APOSC_23532
OG0002587	STRPU_25738	APOSC_02565
OG0002589	STRPU_14289, STRPU_14273	APOSC_12014
OG0002589	STRPU_05215	APOSC_16627
OG0002590	STRPU_26209	APOSC_25652
OG0002591	STRPU_19756, STRPU_11190, STRPU_11189, STRPU_05375, STRPU_07557, STRPU_12067, STRPU_13598, STRPU_13599, STRPU_27264, STRPU_27265, STRPU_19755, STRPU_05374, STRPU_14736, STRPU_26476, STRPU_02937, STRPU_02938, STRPU_12068, STRPU_24274, STRPU_08995, STRPU_24273, STRPU_07558, STRPU_15937, STRPU_26477, STRPU_09619, STRPU_09618, STRPU_14737, STRPU_08994	APOSC_21486
OG0002592	STRPU_01523, STRPU_09437	APOSC_25420
OG0002593	STRPU_10563	APOSC_27605
OG0002594	STRPU_26054	APOSC_20282
OG0002595	STRPU_08380	APOSC_18513
OG0002596	STRPU_07556	APOSC_06872
OG0002598	STRPU_18497	APOSC_00806
OG0002599	STRPU_23341	APOSC_22493
OG0002600	STRPU_04205, STRPU_04245	APOSC_20440
OG0002601	STRPU_21528, STRPU_08560	APOSC_18206
OG0002602	STRPU_09236	APOSC_04836
OG0002603	STRPU_18764	APOSC_01902
OG0002603	STRPU_08454	APOSC_23451
OG0002604	STRPU_01500, STRPU_21469, STRPU_25212, STRPU_00754	APOSC_22984, APOSC_17682, APOSC_26789
OG0002605	STRPU_19114	APOSC_03298
OG0002607	STRPU_27326	APOSC_27404, APOSC_27403
OG0002608	STRPU_12429	APOSC_19157, APOSC_19158, APOSC_19156
OG0002609	STRPU_26812	APOSC_09800
OG0002610	STRPU_25580	APOSC_14574
OG0002611	STRPU_24642	APOSC_17218
OG0002612	STRPU_23590	APOSC_14336
OG0002613	STRPU_16816	APOSC_06110, APOSC_23461, APOSC_06930, APOSC_21159
OG0002614	STRPU_24170	APOSC_25792
OG0002615	STRPU_09540	APOSC_08416, APOSC_13793
OG0002617	STRPU_05735	APOSC_17874
OG0002618	STRPU_08357	APOSC_15078
OG0002619	STRPU_26675	APOSC_27703
OG0002620	STRPU_20225	APOSC_07640
OG0002621	STRPU_07219, STRPU_07125	APOSC_16138
OG0002622	STRPU_20183	APOSC_09572
OG0002623	STRPU_26873	APOSC_20883
OG0002623	STRPU_06607	APOSC_09573
OG0002624	STRPU_25392	APOSC_26724
OG0002625	STRPU_17671	APOSC_17352
OG0002628	STRPU_19642, STRPU_19677	APOSC_04142, APOSC_05438, APOSC_15276
OG0002629	STRPU_21973	APOSC_24143
OG0002629	STRPU_24885	APOSC_28514
OG0002630	STRPU_24825	APOSC_19949, APOSC_08074, APOSC_12011, APOSC_08075, APOSC_02864
OG0002631	STRPU_18037	APOSC_21107, APOSC_21104, APOSC_21106, APOSC_21105
OG0002631	STRPU_01022	APOSC_17124
OG0002632	STRPU_26761, STRPU_26747	APOSC_11737
OG0002633	STRPU_20983	APOSC_07809
OG0002634	STRPU_27232	APOSC_03369, APOSC_15023
OG0002635	STRPU_07688, STRPU_07701	APOSC_02229
OG0002636	STRPU_08552	APOSC_20531
OG0002637	STRPU_17773	APOSC_12907
OG0002638	STRPU_12855, STRPU_12843, STRPU_12856	APOSC_22253
OG0002639	STRPU_21526	APOSC_07129, APOSC_07130
OG0002640	STRPU_22318, STRPU_22337	APOSC_08160
OG0002641	STRPU_25852	APOSC_10745, APOSC_10744
OG0002642	STRPU_13594, STRPU_02471	APOSC_12891
OG0002643	STRPU_24098, STRPU_03500	APOSC_17590
OG0002644	STRPU_05208	APOSC_09983
OG0002645	STRPU_22722, STRPU_00705	APOSC_14467
OG0002646	STRPU_16405	APOSC_09824
OG0002647	STRPU_09814, STRPU_15535, STRPU_09813	APOSC_02164
OG0002648	STRPU_25372	APOSC_12266
OG0002649	STRPU_09342	APOSC_18817
OG0002650	STRPU_05656, STRPU_25086, STRPU_05657, STRPU_23718, STRPU_05292	APOSC_14742, APOSC_24009
OG0002650	STRPU_09570, STRPU_19916	APOSC_14479
OG0002651	STRPU_21640, STRPU_00294	APOSC_05783
OG0002652	STRPU_25607	APOSC_02334, APOSC_02332, APOSC_02331
OG0002654	STRPU_11035, STRPU_00373	APOSC_12668
OG0002655	STRPU_04772	APOSC_25432
OG0002658	STRPU_12627	APOSC_28874, APOSC_28873
OG0002659	STRPU_24553	APOSC_14721
OG0002660	STRPU_23517	APOSC_22857
OG0002661	STRPU_00634, STRPU_12504	APOSC_06900
OG0002662	STRPU_08796	APOSC_10175
OG0002663	STRPU_06640	APOSC_02672, APOSC_02673
OG0002664	STRPU_27388	APOSC_27018
OG0002665	STRPU_14899	APOSC_11029
OG0002666	STRPU_08318	APOSC_16626
OG0002667	STRPU_20135	APOSC_02079
OG0002668	STRPU_00218, STRPU_25957	APOSC_14298
OG0002669	STRPU_21184	APOSC_12159
OG0002670	STRPU_21338	APOSC_15093, APOSC_15094
OG0002671	STRPU_25869	APOSC_02991
OG0002672	STRPU_08057	APOSC_09347
OG0002673	STRPU_09688	APOSC_02620
OG0002674	STRPU_27427	APOSC_11912, APOSC_22334
OG0002675	STRPU_25910	APOSC_25498
OG0002677	STRPU_08818	APOSC_13230, APOSC_13231
OG0002678	STRPU_05803	APOSC_09823
OG0002679	STRPU_10913	APOSC_22769
OG0002682	STRPU_18260, STRPU_18249, STRPU_18278, STRPU_01178, STRPU_18275, STRPU_18269, STRPU_18272, STRPU_18246, STRPU_18251, STRPU_01181, STRPU_18256	APOSC_20017
OG0002683	STRPU_18999	APOSC_17393
OG0002685	STRPU_18097, STRPU_01785	APOSC_23250
OG0002703	STRPU_03648, STRPU_03633	APOSC_08298
OG0002705	STRPU_19215, STRPU_19210	APOSC_27917
OG0002706	STRPU_08180	APOSC_25180
OG0002707	STRPU_21211	APOSC_09149
OG0002708	STRPU_17906	APOSC_09889
OG0002709	STRPU_18189, STRPU_18898, STRPU_18753	APOSC_02302, APOSC_08703
OG0002709	STRPU_09061	APOSC_25554
OG0002710	STRPU_26520	APOSC_04881
OG0002710	STRPU_27060	APOSC_16276
OG0002712	STRPU_05441	APOSC_21871
OG0002713	STRPU_06718	APOSC_05280, APOSC_03071
OG0002714	STRPU_05988	APOSC_08292, APOSC_07987
OG0002714	STRPU_03960, STRPU_03943, STRPU_03946, STRPU_01867, STRPU_03953	APOSC_12952
OG0002715	STRPU_22385	APOSC_07749
OG0002716	STRPU_26166	APOSC_07686, APOSC_07685, APOSC_22741, APOSC_22740, APOSC_06724
OG0002717	STRPU_05918	APOSC_26112
OG0002718	STRPU_11194, STRPU_11192	APOSC_17928
OG0002719	STRPU_13470	APOSC_02183
OG0002720	STRPU_25908	APOSC_25207, APOSC_01930, APOSC_01574
OG0002721	STRPU_08651	APOSC_26428
OG0002722	STRPU_20668	APOSC_24653
OG0002723	STRPU_20955	APOSC_13791
OG0002724	STRPU_08866, STRPU_00955	APOSC_06580, APOSC_08637, APOSC_24469
OG0002724	STRPU_09267	APOSC_08052
OG0002725	STRPU_06980, STRPU_06996, STRPU_22626, STRPU_06827, STRPU_06594	APOSC_03842
OG0002727	STRPU_10022	APOSC_00834
OG0002728	STRPU_14150, STRPU_00149	APOSC_24881, APOSC_24880
OG0002729	STRPU_04189	APOSC_17120
OG0002729	STRPU_05017	APOSC_21036
OG0002730	STRPU_17045, STRPU_17044, STRPU_01809	APOSC_20847
OG0002731	STRPU_20144	APOSC_14116
OG0002732	STRPU_09513	APOSC_19832
OG0002733	STRPU_01225, STRPU_12075	APOSC_21694, APOSC_21695, APOSC_21696, APOSC_13518
OG0002733	STRPU_01098, STRPU_24201	APOSC_18322
OG0002736	STRPU_17137	APOSC_27169
OG0002737	STRPU_22219	APOSC_20148
OG0002738	STRPU_08211	APOSC_27997
OG0002739	STRPU_05782	APOSC_21522
OG0002740	STRPU_07027	APOSC_21986
OG0002741	STRPU_26498	APOSC_10646
OG0002742	STRPU_04623, STRPU_04645	APOSC_06473
OG0002743	STRPU_13731, STRPU_13730, STRPU_13561	APOSC_09455, APOSC_20408
OG0002744	STRPU_20203	APOSC_09101
OG0002745	STRPU_02101, STRPU_09128	APOSC_11793
OG0002746	STRPU_02712	APOSC_01382, APOSC_01381
OG0002747	STRPU_19987	APOSC_09246
OG0002748	STRPU_20060	APOSC_07142
OG0002749	STRPU_03742	APOSC_19739
OG0002750	STRPU_05883, STRPU_05889	APOSC_07858
OG0002751	STRPU_16672, STRPU_16703	APOSC_25172, APOSC_25173, APOSC_01746
OG0002752	STRPU_05098, STRPU_05177	APOSC_17025
OG0002753	STRPU_23629	APOSC_14782
OG0002754	STRPU_19146	APOSC_00654
OG0002755	STRPU_19300, STRPU_01846	APOSC_24331
OG0002756	STRPU_15483	APOSC_00629
OG0002757	STRPU_16016	APOSC_09196
OG0002758	STRPU_14770, STRPU_02553	APOSC_28557
OG0002759	STRPU_17448, STRPU_17464	APOSC_08155, APOSC_26006
OG0002760	STRPU_21963	APOSC_17017
OG0002760	STRPU_02056, STRPU_09083	APOSC_22654
OG0002762	STRPU_23512	APOSC_01966
OG0002763	STRPU_02576, STRPU_13132	APOSC_25811
OG0002764	STRPU_00371, STRPU_11033	APOSC_23722
OG0002765	STRPU_25983	APOSC_10719
OG0002766	STRPU_16287, STRPU_20947	APOSC_18533, APOSC_13710
OG0002767	STRPU_05363	APOSC_01558
OG0002768	STRPU_22600	APOSC_27679, APOSC_09606
OG0002769	STRPU_04973	APOSC_14134
OG0002770	STRPU_09918	APOSC_13152
OG0002771	STRPU_21371	APOSC_12088
OG0002772	STRPU_18998	APOSC_11776
OG0002773	STRPU_06531, STRPU_06568	APOSC_24444, APOSC_24443
OG0002774	STRPU_27389	APOSC_16611
OG0002776	STRPU_04138	APOSC_24108
OG0002777	STRPU_01234, STRPU_12064	APOSC_16570
OG0002778	STRPU_27395	APOSC_26694
OG0002778	STRPU_27396	APOSC_26693
OG0002779	STRPU_11213, STRPU_11251	APOSC_28697
OG0002779	STRPU_11212	APOSC_19867
OG0002780	STRPU_08346	APOSC_04352, APOSC_04353
OG0002781	STRPU_13462	APOSC_25228
OG0002782	STRPU_21282	APOSC_25249
OG0002783	STRPU_18422, STRPU_18463	APOSC_15644
OG0002784	STRPU_18144	APOSC_15649, APOSC_08419, APOSC_08418
OG0002785	STRPU_18431, STRPU_18474	APOSC_16317, APOSC_23539, APOSC_09069
OG0002786	STRPU_27079	APOSC_15176
OG0002787	STRPU_26221	APOSC_14075
OG0002788	STRPU_11931, STRPU_11886	APOSC_24414
OG0002789	STRPU_05799, STRPU_05797, STRPU_05802, STRPU_05801, STRPU_05798, STRPU_05800, STRPU_05796	APOSC_22221, APOSC_04682, APOSC_23595
OG0002790	STRPU_05011	APOSC_07992
OG0002791	STRPU_19372, STRPU_19378	APOSC_17889
OG0002792	STRPU_22603	APOSC_12192, APOSC_00553
OG0002793	STRPU_22931	APOSC_11852
OG0002794	STRPU_19654, STRPU_19666	APOSC_14778
OG0002795	STRPU_22527	APOSC_17644
OG0002799	STRPU_15407	APOSC_29104
OG0002811	STRPU_22005	APOSC_27289
OG0002812	STRPU_18819	APOSC_16265
OG0002813	STRPU_26244	APOSC_00547, APOSC_00548
OG0002814	STRPU_04449	APOSC_26640
OG0002815	STRPU_17937	APOSC_24991
OG0002816	STRPU_00414, STRPU_19273	APOSC_11034
OG0002817	STRPU_20552	APOSC_12557
OG0002818	STRPU_23661, STRPU_23635	APOSC_10685, APOSC_09235
OG0002821	STRPU_18790	APOSC_25492, APOSC_24189
OG0002822	STRPU_08836, STRPU_00981	APOSC_23953
OG0002823	STRPU_19510	APOSC_14274
OG0002823	STRPU_09790, STRPU_09795	APOSC_23025, APOSC_23024
OG0002824	STRPU_22435	APOSC_02684
OG0002825	STRPU_12448	APOSC_14629
OG0002826	STRPU_21882	APOSC_04412
OG0002827	STRPU_17647, STRPU_02276, STRPU_02275	APOSC_15572, APOSC_15573
OG0002828	STRPU_03094	APOSC_15533
OG0002829	STRPU_02137, STRPU_09175	APOSC_23853, APOSC_20371, APOSC_20370
OG0002830	STRPU_21809, STRPU_21810	APOSC_19694
OG0002831	STRPU_11759	APOSC_07320
OG0002833	STRPU_08236	APOSC_06494
OG0002834	STRPU_10581, STRPU_10576, STRPU_10585	APOSC_07608
OG0002835	STRPU_24399	APOSC_05721
OG0002836	STRPU_11034, STRPU_00372	APOSC_27522, APOSC_27523
OG0002837	STRPU_05330	APOSC_16955
OG0002838	STRPU_04914	APOSC_11775
OG0002839	STRPU_25051	APOSC_10256, APOSC_10257
OG0002840	STRPU_25341	APOSC_22311
OG0002841	STRPU_23168	APOSC_00708
OG0002842	STRPU_18957, STRPU_18970	APOSC_00373
OG0002843	STRPU_03092	APOSC_02228
OG0002844	STRPU_22625	APOSC_05859
OG0002845	STRPU_00988, STRPU_23454	APOSC_17164
OG0002847	STRPU_15551, STRPU_02248	APOSC_09996
OG0002848	STRPU_07604	APOSC_14968, APOSC_14967
OG0002849	STRPU_23108, STRPU_23096	APOSC_01686
OG0002850	STRPU_00386, STRPU_11047	APOSC_22244
OG0002851	STRPU_17907	APOSC_09073
OG0002852	STRPU_17187, STRPU_17199, STRPU_17451, STRPU_17468	APOSC_13262, APOSC_14530, APOSC_24074
OG0002853	STRPU_26926	APOSC_04889, APOSC_04888
OG0002854	STRPU_20356	APOSC_13020
OG0002856	STRPU_27018	APOSC_24171, APOSC_24170
OG0002857	STRPU_18184	APOSC_08563
OG0002858	STRPU_25912	APOSC_18350
OG0002859	STRPU_08061	APOSC_01125
OG0002860	STRPU_08076, STRPU_08077	APOSC_00796
OG0002861	STRPU_12452	APOSC_13861, APOSC_13862
OG0002862	STRPU_17983	APOSC_00105
OG0002863	STRPU_19342	APOSC_19712
OG0002864	STRPU_23792, STRPU_23790	APOSC_27734
OG0002865	STRPU_25424	APOSC_18609, APOSC_12512
OG0002866	STRPU_11829	APOSC_13836
OG0002867	STRPU_25245	APOSC_23205
OG0002868	STRPU_18427, STRPU_18466	APOSC_05918
OG0002869	STRPU_10919	APOSC_17761
OG0002870	STRPU_16894, STRPU_16896	APOSC_25556, APOSC_25555
OG0002871	STRPU_12832	APOSC_21458, APOSC_21457
OG0002872	STRPU_25418	APOSC_24163
OG0002873	STRPU_08691	APOSC_00132
OG0002874	STRPU_22380	APOSC_24836, APOSC_24837, APOSC_24835
OG0002875	STRPU_21831	APOSC_26951
OG0002876	STRPU_15672, STRPU_15655	APOSC_27500
OG0002877	STRPU_27251	APOSC_07709, APOSC_07710
OG0002878	STRPU_25517, STRPU_25518	APOSC_01405
OG0002879	STRPU_18050	APOSC_14729
OG0002880	STRPU_00592, STRPU_07561	APOSC_09199, APOSC_09200, APOSC_09197, APOSC_03392
OG0002881	STRPU_10663	APOSC_23140
OG0002882	STRPU_11176	APOSC_01308
OG0002882	STRPU_15532	APOSC_00363
OG0002883	STRPU_24957	APOSC_06370
OG0002884	STRPU_24464	APOSC_05083
OG0002885	STRPU_23549	APOSC_23582
OG0002886	STRPU_27129	APOSC_06845
OG0002887	STRPU_00454, STRPU_19036	APOSC_28033
OG0002888	STRPU_08989	APOSC_08552
OG0002889	STRPU_22675	APOSC_17514
OG0002890	STRPU_25509	APOSC_08457, APOSC_08458
OG0002891	STRPU_18851	APOSC_00377
OG0002893	STRPU_06956, STRPU_06938	APOSC_03975, APOSC_03565
OG0002894	STRPU_21472	APOSC_28201
OG0002895	STRPU_26434	APOSC_12290
OG0002896	STRPU_06711	APOSC_05971
OG0002897	STRPU_23652, STRPU_23677	APOSC_09117
OG0002898	STRPU_20982	APOSC_23417
OG0002898	STRPU_21604, STRPU_21600	APOSC_07117
OG0002899	STRPU_10901	APOSC_05842, APOSC_05841
OG0002900	STRPU_22201	APOSC_06089
OG0002900	STRPU_27158	APOSC_23969
OG0002901	STRPU_17220	APOSC_20373, APOSC_20374
OG0002902	STRPU_02085, STRPU_09116	APOSC_20725
OG0002902	STRPU_07082	APOSC_10237
OG0002904	STRPU_23554, STRPU_23550	APOSC_28391
OG0002905	STRPU_10819	APOSC_02713
OG0002906	STRPU_25699, STRPU_25717, STRPU_25719	APOSC_06199
