Orthogroup	STRPU_ok	HELIO_ok
OG0002751	STRPU_16672, STRPU_16703	HELIO_10297
OG0002752	STRPU_05098, STRPU_05177	HELIO_06786
OG0002753	STRPU_23629	HELIO_11375
OG0002754	STRPU_19146	HELIO_06967
OG0002755	STRPU_19300, STRPU_01846	HELIO_12204
OG0002756	STRPU_22617	HELIO_12369
OG0002756	STRPU_15483	HELIO_08256
OG0002757	STRPU_16016	HELIO_06335
OG0002758	STRPU_14770, STRPU_02553	HELIO_09772, HELIO_09771
OG0002759	STRPU_17448	HELIO_01560
OG0002759	STRPU_17464	HELIO_03831
OG0002760	STRPU_21963	HELIO_01910
OG0002760	STRPU_02056, STRPU_09083	HELIO_05414
OG0002761	STRPU_22391	HELIO_01533
OG0002762	STRPU_23512	HELIO_08113
OG0002763	STRPU_02576, STRPU_13132	HELIO_07170
OG0002764	STRPU_00371, STRPU_11033	HELIO_10952
OG0002765	STRPU_25983	HELIO_11601
OG0002766	STRPU_20947	HELIO_03644
OG0002767	STRPU_05363	HELIO_09009, HELIO_09010
OG0002768	STRPU_22600	HELIO_07083
OG0002769	STRPU_04973	HELIO_11564
OG0002770	STRPU_09918	HELIO_11505
OG0002771	STRPU_21371	HELIO_10086
OG0002772	STRPU_18998	HELIO_06808
OG0002773	STRPU_06531, STRPU_06568	HELIO_10713
OG0002774	STRPU_27389	HELIO_01198
OG0002776	STRPU_04138	HELIO_03486
OG0002777	STRPU_01234, STRPU_12064	HELIO_07932
OG0002778	STRPU_27395	HELIO_02784
OG0002779	STRPU_11213, STRPU_11251	HELIO_10351
OG0002779	STRPU_11212	HELIO_06589
OG0002780	STRPU_08346	HELIO_04586, HELIO_08537
OG0002781	STRPU_13462	HELIO_08220
OG0002782	STRPU_21282	HELIO_06824
OG0002783	STRPU_18422, STRPU_18463	HELIO_02580
OG0002784	STRPU_18144	HELIO_03830
OG0002785	STRPU_18431, STRPU_18474	HELIO_00607
OG0002786	STRPU_27079	HELIO_10543
OG0002787	STRPU_26221	HELIO_10790
OG0002788	STRPU_11931, STRPU_11886	HELIO_09264
OG0002789	STRPU_05799, STRPU_05797, STRPU_05802, STRPU_05801, STRPU_05798, STRPU_05800, STRPU_05796	HELIO_06840
OG0002790	STRPU_05011	HELIO_09329
OG0002791	STRPU_19372, STRPU_19378	HELIO_10334
OG0002792	STRPU_22603	HELIO_07798
OG0002793	STRPU_22931	HELIO_09119
OG0002794	STRPU_19654, STRPU_19666	HELIO_12027
OG0002795	STRPU_22527	HELIO_07478
OG0002799	STRPU_15407	HELIO_09828
OG0002811	STRPU_22005	HELIO_03579
OG0002812	STRPU_18819	HELIO_10064
OG0002813	STRPU_26244	HELIO_08280
OG0002814	STRPU_04449	HELIO_09045
OG0002815	STRPU_17937	HELIO_01963
OG0002816	STRPU_00414, STRPU_19273	HELIO_05443
OG0002817	STRPU_20552	HELIO_12282
OG0002818	STRPU_23661, STRPU_23635	HELIO_00501
OG0002821	STRPU_18790	HELIO_04509
OG0002822	STRPU_08836, STRPU_00981	HELIO_10906
OG0002824	STRPU_22435	HELIO_02922
OG0002825	STRPU_12448	HELIO_02820
OG0002827	STRPU_17647, STRPU_02276	HELIO_03783
OG0002827	STRPU_02275	HELIO_03782
OG0002830	STRPU_21809, STRPU_21810	HELIO_00772
OG0002831	STRPU_11759	HELIO_03570
OG0002832	STRPU_07633	HELIO_10306
OG0002833	STRPU_08236	HELIO_07158
OG0002834	STRPU_10581, STRPU_10576, STRPU_10585	HELIO_08666
OG0002835	STRPU_24399	HELIO_03801
OG0002836	STRPU_11034, STRPU_00372	HELIO_02181
OG0002837	STRPU_05330	HELIO_03273
OG0002838	STRPU_04914	HELIO_12357
OG0002838	STRPU_04557, STRPU_11393	HELIO_03981
OG0002839	STRPU_25051	HELIO_09494
OG0002840	STRPU_25341	HELIO_02541
OG0002841	STRPU_23168	HELIO_01372
OG0002841	STRPU_22818, STRPU_01977	HELIO_01187
OG0002842	STRPU_18957, STRPU_18970	HELIO_01615
OG0002843	STRPU_03092	HELIO_06210
OG0002844	STRPU_22625	HELIO_07105
OG0002845	STRPU_00988, STRPU_23454	HELIO_07056
OG0002846	STRPU_05895	HELIO_02569, HELIO_11733
OG0002847	STRPU_15551, STRPU_02248	HELIO_10413
OG0002848	STRPU_07604	HELIO_11321
OG0002849	STRPU_23108, STRPU_23096	HELIO_11130
OG0002850	STRPU_00386, STRPU_11047	HELIO_03435
OG0002851	STRPU_17907	HELIO_03346
OG0002852	STRPU_17187, STRPU_17199	HELIO_04497
OG0002852	STRPU_17451, STRPU_17468	HELIO_11369
OG0002853	STRPU_26926	HELIO_05005
OG0002855	STRPU_17098, STRPU_17094	HELIO_10282
OG0002856	STRPU_27018	HELIO_10898
OG0002857	STRPU_18184	HELIO_12203
OG0002858	STRPU_25912	HELIO_00884
OG0002859	STRPU_08061	HELIO_11875
OG0002860	STRPU_08076, STRPU_08077	HELIO_08136
OG0002861	STRPU_12452	HELIO_05037
OG0002862	STRPU_17983	HELIO_11426
OG0002863	STRPU_19342	HELIO_03701
OG0002864	STRPU_23792, STRPU_23790	HELIO_02101
OG0002865	STRPU_25424	HELIO_03638
OG0002866	STRPU_11829	HELIO_03845
OG0002867	STRPU_25245	HELIO_03300, HELIO_03301
OG0002868	STRPU_18427, STRPU_18466	HELIO_12255
OG0002869	STRPU_10919	HELIO_11974
OG0002870	STRPU_16894	HELIO_09163
OG0002871	STRPU_12832	HELIO_11119
OG0002871	STRPU_11740	HELIO_11509
OG0002872	STRPU_25418	HELIO_04708
OG0002873	STRPU_08691	HELIO_11478
OG0002874	STRPU_22380	HELIO_11635
OG0002875	STRPU_21831	HELIO_09561, HELIO_09560
OG0002876	STRPU_15672, STRPU_15655	HELIO_11883
OG0002878	STRPU_25517, STRPU_25518	HELIO_11931
OG0002879	STRPU_18050	HELIO_01749
OG0002880	STRPU_00592	HELIO_03787
OG0002880	STRPU_07561	HELIO_10357
OG0002881	STRPU_10663	HELIO_07235
OG0002882	STRPU_11176	HELIO_01734
OG0002883	STRPU_24957	HELIO_09189
OG0002885	STRPU_23549	HELIO_00965
OG0002886	STRPU_27129	HELIO_09451
OG0002887	STRPU_00454, STRPU_19036	HELIO_05277
OG0002888	STRPU_08989	HELIO_00572
OG0002889	STRPU_22675	HELIO_01528
OG0002890	STRPU_25509	HELIO_04771
OG0002891	STRPU_18851	HELIO_09925
OG0002892	STRPU_19576	HELIO_10616
OG0002894	STRPU_21472	HELIO_09144
OG0002895	STRPU_26434	HELIO_08387
OG0002896	STRPU_06711	HELIO_10510
OG0002897	STRPU_23652, STRPU_23677	HELIO_04251
OG0002898	STRPU_20982	HELIO_01203
OG0002898	STRPU_21604	HELIO_01415
OG0002898	STRPU_21600	HELIO_07850
OG0002899	STRPU_10901	HELIO_09658
OG0002900	STRPU_22201	HELIO_00632
OG0002900	STRPU_27158	HELIO_10716
OG0002901	STRPU_17220	HELIO_06442, HELIO_05571, HELIO_10057, HELIO_10056
OG0002902	STRPU_02085, STRPU_09116	HELIO_03973
OG0002902	STRPU_07082	HELIO_08255
OG0002904	STRPU_23550	HELIO_08037
OG0002905	STRPU_10819	HELIO_02894
OG0002906	STRPU_25699, STRPU_25717, STRPU_25719	HELIO_01982
OG0002907	STRPU_27080	HELIO_08086
OG0002908	STRPU_14008	HELIO_12076
OG0002908	STRPU_26306, STRPU_26279	HELIO_06861
OG0002909	STRPU_22399	HELIO_11442
OG0002910	STRPU_12097	HELIO_10398
OG0002910	STRPU_00039, STRPU_12098	HELIO_05618
OG0002911	STRPU_09561	HELIO_11560
OG0002912	STRPU_24675	HELIO_10722
OG0002913	STRPU_13354	HELIO_08382
OG0002914	STRPU_07220	HELIO_04503, HELIO_09465
OG0002915	STRPU_25487	HELIO_03014
OG0002916	STRPU_19092	HELIO_01260
OG0002917	STRPU_06220	HELIO_11831
OG0002917	STRPU_06199	HELIO_12269
OG0002919	STRPU_26361	HELIO_03152
OG0002921	STRPU_14716	HELIO_00633
OG0002922	STRPU_09603	HELIO_01371
OG0002923	STRPU_25958, STRPU_00219	HELIO_01291
OG0002924	STRPU_23427, STRPU_01010	HELIO_03669
OG0002925	STRPU_25066	HELIO_07013
OG0002926	STRPU_26962	HELIO_11215
OG0002927	STRPU_24156	HELIO_04118
OG0002944	STRPU_24181	HELIO_03982
OG0002945	STRPU_02071	HELIO_07253
OG0002947	STRPU_01950, STRPU_22791	HELIO_05476
OG0002947	STRPU_22790, STRPU_01949	HELIO_00496
OG0002948	STRPU_10465, STRPU_10463	HELIO_11632
OG0002948	STRPU_10462	HELIO_00853
OG0002949	STRPU_09008	HELIO_00481
OG0002950	STRPU_01410, STRPU_08755	HELIO_08656
OG0002953	STRPU_01982, STRPU_22822	HELIO_00856
OG0002954	STRPU_12371	HELIO_11852
OG0002955	STRPU_21881	HELIO_02054
OG0002956	STRPU_26736	HELIO_00517
OG0002957	STRPU_06043	HELIO_01334
OG0002958	STRPU_00615, STRPU_08917	HELIO_09817
OG0002959	STRPU_21480	HELIO_11816
OG0002960	STRPU_19700, STRPU_19616	HELIO_12408
OG0002961	STRPU_24844	HELIO_07714
OG0002962	STRPU_08505	HELIO_09203
OG0002963	STRPU_04068, STRPU_04069, STRPU_04066, STRPU_04065, STRPU_04063, STRPU_04064	HELIO_06246
OG0002963	STRPU_25986	HELIO_06914
OG0002964	STRPU_08258	HELIO_09474
OG0002965	STRPU_04332, STRPU_04305	HELIO_08080
OG0002966	STRPU_20155	HELIO_01639
OG0002967	STRPU_03989, STRPU_03996	HELIO_01640
OG0002969	STRPU_13535	HELIO_06121
OG0002971	STRPU_07433	HELIO_04028
OG0002973	STRPU_23244	HELIO_02856
OG0002974	STRPU_26267, STRPU_26293	HELIO_04772
OG0002975	STRPU_21622	HELIO_09462, HELIO_09461
OG0002976	STRPU_27347	HELIO_01861
OG0002977	STRPU_15051	HELIO_08539
OG0002978	STRPU_21839	HELIO_02937
OG0002980	STRPU_18575	HELIO_04414
OG0002980	STRPU_04152	HELIO_07246
OG0002981	STRPU_26025	HELIO_06184
OG0002982	STRPU_17079	HELIO_12635
OG0002983	STRPU_17106, STRPU_17121	HELIO_04868
OG0002984	STRPU_09124, STRPU_02096	HELIO_11946
OG0002985	STRPU_04999	HELIO_08571
OG0002986	STRPU_22413	HELIO_08236, HELIO_08239
OG0002987	STRPU_10336	HELIO_07528
OG0002988	STRPU_13938	HELIO_02811
OG0002989	STRPU_22387	HELIO_04721
OG0002990	STRPU_09780	HELIO_01354
OG0002991	STRPU_04324, STRPU_04294	HELIO_03254
OG0002992	STRPU_22805, STRPU_01964	HELIO_10682
OG0002994	STRPU_01340, STRPU_11608	HELIO_12644
OG0002994	STRPU_25932	HELIO_02869
OG0002995	STRPU_20438	HELIO_05003
OG0002996	STRPU_22653	HELIO_00425
OG0002997	STRPU_19304, STRPU_01837	HELIO_11017
OG0002997	STRPU_06052	HELIO_08478
OG0002998	STRPU_06160	HELIO_07110
OG0003000	STRPU_21780	HELIO_04192
OG0003001	STRPU_24021	HELIO_11460
OG0003002	STRPU_13545	HELIO_11172
OG0003003	STRPU_08037	HELIO_10806
OG0003005	STRPU_18621	HELIO_00569
OG0003005	STRPU_21610	HELIO_03271
OG0003006	STRPU_02186, STRPU_09223	HELIO_11696
OG0003008	STRPU_20044	HELIO_02553
OG0003009	STRPU_03103	HELIO_11951, HELIO_11952
OG0003010	STRPU_25901	HELIO_03406
OG0003011	STRPU_04936	HELIO_05238
OG0003012	STRPU_22688	HELIO_05186
OG0003013	STRPU_13639, STRPU_02425	HELIO_10687
OG0003014	STRPU_24788	HELIO_11145
OG0003016	STRPU_05410	HELIO_02017
OG0003017	STRPU_12917	HELIO_02953
OG0003018	STRPU_05028	HELIO_09293
OG0003019	STRPU_27351	HELIO_02704
OG0003020	STRPU_10822, STRPU_10821	HELIO_06305
OG0003021	STRPU_10596	HELIO_03676
OG0003022	STRPU_06578, STRPU_06521	HELIO_09487
OG0003025	STRPU_07785	HELIO_02232
OG0003026	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626	HELIO_08978
OG0003027	STRPU_24061	HELIO_02071
OG0003028	STRPU_07523	HELIO_06724
OG0003029	STRPU_26298, STRPU_26272	HELIO_10606
OG0003030	STRPU_16810	HELIO_00797
OG0003031	STRPU_25010	HELIO_05721
OG0003032	STRPU_09936	HELIO_06501
OG0003033	STRPU_18122	HELIO_00240
OG0003034	STRPU_05717, STRPU_05724	HELIO_06173
OG0003035	STRPU_23425, STRPU_01012	HELIO_02980
OG0003036	STRPU_20310	HELIO_04474
OG0003037	STRPU_10087, STRPU_10150	HELIO_06047
OG0003038	STRPU_03176, STRPU_00268	HELIO_08052
OG0003039	STRPU_26340	HELIO_05426
OG0003040	STRPU_06235	HELIO_07546
OG0003041	STRPU_24063	HELIO_12413
OG0003042	STRPU_13359	HELIO_08156, HELIO_08157
OG0003043	STRPU_04974	HELIO_08514
OG0003044	STRPU_02536, STRPU_15154	HELIO_01506
OG0003045	STRPU_02416, STRPU_13648	HELIO_02674
OG0003045	STRPU_05977	HELIO_00589
OG0003046	STRPU_24271	HELIO_07002
OG0003046	STRPU_24903	HELIO_12633
OG0003047	STRPU_06738, STRPU_06734	HELIO_12471
OG0003048	STRPU_25876	HELIO_01657
OG0003049	STRPU_18711	HELIO_04451
OG0003051	STRPU_09302	HELIO_05764
OG0003051	STRPU_05961	HELIO_08416
OG0003052	STRPU_09987, STRPU_09966	HELIO_08976
OG0003053	STRPU_19330	HELIO_10692
OG0003054	STRPU_06124	HELIO_04850
OG0003055	STRPU_00401, STRPU_19285	HELIO_03528
OG0003056	STRPU_17530	HELIO_08287
OG0003057	STRPU_17293	HELIO_10235
OG0003058	STRPU_24724	HELIO_09680
OG0003059	STRPU_21505	HELIO_08106
OG0003060	STRPU_18962, STRPU_18976	HELIO_05995
OG0003063	STRPU_23254	HELIO_05044
OG0003064	STRPU_22511	HELIO_01395
OG0003065	STRPU_01676, STRPU_02689	HELIO_03475
OG0003066	STRPU_01624, STRPU_11963	HELIO_02851
OG0003067	STRPU_09682	HELIO_06760
OG0003072	STRPU_23989	HELIO_06085
OG0003073	STRPU_14167	HELIO_04819
OG0003073	STRPU_26986	HELIO_06482
OG0003074	STRPU_25415	HELIO_04402
OG0003075	STRPU_04945	HELIO_06587
OG0003077	STRPU_08797	HELIO_08466
OG0003078	STRPU_20765	HELIO_05417
OG0003079	STRPU_26570	HELIO_12034
OG0003081	STRPU_08565	HELIO_04577
OG0003081	STRPU_08566	HELIO_06939
OG0003083	STRPU_19593	HELIO_00221
OG0003084	STRPU_27410, STRPU_27412, STRPU_27413, STRPU_27411, STRPU_27414, STRPU_26950	HELIO_07579
OG0003085	STRPU_13586, STRPU_01604	HELIO_07662
OG0003085	STRPU_24746	HELIO_07179
OG0003085	STRPU_17843	HELIO_00827
OG0003094	STRPU_17507, STRPU_02820, STRPU_02814, STRPU_02815, STRPU_15663, STRPU_16282, STRPU_12754, STRPU_02816, STRPU_02342, STRPU_17506, STRPU_01141, STRPU_18545, STRPU_16281, STRPU_12756, STRPU_18567, STRPU_12753, STRPU_02343, STRPU_02817, STRPU_16266, STRPU_16265, STRPU_02340, STRPU_02336, STRPU_12752, STRPU_12105, STRPU_12102, STRPU_08998, STRPU_12750, STRPU_02333, STRPU_19721, STRPU_19734, STRPU_19738, STRPU_10422, STRPU_12343, STRPU_12341, STRPU_02345, STRPU_12758, STRPU_18511, STRPU_11397, STRPU_11415, STRPU_11417, STRPU_11418	HELIO_04945
OG0003101	STRPU_24565	HELIO_07909
OG0003104	STRPU_16886	HELIO_10296
OG0003105	STRPU_27399	HELIO_09603
OG0003106	STRPU_26456	HELIO_01110
OG0003107	STRPU_25358	HELIO_07326
OG0003108	STRPU_12185	HELIO_02749
OG0003109	STRPU_08990	HELIO_01176
OG0003111	STRPU_25827	HELIO_06075
OG0003112	STRPU_04029	HELIO_11141
OG0003114	STRPU_20444	HELIO_11712
OG0003115	STRPU_26735	HELIO_03185
OG0003116	STRPU_05781	HELIO_12513
OG0003118	STRPU_23100	HELIO_06562
OG0003119	STRPU_03214, STRPU_03229, STRPU_02657	HELIO_00761
OG0003120	STRPU_04182	HELIO_07299
OG0003120	STRPU_04074	HELIO_12609
OG0003121	STRPU_26433	HELIO_08859
OG0003122	STRPU_20719	HELIO_06710
OG0003123	STRPU_25862, STRPU_25863	HELIO_02552
OG0003124	STRPU_15080	HELIO_08012
OG0003125	STRPU_02899	HELIO_10746
OG0003127	STRPU_20645	HELIO_04631
OG0003128	STRPU_14558	HELIO_06948
OG0003130	STRPU_14819	HELIO_08736
OG0003131	STRPU_15359	HELIO_00277
OG0003132	STRPU_24874	HELIO_04923
OG0003133	STRPU_00227, STRPU_25968	HELIO_02835
OG0003134	STRPU_25662	HELIO_10772
OG0003135	STRPU_20819	HELIO_09441
OG0003136	STRPU_20970	HELIO_01694
OG0003137	STRPU_26289, STRPU_26313, STRPU_26314, STRPU_26290	HELIO_04487
OG0003138	STRPU_11161	HELIO_07469
OG0003140	STRPU_27000	HELIO_07640
OG0003141	STRPU_11150	HELIO_02200
OG0003142	STRPU_26955	HELIO_02394
OG0003143	STRPU_26953	HELIO_05653
OG0003144	STRPU_17154	HELIO_08805, HELIO_03417
OG0003145	STRPU_19761	HELIO_05596
OG0003146	STRPU_24899	HELIO_05913
OG0003147	STRPU_09368	HELIO_02388
OG0003148	STRPU_21583	HELIO_09068
OG0003149	STRPU_27156	HELIO_03918
OG0003149	STRPU_27155	HELIO_03910
OG0003150	STRPU_06198, STRPU_06219	HELIO_04239
OG0003151	STRPU_25230	HELIO_00768
OG0003152	STRPU_09091, STRPU_02064	HELIO_05013
OG0003153	STRPU_25878	HELIO_01955
OG0003154	STRPU_18558	HELIO_10327
OG0003155	STRPU_08527	HELIO_11015
OG0003156	STRPU_17108, STRPU_17123	HELIO_09324, HELIO_09323
OG0003157	STRPU_05197	HELIO_06700
OG0003159	STRPU_04177	HELIO_08765
OG0003160	STRPU_10206	HELIO_04756
OG0003161	STRPU_20589	HELIO_10835
OG0003162	STRPU_10286	HELIO_02560
OG0003163	STRPU_26676	HELIO_09287
OG0003164	STRPU_05342	HELIO_09851
OG0003165	STRPU_06042	HELIO_04786
OG0003166	STRPU_06374	HELIO_09979
OG0003167	STRPU_14473	HELIO_12275
OG0003168	STRPU_00314, STRPU_08598	HELIO_11978
OG0003169	STRPU_18714	HELIO_08500
OG0003171	STRPU_20111, STRPU_20089	HELIO_08786
OG0003172	STRPU_13537	HELIO_04597
OG0003173	STRPU_14274, STRPU_14290	HELIO_11473
OG0003174	STRPU_05745	HELIO_00264
OG0003175	STRPU_24658	HELIO_11871
OG0003176	STRPU_25686, STRPU_25705	HELIO_05807
OG0003177	STRPU_09383, STRPU_01573	HELIO_06751
OG0003178	STRPU_21387	HELIO_01460
OG0003179	STRPU_04747	HELIO_10655
OG0003183	STRPU_23390	HELIO_01228
OG0003184	STRPU_04863	HELIO_07973
OG0003185	STRPU_11828	HELIO_04542
OG0003187	STRPU_18755	HELIO_00272
OG0003188	STRPU_27340	HELIO_07819
OG0003189	STRPU_17091	HELIO_12511
OG0003190	STRPU_22540	HELIO_04199
OG0003190	STRPU_14018, STRPU_13852	HELIO_06545
OG0003191	STRPU_02638, STRPU_24024	HELIO_09939
OG0003192	STRPU_24110, STRPU_24115	HELIO_10231
OG0003193	STRPU_06138	HELIO_03842
OG0003194	STRPU_19971, STRPU_01201, STRPU_19969	HELIO_11474
OG0003194	STRPU_06685	HELIO_08051
OG0003194	STRPU_19785, STRPU_00785	HELIO_11630
OG0003195	STRPU_08798	HELIO_05599
OG0003196	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736	HELIO_01637
OG0003197	STRPU_06595	HELIO_12323
OG0003198	STRPU_10958, STRPU_10959	HELIO_01556
OG0003199	STRPU_22302	HELIO_10732
OG0003200	STRPU_07566, STRPU_07567	HELIO_09839
OG0003201	STRPU_13530	HELIO_10741
OG0003202	STRPU_04422	HELIO_00628
OG0003203	STRPU_22174, STRPU_22167	HELIO_12411
OG0003204	STRPU_05884	HELIO_09427
OG0003206	STRPU_05811	HELIO_08652
OG0003207	STRPU_23438, STRPU_00999	HELIO_04788
OG0003208	STRPU_23521	HELIO_09137
OG0003210	STRPU_20307	HELIO_01772
OG0003211	STRPU_23623	HELIO_12582
OG0003212	STRPU_23992	HELIO_01310
OG0003213	STRPU_27409	HELIO_11031
OG0003214	STRPU_02469, STRPU_13596	HELIO_05250
OG0003215	STRPU_21290	HELIO_01923
OG0003217	STRPU_18366	HELIO_01441
OG0003218	STRPU_05952	HELIO_02702
OG0003219	STRPU_05483	HELIO_02834
OG0003220	STRPU_17156	HELIO_12154
OG0003221	STRPU_24811	HELIO_05558
OG0003222	STRPU_25242	HELIO_04495
OG0003223	STRPU_08794	HELIO_00004
OG0003225	STRPU_03637, STRPU_03655	HELIO_03805
OG0003226	STRPU_01640, STRPU_11976	HELIO_03198
OG0003227	STRPU_09523	HELIO_09540
OG0003228	STRPU_21707, STRPU_21643	HELIO_02794
OG0003229	STRPU_00535, STRPU_15976	HELIO_12333
OG0003230	STRPU_09762, STRPU_09718	HELIO_01822
OG0003231	STRPU_07608	HELIO_09943
OG0003233	STRPU_15780, STRPU_15778, STRPU_03423	HELIO_04108
OG0003234	STRPU_08533	HELIO_00230
OG0003235	STRPU_22687	HELIO_02635
OG0003236	STRPU_22602	HELIO_03810
OG0003238	STRPU_01914, STRPU_22758	HELIO_01572
OG0003239	STRPU_26344	HELIO_12569
OG0003250	STRPU_07632	HELIO_06454
OG0003251	STRPU_26207	HELIO_02853
OG0003252	STRPU_20878	HELIO_12715
OG0003253	STRPU_26823	HELIO_01269, HELIO_01268
OG0003254	STRPU_21153	HELIO_02013
OG0003255	STRPU_22937	HELIO_03313
OG0003256	STRPU_22403, STRPU_22404, STRPU_22402, STRPU_22401, STRPU_22405	HELIO_00057
OG0003258	STRPU_11232, STRPU_11270	HELIO_01814
OG0003259	STRPU_04547	HELIO_05468
OG0003260	STRPU_18760	HELIO_09298
OG0003261	STRPU_24777	HELIO_09008
OG0003262	STRPU_14217	HELIO_09738
OG0003263	STRPU_08829	HELIO_06528
OG0003264	STRPU_07699, STRPU_07685	HELIO_05957
OG0003265	STRPU_23170	HELIO_05075
OG0003266	STRPU_03311	HELIO_11954
OG0003267	STRPU_04175	HELIO_05451
OG0003268	STRPU_26201	HELIO_11848
OG0003269	STRPU_08663	HELIO_11705
OG0003270	STRPU_23005, STRPU_00880	HELIO_04333
OG0003271	STRPU_15904	HELIO_09139
OG0003271	STRPU_27426	HELIO_09704
OG0003272	STRPU_05318	HELIO_09074
OG0003274	STRPU_10494, STRPU_05991, STRPU_07279, STRPU_07033, STRPU_08350, STRPU_09458	HELIO_06540
OG0003275	STRPU_25632	HELIO_12630
OG0003278	STRPU_20470	HELIO_10318
OG0003279	STRPU_05246	HELIO_09284
OG0003280	STRPU_03524, STRPU_03588	HELIO_09348
OG0003281	STRPU_06114	HELIO_07096
OG0003282	STRPU_09679	HELIO_02896
OG0003283	STRPU_23176	HELIO_04347
OG0003284	STRPU_24634	HELIO_03635
OG0003285	STRPU_19984, STRPU_00162	HELIO_04182
OG0003286	STRPU_08482	HELIO_05866
OG0003287	STRPU_16133, STRPU_16118	HELIO_02350
OG0003288	STRPU_05660	HELIO_08221
OG0003289	STRPU_25492	HELIO_01128
OG0003290	STRPU_19995	HELIO_11498
OG0003291	STRPU_14374	HELIO_02174
OG0003292	STRPU_15042	HELIO_11148
OG0003293	STRPU_22259	HELIO_08360
OG0003294	STRPU_05613, STRPU_05555	HELIO_09835
OG0003295	STRPU_10117, STRPU_10043	HELIO_04382
OG0003296	STRPU_00434, STRPU_14195	HELIO_04825
OG0003297	STRPU_08868, STRPU_00953	HELIO_06575
OG0003298	STRPU_05740	HELIO_02188
OG0003299	STRPU_19094	HELIO_09593
OG0003300	STRPU_08671	HELIO_08594
OG0003300	STRPU_01641, STRPU_11977, STRPU_07721	HELIO_10525
OG0003302	STRPU_04486	HELIO_00429
OG0003303	STRPU_21624	HELIO_02870
OG0003304	STRPU_02452	HELIO_10378
OG0003306	STRPU_23936, STRPU_23962	HELIO_02826
OG0003307	STRPU_04904	HELIO_09634
OG0003309	STRPU_24871	HELIO_10103
OG0003310	STRPU_14702, STRPU_09120, STRPU_09168	HELIO_03345
OG0003310	STRPU_26943, STRPU_05846, STRPU_10270, STRPU_14292, STRPU_01751, STRPU_01750	HELIO_06211
OG0003311	STRPU_24433	HELIO_05785
OG0003312	STRPU_18115, STRPU_02313	HELIO_07641
OG0003314	STRPU_05142, STRPU_05067	HELIO_06199
OG0003315	STRPU_24567	HELIO_06277
OG0003316	STRPU_00352, STRPU_11013	HELIO_04955
OG0003317	STRPU_09007	HELIO_04704, HELIO_06602
OG0003318	STRPU_23527	HELIO_09114
OG0003319	STRPU_07210	HELIO_09121
OG0003320	STRPU_09402, STRPU_01555	HELIO_07667
OG0003321	STRPU_25433	HELIO_08818
OG0003323	STRPU_09684	HELIO_10464
OG0003324	STRPU_08869, STRPU_00952	HELIO_08362
OG0003325	STRPU_04053	HELIO_09071
OG0003326	STRPU_09393, STRPU_01566	HELIO_11660
OG0003327	STRPU_19769, STRPU_00800	HELIO_12534
OG0003328	STRPU_00809, STRPU_25543	HELIO_07523
OG0003329	STRPU_27327	HELIO_02507
OG0003330	STRPU_27339	HELIO_07578, HELIO_05577
OG0003331	STRPU_15371	HELIO_02767
OG0003332	STRPU_07786	HELIO_03785
OG0003333	STRPU_01214, STRPU_12086	HELIO_06153
OG0003334	STRPU_03431	HELIO_02733
OG0003334	STRPU_22058	HELIO_00316
OG0003335	STRPU_20823	HELIO_09042
OG0003336	STRPU_20291	HELIO_03867
OG0003337	STRPU_11218, STRPU_11255	HELIO_01038
OG0003338	STRPU_18837	HELIO_10346
OG0003340	STRPU_24554	HELIO_01545
OG0003341	STRPU_21771	HELIO_12055
OG0003343	STRPU_15384	HELIO_10253
OG0003344	STRPU_07542, STRPU_00574	HELIO_01718
OG0003345	STRPU_03496, STRPU_03234, STRPU_03275	HELIO_04658
OG0003347	STRPU_01607, STRPU_13589	HELIO_07786
OG0003348	STRPU_24382	HELIO_06884
OG0003349	STRPU_04798, STRPU_04805	HELIO_12164
OG0003350	STRPU_06152	HELIO_03656
OG0003351	STRPU_00711, STRPU_22727	HELIO_02226
OG0003351	STRPU_21720, STRPU_21655	HELIO_08314
OG0003352	STRPU_23063, STRPU_00649	HELIO_01595
OG0003353	STRPU_23410, STRPU_01027	HELIO_09911
OG0003354	STRPU_22433	HELIO_00644
OG0003355	STRPU_04134	HELIO_08886, HELIO_06119
OG0003356	STRPU_08703, STRPU_01469	HELIO_03350
OG0003357	STRPU_09879	HELIO_00345
OG0003358	STRPU_01921, STRPU_22765	HELIO_01492
OG0003359	STRPU_12338	HELIO_03690
OG0003360	STRPU_12153	HELIO_10234
OG0003361	STRPU_21285	HELIO_12352
OG0003362	STRPU_05653	HELIO_10225, HELIO_09367
OG0003363	STRPU_01592, STRPU_13573	HELIO_03763
OG0003364	STRPU_12256	HELIO_10249
OG0003365	STRPU_24219, STRPU_01081	HELIO_08582
OG0003366	STRPU_20479	HELIO_04839
OG0003367	STRPU_02066, STRPU_09093	HELIO_04573
OG0003368	STRPU_09309	HELIO_01416
OG0003369	STRPU_04619	HELIO_06850
OG0003370	STRPU_24791	HELIO_11000
OG0003371	STRPU_25243	HELIO_06496
OG0003372	STRPU_18382	HELIO_02230
OG0003373	STRPU_11782	HELIO_02331
OG0003373	STRPU_11541	HELIO_02692
OG0003373	STRPU_11733	HELIO_01108, HELIO_01107
