Orthogroup	STRPU_ok	PFLAV
OG0002723	STRPU_20955	TCONS_00009848.p1
OG0002724	STRPU_08866, STRPU_00955	TCONS_00013956.p1, TCONS_00013957.p1
OG0002724	STRPU_09267	TCONS_00013959.p1
OG0002725	STRPU_06980, STRPU_06996, STRPU_22626, STRPU_06827, STRPU_06594	TCONS_00022209.p1
OG0002726	STRPU_04170	TCONS_00031105.p1
OG0002727	STRPU_10022	TCONS_00027122.p1
OG0002728	STRPU_14150, STRPU_00149	TCONS_00006650.p1, TCONS_00006633.p2
OG0002729	STRPU_04189	TCONS_00024186.p1
OG0002729	STRPU_05017	TCONS_00043122.p1
OG0002730	STRPU_17045, STRPU_17044, STRPU_01809	TCONS_00002286.p1
OG0002731	STRPU_20144	TCONS_00015586.p1
OG0002732	STRPU_09513	TCONS_00027362.p1
OG0002733	STRPU_01225, STRPU_12075	TCONS_00037583.p1
OG0002736	STRPU_17137	TCONS_00000152.p1
OG0002737	STRPU_22219	TCONS_00041341.p1, TCONS_00032990.p1, TCONS_00041327.p1
OG0002738	STRPU_08211	TCONS_00013197.p1
OG0002739	STRPU_05782	TCONS_00043001.p1
OG0002740	STRPU_07027	TCONS_00046160.p1
OG0002741	STRPU_26498	TCONS_00028376.p1
OG0002742	STRPU_04623, STRPU_04645	TCONS_00031180.p1, TCONS_00031206.p1
OG0002743	STRPU_13731, STRPU_13730, STRPU_13561	TCONS_00055209.p1
OG0002744	STRPU_20203	TCONS_00015439.p1
OG0002745	STRPU_02101, STRPU_09128	TCONS_00014235.p1
OG0002746	STRPU_02712	TCONS_00039793.p1
OG0002747	STRPU_19987	TCONS_00016131.p1
OG0002748	STRPU_20060	TCONS_00015247.p1
OG0002749	STRPU_03742	TCONS_00034797.p1
OG0002750	STRPU_05883, STRPU_05889	TCONS_00047460.p1
OG0002751	STRPU_16672, STRPU_16703	TCONS_00016595.p1
OG0002752	STRPU_05098, STRPU_05177	TCONS_00042881.p1
OG0002753	STRPU_23629	TCONS_00047595.p1
OG0002754	STRPU_19146	TCONS_00054318.p1
OG0002755	STRPU_19300, STRPU_01846	TCONS_00054322.p1
OG0002756	STRPU_22617	TCONS_00048920.p1
OG0002756	STRPU_15483	TCONS_00006067.p1
OG0002757	STRPU_16016	TCONS_00055221.p1
OG0002758	STRPU_14770, STRPU_02553	TCONS_00006270.p1
OG0002759	STRPU_17448, STRPU_17464	TCONS_00002285.p1
OG0002761	STRPU_22391	TCONS_00010302.p1
OG0002762	STRPU_23512	TCONS_00047734.p1
OG0002763	STRPU_02576, STRPU_13132	TCONS_00055749.p1
OG0002764	STRPU_00371, STRPU_11033	TCONS_00050931.p1
OG0002765	STRPU_25983	TCONS_00009341.p1
OG0002767	STRPU_05363	TCONS_00043030.p1
OG0002768	STRPU_22600	TCONS_00049097.p1
OG0002769	STRPU_04973	TCONS_00042280.p1, TCONS_00042232.p1
OG0002770	STRPU_09918	TCONS_00026098.p1
OG0002771	STRPU_21371	TCONS_00011580.p1
OG0002772	STRPU_18998	TCONS_00053759.p1
OG0002773	STRPU_06531, STRPU_06568	TCONS_00022345.p1, TCONS_00022344.p1
OG0002774	STRPU_27389	TCONS_00028627.p1
OG0002776	STRPU_04138	TCONS_00029914.p1
OG0002777	STRPU_01234, STRPU_12064	TCONS_00035943.p1
OG0002778	STRPU_27395	TCONS_00029622.p1
OG0002778	STRPU_27396	TCONS_00028857.p1, TCONS_00013228.p1
OG0002779	STRPU_11212	TCONS_00051889.p1
OG0002780	STRPU_08346	TCONS_00012584.p1
OG0002781	STRPU_13462	TCONS_00056768.p1
OG0002782	STRPU_21282	TCONS_00011132.p1
OG0002783	STRPU_18422, STRPU_18463	TCONS_00053820.p1
OG0002784	STRPU_18144	TCONS_00008354.p1, TCONS_00008352.p1
OG0002785	STRPU_18431, STRPU_18474	TCONS_00054448.p1
OG0002786	STRPU_27079	TCONS_00029566.p1
OG0002787	STRPU_26221	TCONS_00020698.p1
OG0002788	STRPU_11931, STRPU_11886	TCONS_00038074.p1
OG0002789	STRPU_05799, STRPU_05797, STRPU_05802, STRPU_05801, STRPU_05798, STRPU_05800, STRPU_05796	TCONS_00054494.p1, TCONS_00053396.p1
OG0002790	STRPU_05011	TCONS_00042475.p1
OG0002791	STRPU_19372, STRPU_19378	TCONS_00016217.p1
OG0002792	STRPU_22603	TCONS_00020366.p1
OG0002793	STRPU_22931	TCONS_00003882.p1
OG0002794	STRPU_19654, STRPU_19666	TCONS_00015595.p1
OG0002795	STRPU_22527	TCONS_00020221.p1
OG0002799	STRPU_15407	TCONS_00004881.p1
OG0002811	STRPU_22005	TCONS_00047302.p1
OG0002812	STRPU_18819	TCONS_00054657.p1
OG0002813	STRPU_26244	TCONS_00014792.p1
OG0002814	STRPU_04449	TCONS_00030568.p1
OG0002815	STRPU_17937	TCONS_00000287.p1
OG0002816	STRPU_00414, STRPU_19273	TCONS_00054308.p1
OG0002817	STRPU_20552	TCONS_00009559.p1
OG0002818	STRPU_23661, STRPU_23635	TCONS_00049657.p1
OG0002821	STRPU_18790	TCONS_00052856.p1
OG0002822	STRPU_08836, STRPU_00981	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1
OG0002823	STRPU_19510	TCONS_00015619.p1
OG0002823	STRPU_09790, STRPU_09795	TCONS_00027448.p1
OG0002824	STRPU_22435	TCONS_00019599.p1
OG0002825	STRPU_12448	TCONS_00024295.p1
OG0002826	STRPU_21882	TCONS_00009663.p1
OG0002827	STRPU_17647, STRPU_02276, STRPU_02275	TCONS_00001793.p1
OG0002828	STRPU_03094	TCONS_00034310.p1
OG0002829	STRPU_02137, STRPU_09175	TCONS_00013706.p1
OG0002830	STRPU_21809, STRPU_21810	TCONS_00010894.p1
OG0002831	STRPU_11759	TCONS_00035950.p1, TCONS_00035945.p1
OG0002833	STRPU_08236	TCONS_00014217.p1
OG0002834	STRPU_10581, STRPU_10576, STRPU_10585	TCONS_00051206.p1
OG0002835	STRPU_24399	TCONS_00018725.p1, TCONS_00017643.p1
OG0002836	STRPU_11034, STRPU_00372	TCONS_00052011.p1
OG0002837	STRPU_05330	TCONS_00042766.p1
OG0002838	STRPU_04914, STRPU_04557, STRPU_11393	TCONS_00029902.p1, TCONS_00020903.p1
OG0002839	STRPU_25051	TCONS_00004451.p1
OG0002840	STRPU_25341	TCONS_00009182.p1
OG0002841	STRPU_23168	TCONS_00047849.p1
OG0002841	STRPU_22818, STRPU_01977	TCONS_00001411.p1, TCONS_00048553.p1
OG0002842	STRPU_18957, STRPU_18970	TCONS_00054700.p1, TCONS_00054625.p1
OG0002843	STRPU_03092	TCONS_00030426.p1
OG0002844	STRPU_22625	TCONS_00048042.p1
OG0002845	STRPU_00988, STRPU_23454	TCONS_00049073.p1
OG0002846	STRPU_05895	TCONS_00054878.p1
OG0002847	STRPU_15551, STRPU_02248	TCONS_00006483.p1
OG0002849	STRPU_23108, STRPU_23096	TCONS_00020783.p1, TCONS_00020774.p1, TCONS_00020784.p1
OG0002850	STRPU_00386, STRPU_11047	TCONS_00051637.p1
OG0002851	STRPU_17907	TCONS_00000274.p1
OG0002852	STRPU_17187, STRPU_17199, STRPU_17451, STRPU_17468	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1
OG0002853	STRPU_26926	TCONS_00029548.p1
OG0002854	STRPU_20356	TCONS_00015088.p1, TCONS_00044327.p1, TCONS_00044326.p1, TCONS_00015094.p1
OG0002855	STRPU_17098, STRPU_17094	TCONS_00001781.p1, TCONS_00004538.p1
OG0002856	STRPU_27018	TCONS_00028409.p1
OG0002857	STRPU_18184	TCONS_00053239.p1
OG0002858	STRPU_25912	TCONS_00007488.p1, TCONS_00007490.p1
OG0002859	STRPU_08061	TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1
OG0002860	STRPU_08076, STRPU_08077	TCONS_00013248.p1
OG0002861	STRPU_12452	TCONS_00025233.p1
OG0002862	STRPU_17983	TCONS_00002185.p1
OG0002863	STRPU_19342	TCONS_00053235.p1
OG0002864	STRPU_23792, STRPU_23790	TCONS_00019063.p1
OG0002865	STRPU_25424	TCONS_00042624.p1
OG0002866	STRPU_11829	TCONS_00037598.p1
OG0002867	STRPU_25245	TCONS_00008722.p1
OG0002869	STRPU_10919	TCONS_00051574.p1
OG0002870	STRPU_16894	TCONS_00002023.p1
OG0002871	STRPU_12832	TCONS_00013806.p1
OG0002871	STRPU_11740	TCONS_00036247.p1
OG0002872	STRPU_25418	TCONS_00009347.p1
OG0002873	STRPU_08691	TCONS_00014159.p1
OG0002874	STRPU_22380	TCONS_00049627.p1
OG0002875	STRPU_21831	TCONS_00009978.p1
OG0002876	STRPU_15672, STRPU_15655	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1
OG0002877	STRPU_27251	TCONS_00027894.p1
OG0002878	STRPU_25517, STRPU_25518	TCONS_00007158.p1
OG0002879	STRPU_18050	TCONS_00001819.p1
OG0002880	STRPU_00592, STRPU_07561	TCONS_00045912.p1
OG0002881	STRPU_10663	TCONS_00051615.p1
OG0002882	STRPU_11176	TCONS_00051197.p1
OG0002883	STRPU_24957	TCONS_00003183.p1
OG0002884	STRPU_24464	TCONS_00036357.p1
OG0002885	STRPU_23549	TCONS_00036592.p1
OG0002886	STRPU_27129	TCONS_00028689.p1, TCONS_00028683.p1
OG0002887	STRPU_00454, STRPU_19036	TCONS_00053132.p1
OG0002888	STRPU_08987	TCONS_00014583.p1
OG0002888	STRPU_08989	TCONS_00014580.p1
OG0002889	STRPU_22675	TCONS_00049306.p1
OG0002890	STRPU_25509	TCONS_00007836.p1
OG0002891	STRPU_18851	TCONS_00053738.p1
OG0002892	STRPU_19576	TCONS_00001681.p1, TCONS_00014788.p1
OG0002893	STRPU_06956, STRPU_06938	TCONS_00022744.p1
OG0002894	STRPU_21472	TCONS_00010576.p1
OG0002895	STRPU_26434	TCONS_00029819.p1
OG0002896	STRPU_06711	TCONS_00021246.p1
OG0002897	STRPU_23652, STRPU_23677	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1
OG0002898	STRPU_20982	TCONS_00012139.p1, TCONS_00011793.p1
OG0002898	STRPU_21604, STRPU_21600	TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1
OG0002899	STRPU_10901	TCONS_00051403.p1
OG0002900	STRPU_22201	TCONS_00020534.p1
OG0002900	STRPU_27158	TCONS_00029824.p1
OG0002901	STRPU_17220	TCONS_00001145.p1
OG0002902	STRPU_02085, STRPU_09116	TCONS_00013877.p1
OG0002905	STRPU_10819	TCONS_00050785.p1
OG0002906	STRPU_25699, STRPU_25717, STRPU_25719	TCONS_00009274.p1
OG0002907	STRPU_27080	TCONS_00028502.p1
OG0002908	STRPU_14008	TCONS_00055243.p1
OG0002908	STRPU_26306, STRPU_26279	TCONS_00008542.p1
OG0002909	STRPU_22399	TCONS_00047561.p1
OG0002910	STRPU_12097, STRPU_00039, STRPU_12098	TCONS_00028540.p1, TCONS_00028541.p1
OG0002911	STRPU_09561	TCONS_00026143.p1
OG0002912	STRPU_24675	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1
OG0002913	STRPU_13354	TCONS_00056620.p1
OG0002915	STRPU_25487	TCONS_00020490.p1
OG0002916	STRPU_19092	TCONS_00054595.p1
OG0002917	STRPU_06220, STRPU_06199	TCONS_00021044.p1
OG0002919	STRPU_26361	TCONS_00029838.p1
OG0002921	STRPU_14716	TCONS_00005612.p1, TCONS_00005613.p2
OG0002922	STRPU_09603	TCONS_00025977.p1
OG0002923	STRPU_25958, STRPU_00219	TCONS_00007977.p1
OG0002924	STRPU_23427, STRPU_01010	TCONS_00019349.p1
OG0002925	STRPU_25066	TCONS_00018459.p1
OG0002926	STRPU_26962	TCONS_00028061.p1
OG0002927	STRPU_24156	TCONS_00004135.p1
OG0002944	STRPU_24181	TCONS_00016891.p1
OG0002945	STRPU_09100, STRPU_02071	TCONS_00014323.p1, TCONS_00014335.p1
OG0002947	STRPU_01950, STRPU_22791, STRPU_22790, STRPU_01949	TCONS_00047564.p1
OG0002948	STRPU_10465, STRPU_10463, STRPU_10464, STRPU_10466, STRPU_10462	TCONS_00050545.p1
OG0002949	STRPU_09008	TCONS_00014445.p1
OG0002950	STRPU_01410, STRPU_08755	TCONS_00014046.p1
OG0002952	STRPU_05886	TCONS_00042673.p1
OG0002953	STRPU_01982, STRPU_22822	TCONS_00048395.p1
OG0002954	STRPU_12371	TCONS_00023913.p1
OG0002955	STRPU_21881	TCONS_00011898.p1
OG0002956	STRPU_26736	TCONS_00029297.p1
OG0002957	STRPU_06043	TCONS_00022513.p1
OG0002958	STRPU_00615, STRPU_08917	TCONS_00013876.p1
OG0002958	STRPU_00277, STRPU_03184	TCONS_00035641.p1, TCONS_00035584.p1
OG0002959	STRPU_21480	TCONS_00010958.p1
OG0002960	STRPU_19700, STRPU_19616	TCONS_00016533.p1, TCONS_00039602.p1, TCONS_00039603.p1
OG0002961	STRPU_24844	TCONS_00011734.p1
OG0002962	STRPU_08505	TCONS_00013946.p1
OG0002963	STRPU_04068, STRPU_04069, STRPU_04066, STRPU_04065, STRPU_04063, STRPU_04064, STRPU_06248, STRPU_25986	TCONS_00050132.p1, TCONS_00050133.p1, TCONS_00050125.p1, TCONS_00019112.p1, TCONS_00052087.p1
OG0002964	STRPU_08258	TCONS_00013728.p1
OG0002965	STRPU_04332, STRPU_04305	TCONS_00030551.p1
OG0002966	STRPU_20155	TCONS_00016414.p1
OG0002967	STRPU_03989, STRPU_03996	TCONS_00034167.p1, TCONS_00034173.p1
OG0002968	STRPU_17604	TCONS_00000180.p1
OG0002969	STRPU_13535	TCONS_00055983.p1
OG0002971	STRPU_07433	TCONS_00045604.p1, TCONS_00046877.p1
OG0002973	STRPU_23244	TCONS_00048192.p1
OG0002974	STRPU_26267, STRPU_26293	TCONS_00009337.p1
OG0002975	STRPU_21622	TCONS_00016006.p1
OG0002976	STRPU_27347	TCONS_00028969.p1
OG0002977	STRPU_15051	TCONS_00004747.p1
OG0002978	STRPU_21839	TCONS_00010996.p1
OG0002979	STRPU_17977, STRPU_17973	TCONS_00000115.p1
OG0002980	STRPU_04152	TCONS_00053572.p1, TCONS_00005683.p1, TCONS_00048033.p1, TCONS_00045947.p1, TCONS_00033613.p1
OG0002981	STRPU_26025	TCONS_00009178.p1
OG0002982	STRPU_17079	TCONS_00002363.p1, TCONS_00002375.p1
OG0002983	STRPU_17106, STRPU_17121	TCONS_00002109.p1, TCONS_00002101.p1
OG0002984	STRPU_09124, STRPU_02096	TCONS_00014608.p1
OG0002985	STRPU_04999	TCONS_00042833.p1
OG0002987	STRPU_10336	TCONS_00026946.p1
OG0002988	STRPU_13938	TCONS_00056009.p1
OG0002989	STRPU_22387	TCONS_00049575.p1
OG0002990	STRPU_09780	TCONS_00027689.p1, TCONS_00027688.p1
OG0002991	STRPU_04324, STRPU_04294	TCONS_00030348.p1
OG0002992	STRPU_22805, STRPU_01964	TCONS_00020442.p1
OG0002994	STRPU_01340, STRPU_11608	TCONS_00038154.p1
OG0002994	STRPU_25932	TCONS_00008401.p1
OG0002995	STRPU_20438	TCONS_00010900.p1, TCONS_00010896.p1
OG0002996	STRPU_22653	TCONS_00049228.p1
OG0002997	STRPU_19304, STRPU_01837	TCONS_00053213.p1
OG0002997	STRPU_06052	TCONS_00021746.p1
OG0002998	STRPU_06160	TCONS_00022351.p1
OG0003000	STRPU_21780	TCONS_00039107.p1, TCONS_00039126.p1
OG0003001	STRPU_24021	TCONS_00002698.p1
OG0003002	STRPU_13545	TCONS_00056726.p1
OG0003003	STRPU_08037	TCONS_00046653.p1
OG0003005	STRPU_18621	TCONS_00053819.p1
OG0003005	STRPU_21610	TCONS_00003466.p1
OG0003006	STRPU_02186, STRPU_09223	TCONS_00014322.p1, TCONS_00014334.p1
OG0003007	STRPU_18848	TCONS_00053186.p1
OG0003008	STRPU_20043, STRPU_20044	TCONS_00014834.p1
OG0003009	STRPU_03103	TCONS_00017797.p1
OG0003010	STRPU_02659, STRPU_25901	TCONS_00036755.p1
OG0003011	STRPU_04936	TCONS_00044235.p1
OG0003012	STRPU_22688	TCONS_00013995.p1, TCONS_00048089.p1
OG0003013	STRPU_13639, STRPU_02425	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1
OG0003014	STRPU_24788	TCONS_00018508.p1
OG0003016	STRPU_05410	TCONS_00041684.p1
OG0003017	STRPU_12917	TCONS_00025399.p1
OG0003018	STRPU_05028	TCONS_00042596.p1
OG0003019	STRPU_27351	TCONS_00011573.p1
OG0003021	STRPU_10596	TCONS_00050470.p1
OG0003022	STRPU_06578, STRPU_06521	TCONS_00021935.p1
OG0003025	STRPU_07785	TCONS_00044903.p1
OG0003026	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626	TCONS_00014720.p1, TCONS_00015662.p1
OG0003027	STRPU_24061	TCONS_00018446.p1
OG0003028	STRPU_07523	TCONS_00044915.p1
OG0003029	STRPU_26298, STRPU_26272	TCONS_00008363.p1
OG0003030	STRPU_16810	TCONS_00055499.p1
OG0003031	STRPU_25010	TCONS_00004052.p1
OG0003032	STRPU_09936	TCONS_00027563.p1
OG0003033	STRPU_18122	TCONS_00000889.p1
OG0003034	STRPU_05717, STRPU_05724	TCONS_00042530.p1
OG0003035	STRPU_23425, STRPU_01012	TCONS_00019341.p1
OG0003036	STRPU_20310	TCONS_00014973.p1
OG0003037	STRPU_10149, STRPU_10086	TCONS_00012033.p1
OG0003038	STRPU_03176, STRPU_00268	TCONS_00039831.p1
OG0003039	STRPU_26340	TCONS_00029796.p1
OG0003040	STRPU_06235, STRPU_06305, STRPU_06261	TCONS_00021633.p1, TCONS_00021160.p1
OG0003041	STRPU_24063	TCONS_00017725.p1, TCONS_00044813.p1
OG0003042	STRPU_13359	TCONS_00054889.p1
OG0003043	STRPU_04974	TCONS_00042430.p1
OG0003044	STRPU_02536, STRPU_15154	TCONS_00004867.p1
OG0003045	STRPU_02416, STRPU_13648	TCONS_00056867.p1
OG0003045	STRPU_05977	TCONS_00021219.p1
OG0003046	STRPU_24271, STRPU_24903	TCONS_00018079.p1
OG0003047	STRPU_06738, STRPU_06734	TCONS_00022457.p1
OG0003048	STRPU_25876	TCONS_00009304.p1
OG0003049	STRPU_18711	TCONS_00054626.p1, TCONS_00054702.p1
OG0003051	STRPU_09302	TCONS_00026476.p1
OG0003051	STRPU_05961	TCONS_00022396.p1
OG0003052	STRPU_09987, STRPU_09966	TCONS_00027167.p1
OG0003053	STRPU_19330	TCONS_00054310.p1
OG0003054	STRPU_06124	TCONS_00021522.p1
OG0003055	STRPU_00401, STRPU_19285	TCONS_00054282.p1
OG0003056	STRPU_17530	TCONS_00000638.p1
OG0003057	STRPU_17293	TCONS_00000589.p1
OG0003058	STRPU_24724	TCONS_00017801.p1
OG0003059	STRPU_21505	TCONS_00010865.p1, TCONS_00009506.p1, TCONS_00010866.p1
OG0003060	STRPU_18962, STRPU_18976	TCONS_00053579.p1
OG0003061	STRPU_21307	TCONS_00010070.p1
OG0003062	STRPU_25347	TCONS_00009277.p1
OG0003063	STRPU_23254	TCONS_00047299.p1
OG0003064	STRPU_22511	TCONS_00032013.p2
OG0003065	STRPU_01676, STRPU_02689	TCONS_00040405.p1
OG0003066	STRPU_01624, STRPU_11963	TCONS_00037980.p1
OG0003067	STRPU_09682	TCONS_00027360.p1
OG0003069	STRPU_00921, STRPU_08896	TCONS_00022197.p1, TCONS_00022198.p1, TCONS_00036468.p1
OG0003071	STRPU_05785	TCONS_00043297.p1, TCONS_00045257.p1
OG0003072	STRPU_23989	TCONS_00048899.p1
OG0003074	STRPU_25415	TCONS_00008081.p1
OG0003075	STRPU_04945	TCONS_00042477.p1
OG0003077	STRPU_08797	TCONS_00012670.p1
OG0003078	STRPU_20765	TCONS_00011470.p1
OG0003079	STRPU_26570	TCONS_00029793.p1
OG0003081	STRPU_08574, STRPU_08572, STRPU_08569, STRPU_08570, STRPU_08571	TCONS_00013814.p1, TCONS_00012600.p1, TCONS_00013816.p1, TCONS_00013815.p1
OG0003083	STRPU_19593	TCONS_00016010.p1
OG0003084	STRPU_05898, STRPU_27410, STRPU_27412, STRPU_27413, STRPU_27411, STRPU_27414, STRPU_26950, STRPU_05897	TCONS_00042337.p1, TCONS_00042338.p1
OG0003085	STRPU_13586, STRPU_01604	TCONS_00055899.p1
OG0003085	STRPU_24746, STRPU_17843	TCONS_00056482.p1, TCONS_00056499.p1, TCONS_00056497.p1, TCONS_00056481.p1
OG0003101	STRPU_24565	TCONS_00017184.p1
OG0003103	STRPU_08503	TCONS_00013562.p1
OG0003104	STRPU_16886	TCONS_00055183.p1, TCONS_00055155.p1
OG0003107	STRPU_25358	TCONS_00007437.p1
OG0003108	STRPU_12185	TCONS_00035993.p1
OG0003109	STRPU_08990	TCONS_00014595.p1
OG0003110	STRPU_06774, STRPU_06764	TCONS_00021811.p1
OG0003111	STRPU_19102, STRPU_25827	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1
OG0003112	STRPU_04029	TCONS_00030053.p1
OG0003113	STRPU_07108	TCONS_00045447.p1, TCONS_00045473.p1
OG0003114	STRPU_20444	TCONS_00011587.p1
OG0003115	STRPU_26735	TCONS_00028290.p1
OG0003118	STRPU_23100	TCONS_00020273.p1
OG0003119	STRPU_02657	TCONS_00041056.p1
OG0003120	STRPU_04182	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1
OG0003120	STRPU_04074	TCONS_00030230.p1
OG0003121	STRPU_26433	TCONS_00028552.p1
OG0003122	STRPU_20719	TCONS_00009581.p1
OG0003124	STRPU_15080	TCONS_00005423.p1
OG0003125	STRPU_02899	TCONS_00039975.p1
OG0003127	STRPU_20645	TCONS_00010397.p1
OG0003128	STRPU_14558	TCONS_00006238.p1
OG0003130	STRPU_14819	TCONS_00006397.p1
OG0003131	STRPU_15359	TCONS_00005152.p1
OG0003132	STRPU_24874	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1
OG0003133	STRPU_00227, STRPU_25968	TCONS_00007944.p1
OG0003134	STRPU_25662	TCONS_00008606.p1
OG0003135	STRPU_20819	TCONS_00011843.p1
OG0003136	STRPU_20970	TCONS_00010930.p1
OG0003137	STRPU_26289, STRPU_26313, STRPU_26314, STRPU_26290	TCONS_00007039.p1
OG0003138	STRPU_11161	TCONS_00050755.p1
OG0003140	STRPU_27000	TCONS_00028144.p1
OG0003141	STRPU_11150	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	STRPU_26955	TCONS_00029198.p1
OG0003143	STRPU_26953	TCONS_00028047.p1
OG0003144	STRPU_17154	TCONS_00000595.p1
OG0003145	STRPU_19761	TCONS_00014971.p1
OG0003146	STRPU_24899	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	STRPU_09368	TCONS_00026561.p1
OG0003148	STRPU_21583	TCONS_00011185.p1
OG0003149	STRPU_27156, STRPU_27155, STRPU_27224, STRPU_27225	TCONS_00029158.p1
OG0003150	STRPU_06198, STRPU_06219	TCONS_00021955.p1
OG0003151	STRPU_25230	TCONS_00020486.p1
OG0003152	STRPU_09091, STRPU_02064	TCONS_00013455.p1
OG0003153	STRPU_25878	TCONS_00007590.p1
OG0003154	STRPU_18558	TCONS_00052774.p1, TCONS_00052813.p1
OG0003155	STRPU_08527	TCONS_00014093.p1
OG0003156	STRPU_17108, STRPU_17123	TCONS_00002246.p1
OG0003157	STRPU_05197	TCONS_00043932.p1
OG0003158	STRPU_24600	TCONS_00002576.p1
OG0003160	STRPU_10206	TCONS_00026054.p1
OG0003161	STRPU_20589	TCONS_00011327.p1
OG0003163	STRPU_26676	TCONS_00029492.p1
OG0003164	STRPU_05342	TCONS_00044053.p1
OG0003165	STRPU_06042	TCONS_00002241.p1
OG0003167	STRPU_14469, STRPU_14473	TCONS_00006140.p1, TCONS_00006160.p1
OG0003169	STRPU_18714	TCONS_00053814.p1
OG0003171	STRPU_20111, STRPU_20089	TCONS_00037765.p1
OG0003172	STRPU_13537	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	STRPU_14274, STRPU_14290	TCONS_00005903.p1
OG0003174	STRPU_05745	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	STRPU_24658	TCONS_00003127.p1
OG0003176	STRPU_25686, STRPU_25705	TCONS_00030621.p1, TCONS_00030620.p1
OG0003177	STRPU_09383, STRPU_01573	TCONS_00026401.p1
OG0003178	STRPU_21387	TCONS_00012175.p1
OG0003179	STRPU_04747	TCONS_00031402.p1
OG0003181	STRPU_08188	TCONS_00012251.p1
OG0003182	STRPU_25667	TCONS_00007597.p1
OG0003183	STRPU_23390	TCONS_00020630.p1
OG0003184	STRPU_04863	TCONS_00031430.p1
OG0003185	STRPU_11828	TCONS_00036463.p1
OG0003187	STRPU_18755	TCONS_00054634.p1
OG0003188	STRPU_27340	TCONS_00027939.p1
OG0003189	STRPU_17091	TCONS_00001707.p1
OG0003190	STRPU_22540, STRPU_14018, STRPU_13852	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1
OG0003191	STRPU_02638, STRPU_24024	TCONS_00003984.p1
OG0003192	STRPU_24110, STRPU_24115	TCONS_00003034.p1
OG0003193	STRPU_06138	TCONS_00022403.p1
OG0003194	STRPU_19971, STRPU_01201, STRPU_19969, STRPU_06685	TCONS_00016610.p1, TCONS_00016612.p1, TCONS_00051910.p1
OG0003194	STRPU_19785, STRPU_00785	TCONS_00015839.p1
OG0003195	STRPU_08798	TCONS_00012666.p1
OG0003196	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736	TCONS_00007011.p1
OG0003197	STRPU_06595	TCONS_00021731.p1
OG0003198	STRPU_10958, STRPU_10959	TCONS_00052157.p1, TCONS_00052173.p1
OG0003199	STRPU_22302	TCONS_00054865.p1
OG0003200	STRPU_07570	TCONS_00045357.p1
OG0003201	STRPU_13530	TCONS_00023667.p1, TCONS_00018270.p1, TCONS_00020144.p1, TCONS_00023662.p1, TCONS_00025378.p1
OG0003202	STRPU_04422	TCONS_00030468.p1
OG0003203	STRPU_22174, STRPU_22167	TCONS_00033348.p1
OG0003204	STRPU_05884	TCONS_00041693.p1
OG0003205	STRPU_26398	TCONS_00028178.p1
OG0003206	STRPU_05811	TCONS_00042722.p1
OG0003207	STRPU_23438, STRPU_00999	TCONS_00043267.p1, TCONS_00030185.p1
OG0003208	STRPU_23521	TCONS_00048913.p1
OG0003209	STRPU_18758, STRPU_19153, STRPU_19140, STRPU_23070	TCONS_00037983.p1
OG0003210	STRPU_20307	TCONS_00014945.p1
OG0003211	STRPU_23623	TCONS_00038940.p1, TCONS_00006794.p1
OG0003212	STRPU_23992	TCONS_00038921.p1, TCONS_00005698.p1
OG0003214	STRPU_02469, STRPU_13596	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	STRPU_21290	TCONS_00004511.p1
OG0003217	STRPU_18366	TCONS_00053417.p1
OG0003218	STRPU_05952	TCONS_00022948.p1
OG0003220	STRPU_17156	TCONS_00000598.p1
