Orthogroup	STRPU_ok	BRALA
OG0003757	STRPU_20502	BRALA13359
OG0003758	STRPU_21990, STRPU_21988	BRALA00093
OG0003759	STRPU_10861, STRPU_10841	BRALA05624
OG0003760	STRPU_07722	BRALA17848
OG0003761	STRPU_22011	BRALA04263
OG0003762	STRPU_08506	BRALA18646
OG0003764	STRPU_08733, STRPU_01439	BRALA25043
OG0003765	STRPU_22382	BRALA18952
OG0003767	STRPU_07021	BRALA03143
OG0003768	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340	BRALA11897
OG0003769	STRPU_26021	BRALA26566
OG0003770	STRPU_05108, STRPU_05035	BRALA19409
OG0003771	STRPU_08361	BRALA16711
OG0003772	STRPU_16769, STRPU_01739	BRALA31033
OG0003773	STRPU_08673	BRALA23295, BRALA25770, BRALA25032
OG0003776	STRPU_02898	BRALA09052
OG0003777	STRPU_08593, STRPU_00310	BRALA06297
OG0003778	STRPU_11538	BRALA19187
OG0003779	STRPU_06113	BRALA31824
OG0003795	STRPU_23591	BRALA19714
OG0003798	STRPU_05134, STRPU_05061	BRALA18800
OG0003803	STRPU_20204	BRALA01090
OG0003805	STRPU_00258, STRPU_00990	BRALA29394
OG0003806	STRPU_00975, STRPU_08841	BRALA06429
OG0003807	STRPU_08093	BRALA25353
OG0003808	STRPU_24251, STRPU_01054	BRALA10356
OG0003809	STRPU_04114	BRALA03811
OG0003810	STRPU_04942	BRALA11857
OG0003811	STRPU_05891	BRALA19420
OG0003812	STRPU_11207	BRALA05555
OG0003813	STRPU_04220, STRPU_04255	BRALA03804
OG0003815	STRPU_20778	BRALA24118
OG0003816	STRPU_04323, STRPU_04293	BRALA06868
OG0003817	STRPU_03401, STRPU_03391, STRPU_03416	BRALA10868
OG0003818	STRPU_05558, STRPU_05616	BRALA21446
OG0003820	STRPU_27077	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841
OG0003822	STRPU_16290	BRALA09138
OG0003822	STRPU_16494	BRALA09143
OG0003823	STRPU_24666	BRALA13717
OG0003824	STRPU_09421, STRPU_01538	BRALA21415
OG0003825	STRPU_10012	BRALA17596
OG0003826	STRPU_14827	BRALA34230
OG0003827	STRPU_19325	BRALA00778, BRALA00768
OG0003828	STRPU_20403	BRALA27337
OG0003829	STRPU_20384	BRALA02842
OG0003830	STRPU_01759, STRPU_18068	BRALA15659
OG0003831	STRPU_05243	BRALA11875
OG0003832	STRPU_23140	BRALA17319
OG0003833	STRPU_05825, STRPU_05285	BRALA19235
OG0003834	STRPU_26294, STRPU_26268	BRALA27607
OG0003835	STRPU_24475	BRALA21118
OG0003836	STRPU_05030	BRALA34236, BRALA34753
OG0003837	STRPU_08087	BRALA19478
OG0003839	STRPU_19903	BRALA02789
OG0003840	STRPU_26799	BRALA04449
OG0003842	STRPU_22707, STRPU_00691, STRPU_22706	BRALA00315
OG0003843	STRPU_21504	BRALA33818
OG0003844	STRPU_27219	BRALA16546
OG0003845	STRPU_14394	BRALA30351
OG0003846	STRPU_10200	BRALA21704
OG0003847	STRPU_19484	BRALA03050
OG0003848	STRPU_19765	BRALA21811
OG0003849	STRPU_26764, STRPU_26750	BRALA21745, BRALA21651
OG0003850	STRPU_17743	BRALA19297
OG0003851	STRPU_22235	BRALA10712
OG0003852	STRPU_22104	BRALA04443
OG0003853	STRPU_21495, STRPU_21486	BRALA15182
OG0003854	STRPU_26673	BRALA15033
OG0003855	STRPU_24429	BRALA15994
OG0003856	STRPU_09243	BRALA06378
OG0003857	STRPU_09242	BRALA06379
OG0003858	STRPU_20968	BRALA15163
OG0003859	STRPU_23995	BRALA26266
OG0003861	STRPU_17125, STRPU_17109	BRALA12361
OG0003862	STRPU_22604	BRALA30431
OG0003863	STRPU_10014	BRALA16261
OG0003864	STRPU_21449	BRALA28844
OG0003865	STRPU_25046	BRALA11341
OG0003866	STRPU_17669, STRPU_02253	BRALA23698
OG0003868	STRPU_19663, STRPU_19655	BRALA21807
OG0003869	STRPU_00857, STRPU_14063	BRALA14443
OG0003870	STRPU_12851, STRPU_12861	BRALA07708
OG0003872	STRPU_14352	BRALA30315
OG0003873	STRPU_11352	BRALA05761
OG0003874	STRPU_26807	BRALA01611
OG0003875	STRPU_12470	BRALA35166
OG0003876	STRPU_18481, STRPU_18439	BRALA00896
OG0003877	STRPU_06336	BRALA23816
OG0003878	STRPU_22393	BRALA20063
OG0003879	STRPU_26896	BRALA15031
OG0003880	STRPU_06845	BRALA11582
OG0003881	STRPU_23870, STRPU_23833	BRALA24783
OG0003882	STRPU_25867	BRALA03161
OG0003883	STRPU_10088, STRPU_10151	BRALA11445
OG0003884	STRPU_22886	BRALA08005
OG0003885	STRPU_07351	BRALA23768
OG0003886	STRPU_25179	BRALA04852
OG0003887	STRPU_15393	BRALA26855
OG0003887	STRPU_04757	BRALA20668
OG0003888	STRPU_17913	BRALA19321
OG0003889	STRPU_08854, STRPU_00968	BRALA06547, BRALA06540, BRALA02812, BRALA02816, BRALA30158
OG0003890	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233	BRALA26936
OG0003892	STRPU_01952, STRPU_22793	BRALA22723
OG0003893	STRPU_20996	BRALA24429
OG0003894	STRPU_20332	BRALA10135, BRALA10136
OG0003895	STRPU_09912	BRALA13986
OG0003896	STRPU_08792	BRALA13108
OG0003897	STRPU_10680, STRPU_00559	BRALA24446
OG0003898	STRPU_06593	BRALA06113
OG0003899	STRPU_24703, STRPU_24689	BRALA08278
OG0003900	STRPU_20822	BRALA17436
OG0003901	STRPU_03089, STRPU_03088	BRALA14426, BRALA08560, BRALA08561
OG0003902	STRPU_09512	BRALA28272, BRALA09979, BRALA18180, BRALA17740
OG0003903	STRPU_09773, STRPU_09730	BRALA12337
OG0003904	STRPU_23136	BRALA04278
OG0003905	STRPU_11701	BRALA08898
OG0003906	STRPU_26939	BRALA18512
OG0003907	STRPU_05704, STRPU_03722	BRALA11770
OG0003908	STRPU_23887	BRALA17141
OG0003910	STRPU_16982	BRALA23005
OG0003911	STRPU_24667	BRALA13724
OG0003912	STRPU_26148	BRALA26575
OG0003913	STRPU_18325, STRPU_01122	BRALA05130
OG0003914	STRPU_23090	BRALA04182
OG0003915	STRPU_06949	BRALA12140
OG0003916	STRPU_26241	BRALA19092
OG0003917	STRPU_04930	BRALA18730
OG0003918	STRPU_04601	BRALA03733
OG0003919	STRPU_14837	BRALA27666
OG0003920	STRPU_17479	BRALA23721
OG0003921	STRPU_24499	BRALA09641
OG0003923	STRPU_13944, STRPU_13941	BRALA14453
OG0003924	STRPU_22928, STRPU_22927	BRALA04026
OG0003925	STRPU_11004, STRPU_00344	BRALA05610
OG0003926	STRPU_10755	BRALA05443
OG0003928	STRPU_25726	BRALA03296
OG0003929	STRPU_25575	BRALA34730, BRALA06612
OG0003930	STRPU_11790	BRALA02295
OG0003931	STRPU_08493	BRALA25275
OG0003932	STRPU_13334	BRALA01444
OG0003932	STRPU_15755	BRALA02585
OG0003933	STRPU_23156	BRALA28039
OG0003934	STRPU_24564	BRALA01058
OG0003935	STRPU_20857, STRPU_20894	BRALA13280, BRALA03846, BRALA20864
OG0003936	STRPU_26066	BRALA34488
OG0003937	STRPU_10312	BRALA25602
OG0003938	STRPU_17909	BRALA24502
OG0003939	STRPU_18436, STRPU_18437, STRPU_18479	BRALA05196
OG0003940	STRPU_21913	BRALA15373
OG0003942	STRPU_10724	BRALA34122
OG0003943	STRPU_07574	BRALA01879, BRALA01880
OG0003944	STRPU_26716	BRALA12422
OG0003945	STRPU_12909	BRALA25345
OG0003946	STRPU_09832	BRALA21665
OG0003947	STRPU_09926	BRALA29298
OG0003948	STRPU_09826	BRALA14249
OG0003949	STRPU_12187	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	STRPU_12188	BRALA02049
OG0003951	STRPU_23993	BRALA15284
OG0003952	STRPU_11840	BRALA23419
OG0003953	STRPU_05378	BRALA23252
OG0003954	STRPU_07256, STRPU_07231	BRALA16702
OG0003955	STRPU_05331	BRALA20185
OG0003956	STRPU_18464, STRPU_18425	BRALA05102
OG0003957	STRPU_25510	BRALA03349
OG0003958	STRPU_04451	BRALA33511
OG0003959	STRPU_20127	BRALA02632
OG0003960	STRPU_12093	BRALA02491
OG0003962	STRPU_05218	BRALA34272
OG0003963	STRPU_07374	BRALA34373
OG0003964	STRPU_19393	BRALA23648
OG0003964	STRPU_23696	BRALA12174, BRALA12173, BRALA12175
OG0003965	STRPU_01083, STRPU_24217	BRALA31971
OG0003966	STRPU_17582, STRPU_17569	BRALA24386
OG0003967	STRPU_08909, STRPU_00918	BRALA26387
OG0003968	STRPU_02867, STRPU_17095	BRALA12045
OG0003969	STRPU_21355	BRALA31035
OG0003970	STRPU_14715	BRALA04290
OG0003971	STRPU_03433	BRALA17785
OG0003972	STRPU_25335	BRALA03399
OG0003973	STRPU_21229, STRPU_21231	BRALA22301
OG0003976	STRPU_09678, STRPU_09677	BRALA25838
OG0003984	STRPU_11419	BRALA32184
OG0003998	STRPU_20556	BRALA31907
OG0003999	STRPU_01968, STRPU_22810	BRALA00082
OG0004002	STRPU_21325	BRALA24418
OG0004003	STRPU_19422	BRALA33294, BRALA12151
OG0004004	STRPU_16146	BRALA00327
OG0004005	STRPU_16657, STRPU_16683	BRALA14573
OG0004006	STRPU_04991	BRALA31286
OG0004007	STRPU_19148	BRALA01057
OG0004008	STRPU_18873, STRPU_20488	BRALA30848
OG0004009	STRPU_04637, STRPU_04668	BRALA28666
OG0004010	STRPU_18499	BRALA00694, BRALA29812
OG0004011	STRPU_04289, STRPU_04319	BRALA06852
OG0004012	STRPU_09870	BRALA21712
OG0004014	STRPU_01097, STRPU_24202	BRALA12884
OG0004015	STRPU_18380	BRALA28855
OG0004016	STRPU_16841	BRALA07122
OG0004017	STRPU_14536	BRALA15067
OG0004019	STRPU_06670	BRALA02398
OG0004020	STRPU_06472	BRALA33134
OG0004021	STRPU_14759, STRPU_02563	BRALA27677, BRALA23566
OG0004022	STRPU_02269, STRPU_17653	BRALA09008, BRALA15698
OG0004023	STRPU_25909	BRALA27308
OG0004024	STRPU_24617	BRALA19457
OG0004027	STRPU_13511	BRALA35222
OG0004028	STRPU_04568	BRALA06730
OG0004031	STRPU_21388	BRALA30314
OG0004032	STRPU_06807	BRALA12147
OG0004033	STRPU_21510	BRALA13287
OG0004034	STRPU_26813	BRALA08468, BRALA08467
OG0004035	STRPU_25661	BRALA20551
OG0004036	STRPU_17564, STRPU_17586	BRALA19286
OG0004037	STRPU_06495	BRALA29961
OG0004038	STRPU_06801	BRALA05335
OG0004039	STRPU_16999	BRALA14564, BRALA14563
OG0004040	STRPU_05771	BRALA29252
OG0004041	STRPU_21042	BRALA26134
OG0004042	STRPU_16694, STRPU_16667	BRALA14677
OG0004043	STRPU_18032	BRALA19274
OG0004044	STRPU_24535	BRALA10276
OG0004045	STRPU_09829	BRALA11417, BRALA32867
OG0004046	STRPU_14361	BRALA07240
OG0004047	STRPU_08496	BRALA04429, BRALA18670, BRALA08115
OG0004048	STRPU_10205	BRALA24410
OG0004049	STRPU_17384	BRALA27969
OG0004050	STRPU_22597	BRALA35170
OG0004051	STRPU_22150	BRALA10732
OG0004052	STRPU_23378	BRALA07966
OG0004053	STRPU_26759, STRPU_26744	BRALA15092
OG0004054	STRPU_20700	BRALA28842
OG0004055	STRPU_08814	BRALA16890
OG0004056	STRPU_23719	BRALA04140
OG0004057	STRPU_11804	BRALA08841
OG0004059	STRPU_21348	BRALA22286
OG0004060	STRPU_13836	BRALA22527
OG0004061	STRPU_18518, STRPU_19001	BRALA00733
OG0004062	STRPU_09567	BRALA16266
OG0004063	STRPU_17709	BRALA19295
OG0004064	STRPU_24939	BRALA01479
OG0004065	STRPU_11423	BRALA17282
OG0004066	STRPU_19652, STRPU_19669	BRALA27555
OG0004066	STRPU_19819, STRPU_19815	BRALA27550
OG0004067	STRPU_06102	BRALA11637
OG0004068	STRPU_17877	BRALA34877, BRALA19301
OG0004069	STRPU_23907	BRALA04243
OG0004070	STRPU_08271	BRALA10466
OG0004071	STRPU_20340	BRALA18327
OG0004072	STRPU_14126, STRPU_14112	BRALA17054
OG0004073	STRPU_11758	BRALA24719
OG0004075	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420	BRALA26090
OG0004076	STRPU_00594, STRPU_07563	BRALA15154
OG0004077	STRPU_19390	BRALA18311
OG0004078	STRPU_09343	BRALA29301, BRALA35758
OG0004079	STRPU_05743	BRALA08294
OG0004080	STRPU_13277	BRALA20296
OG0004081	STRPU_06127	BRALA31261
OG0004082	STRPU_24384	BRALA01474
OG0004083	STRPU_21744, STRPU_21680	BRALA25007
OG0004084	STRPU_07666, STRPU_18901	BRALA28518
OG0004085	STRPU_06109	BRALA24215
OG0004086	STRPU_21572, STRPU_00282	BRALA17474
OG0004087	STRPU_23491	BRALA10704
OG0004088	STRPU_18617	BRALA35514, BRALA21666
OG0004089	STRPU_00370, STRPU_11032	BRALA08677, BRALA08678
OG0004090	STRPU_24163	BRALA11298
OG0004091	STRPU_19319	BRALA00652
OG0004092	STRPU_13303	BRALA07368
OG0004093	STRPU_09708, STRPU_09752	BRALA30875
OG0004094	STRPU_20262	BRALA20617
OG0004095	STRPU_12681, STRPU_12680	BRALA07608
OG0004096	STRPU_20338	BRALA14331, BRALA21352
OG0004097	STRPU_11558	BRALA13028
OG0004098	STRPU_18328, STRPU_01120	BRALA00651, BRALA22068
OG0004099	STRPU_08317	BRALA10432
OG0004100	STRPU_23805	BRALA17153
OG0004101	STRPU_24073	BRALA04835
OG0004103	STRPU_24486, STRPU_24316	BRALA12428, BRALA14730
OG0004104	STRPU_26985	BRALA01671
OG0004105	STRPU_24009	BRALA13768
OG0004106	STRPU_11447	BRALA18745
OG0004107	STRPU_03930	BRALA03118, BRALA03117, BRALA22370
OG0004108	STRPU_08375, STRPU_08376	BRALA18855
OG0004110	STRPU_02810	BRALA23943
OG0004111	STRPU_07781, STRPU_07758	BRALA01428
OG0004112	STRPU_27383	BRALA23191
OG0004114	STRPU_20826	BRALA25904, BRALA21514
OG0004115	STRPU_00175	BRALA19617
OG0004116	STRPU_03821, STRPU_03835	BRALA25003
OG0004117	STRPU_16567	BRALA17850
OG0004118	STRPU_01975, STRPU_22816	BRALA12736
OG0004119	STRPU_25283	BRALA11157, BRALA08493
OG0004121	STRPU_10753	BRALA08686
OG0004123	STRPU_24495	BRALA14695
OG0004124	STRPU_07572	BRALA30068
OG0004125	STRPU_08132	BRALA04625
OG0004126	STRPU_03872	BRALA25788
OG0004127	STRPU_00575, STRPU_07543	BRALA16633
OG0004128	STRPU_22275	BRALA15362
OG0004129	STRPU_22276	BRALA09427
OG0004130	STRPU_16002	BRALA09545
OG0004132	STRPU_26195	BRALA03249
OG0004133	STRPU_07007	BRALA12128
OG0004135	STRPU_00976, STRPU_08840	BRALA06179
OG0004136	STRPU_18932	BRALA00698, BRALA29816
OG0004137	STRPU_26642	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	STRPU_17076	BRALA24513
OG0004139	STRPU_18649	BRALA00917
OG0004141	STRPU_22323, STRPU_22305	BRALA17214
OG0004142	STRPU_22286	BRALA19738
OG0004143	STRPU_27285	BRALA09465
OG0004144	STRPU_13998	BRALA07433
OG0004145	STRPU_21032	BRALA26159
OG0004146	STRPU_14257	BRALA17718
OG0004147	STRPU_22168, STRPU_22175	BRALA00106
OG0004148	STRPU_13669, STRPU_02401	BRALA18127
OG0004149	STRPU_06926, STRPU_06908	BRALA12146
OG0004150	STRPU_17897	BRALA21716
OG0004153	STRPU_04733, STRPU_04726	BRALA03854
OG0004154	STRPU_23784	BRALA10484, BRALA09813
OG0004155	STRPU_14806	BRALA02319
OG0004156	STRPU_23130	BRALA26080
OG0004157	STRPU_23152	BRALA20324
OG0004158	STRPU_24023, STRPU_02639	BRALA04798
OG0004159	STRPU_21251	BRALA15234
OG0004160	STRPU_19074	BRALA00725
OG0004161	STRPU_24354	BRALA34496, BRALA03572
OG0004162	STRPU_08075	BRALA23043
OG0004163	STRPU_12646	BRALA18291
OG0004164	STRPU_04686	BRALA03976, BRALA31557, BRALA03977
OG0004166	STRPU_09733, STRPU_09689	BRALA16339
OG0004167	STRPU_21156, STRPU_21164	BRALA26238
OG0004169	STRPU_08900, STRPU_00919	BRALA13050
OG0004170	STRPU_12942, STRPU_12955	BRALA34920
OG0004171	STRPU_16148	BRALA08003
OG0004172	STRPU_25249, STRPU_09051, STRPU_25339	BRALA26680, BRALA17241
OG0004174	STRPU_18461, STRPU_18420	BRALA00787
OG0004175	STRPU_18680, STRPU_18679	BRALA16129
OG0004176	STRPU_05147, STRPU_05071	BRALA03590
OG0004178	STRPU_23007, STRPU_00881	BRALA20094
OG0004179	STRPU_08384	BRALA16718
OG0004180	STRPU_14125, STRPU_14113	BRALA17055
OG0004181	STRPU_05420, STRPU_05421	BRALA15876
OG0004182	STRPU_17424	BRALA19314
OG0004183	STRPU_20295	BRALA25934, BRALA25935
OG0004184	STRPU_08996	BRALA33857
OG0004185	STRPU_15635	BRALA11719
OG0004186	STRPU_21395	BRALA20859
OG0004187	STRPU_26055	BRALA03251
OG0004188	STRPU_16239, STRPU_16200, STRPU_10934	BRALA30311
OG0004189	STRPU_15403	BRALA28411
OG0004190	STRPU_08808	BRALA25028
OG0004197	STRPU_24927, STRPU_24926, STRPU_24925	BRALA05742
OG0004214	STRPU_24335	BRALA01455, BRALA01456
OG0004215	STRPU_14765, STRPU_02559	BRALA22830
OG0004216	STRPU_26208	BRALA03093
OG0004217	STRPU_04965	BRALA11886
OG0004218	STRPU_14308	BRALA35691, BRALA11369, BRALA27082
OG0004219	STRPU_24948	BRALA29983, BRALA33234
OG0004220	STRPU_26863	BRALA17127
OG0004222	STRPU_21148	BRALA26148
OG0004223	STRPU_24406	BRALA09691
OG0004225	STRPU_23672, STRPU_23647	BRALA18596
OG0004226	STRPU_13717	BRALA09090
OG0004227	STRPU_11362	BRALA26674
OG0004229	STRPU_04722	BRALA03705
OG0004230	STRPU_03309	BRALA25002
OG0004231	STRPU_26733	BRALA18489
OG0004232	STRPU_10212	BRALA34160
OG0004233	STRPU_11044, STRPU_00382	BRALA18749
OG0004235	STRPU_02171, STRPU_09204	BRALA11235
OG0004236	STRPU_20693	BRALA21571
OG0004237	STRPU_05856	BRALA11898
OG0004239	STRPU_20308	BRALA02912
OG0004240	STRPU_20696	BRALA22623
OG0004241	STRPU_06100	BRALA14197
OG0004242	STRPU_27250	BRALA15050
OG0004243	STRPU_25021	BRALA11315
OG0004244	STRPU_22838	BRALA22724
OG0004245	STRPU_09672	BRALA35301
OG0004246	STRPU_22152	BRALA25785
OG0004247	STRPU_03726	BRALA24657
OG0004248	STRPU_11280, STRPU_11242, STRPU_11281	BRALA05741
OG0004249	STRPU_05688	BRALA08296
OG0004250	STRPU_20579	BRALA29141
OG0004251	STRPU_01202, STRPU_19972, STRPU_19973	BRALA10118
OG0004252	STRPU_06470, STRPU_06473	BRALA02512
OG0004253	STRPU_14726	BRALA14983
OG0004254	STRPU_04154	BRALA03749
OG0004255	STRPU_11353	BRALA26683
OG0004257	STRPU_15432	BRALA10361
OG0004258	STRPU_05921	BRALA19445
OG0004259	STRPU_27359	BRALA09457
OG0004260	STRPU_22106	BRALA04444
OG0004261	STRPU_25985	BRALA19111
OG0004262	STRPU_21542	BRALA34766, BRALA21467
OG0004263	STRPU_13850	BRALA07416
OG0004264	STRPU_04270	BRALA03608
OG0004265	STRPU_26380	BRALA31423
OG0004267	STRPU_12036	BRALA01991
OG0004268	STRPU_04469	BRALA12493
OG0004269	STRPU_09465, STRPU_09466	BRALA05544
OG0004270	STRPU_27064	BRALA18525
OG0004271	STRPU_21998	BRALA09426
OG0004272	STRPU_26435	BRALA01934
OG0004273	STRPU_08464	BRALA06404
OG0004274	STRPU_25495	BRALA20006
OG0004275	STRPU_16562, STRPU_16544	BRALA29519
OG0004277	STRPU_17561, STRPU_17589	BRALA30535
OG0004278	STRPU_26571	BRALA14565
OG0004279	STRPU_19399	BRALA20647
OG0004280	STRPU_16617	BRALA23682, BRALA18212
OG0004281	STRPU_03363	BRALA31689, BRALA31688, BRALA35548
OG0004282	STRPU_24365	BRALA14728
OG0004284	STRPU_10181	BRALA11418
OG0004285	STRPU_09806	BRALA29530
OG0004286	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778	BRALA14966
OG0004287	STRPU_20550	BRALA17769
OG0004288	STRPU_25897	BRALA03278
OG0004289	STRPU_20972	BRALA15160
OG0004290	STRPU_25362	BRALA03150
OG0004291	STRPU_21078	BRALA31457
OG0004292	STRPU_18201	BRALA05406
OG0004294	STRPU_11546	BRALA29283
OG0004295	STRPU_18784	BRALA01000
OG0004296	STRPU_04115	BRALA03748
OG0004297	STRPU_20036	BRALA10358
OG0004298	STRPU_00904, STRPU_23030	BRALA08303
OG0004299	STRPU_05475	BRALA18722
OG0004300	STRPU_21999	BRALA32511
OG0004301	STRPU_02519, STRPU_15137	BRALA32145
OG0004302	STRPU_14723	BRALA29476
OG0004303	STRPU_06629	BRALA05979
OG0004304	STRPU_10222	BRALA29843
OG0004305	STRPU_10897, STRPU_10895	BRALA14639
OG0004306	STRPU_00569, STRPU_07534	BRALA16636
OG0004307	STRPU_08356	BRALA11162
OG0004308	STRPU_17528	BRALA23893
OG0004309	STRPU_11289	BRALA03711
OG0004310	STRPU_22930	BRALA07958
OG0004311	STRPU_26858	BRALA18222
OG0004312	STRPU_26183	BRALA16894
OG0004313	STRPU_14247	BRALA35482
OG0004314	STRPU_19410	BRALA02958
OG0004315	STRPU_09779	BRALA16278
OG0004316	STRPU_16713	BRALA27284
OG0004317	STRPU_14184	BRALA31136
OG0004318	STRPU_08553	BRALA11243
OG0004319	STRPU_11528	BRALA02487
OG0004320	STRPU_06054	BRALA05866
OG0004321	STRPU_04553	BRALA03831
OG0004322	STRPU_07127	BRALA16694
OG0004323	STRPU_17059, STRPU_17055	BRALA34818
OG0004323	STRPU_17053, STRPU_17057	BRALA34335
OG0004324	STRPU_24904	BRALA09811
OG0004325	STRPU_13245	BRALA17672
OG0004327	STRPU_24331, STRPU_05772	BRALA28777
OG0004328	STRPU_24297	BRALA13776
OG0004329	STRPU_09615	BRALA11460
OG0004330	STRPU_21871	BRALA10844
OG0004331	STRPU_21658, STRPU_21723	BRALA25017
OG0004333	STRPU_24897	BRALA14711
OG0004334	STRPU_18166, STRPU_18150	BRALA05133
OG0004335	STRPU_05371	BRALA11786
OG0004336	STRPU_25732	BRALA08041, BRALA03225
OG0004337	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400	BRALA11506
OG0004338	STRPU_05398	BRALA22739
OG0004339	STRPU_14320	BRALA14976
OG0004340	STRPU_08486	BRALA27384
OG0004341	STRPU_02059, STRPU_09086	BRALA18640
OG0004342	STRPU_05762	BRALA28668
OG0004343	STRPU_05384	BRALA34896, BRALA33692, BRALA34328
OG0004344	STRPU_22062	BRALA04177
OG0004345	STRPU_19863, STRPU_19890	BRALA10189
OG0004346	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651	BRALA15506
OG0004347	STRPU_02516, STRPU_15134	BRALA23589
OG0004348	STRPU_06508	BRALA12127
OG0004349	STRPU_23509	BRALA26083
OG0004350	STRPU_16900	BRALA12360
OG0004351	STRPU_10892	BRALA18778
OG0004352	STRPU_10734	BRALA14329
OG0004353	STRPU_10473	BRALA26681
OG0004354	STRPU_03448	BRALA33463, BRALA33588
OG0004355	STRPU_24976	BRALA02915
OG0004356	STRPU_16141, STRPU_16134	BRALA18746
OG0004357	STRPU_07481	BRALA09608
OG0004358	STRPU_23362	BRALA15298
OG0004359	STRPU_23834, STRPU_23872	BRALA22732
OG0004360	STRPU_24625	BRALA27825
OG0004362	STRPU_01645, STRPU_11982	BRALA01978
OG0004364	STRPU_21818	BRALA23445
OG0004365	STRPU_21985	BRALA24172
OG0004366	STRPU_25733	BRALA20010
OG0004367	STRPU_21494, STRPU_21485	BRALA15183
OG0004368	STRPU_19467	BRALA23102
OG0004369	STRPU_19645, STRPU_19675	BRALA02910
OG0004370	STRPU_06731	BRALA13645
OG0004372	STRPU_18914, STRPU_18915, STRPU_18879, STRPU_18917, STRPU_18878, STRPU_18916	BRALA02065, BRALA02064
OG0004373	STRPU_18651	BRALA16557
OG0004374	STRPU_14956, STRPU_14987	BRALA29279
OG0004375	STRPU_21903	BRALA07819
OG0004376	STRPU_14838	BRALA26859
OG0004377	STRPU_13587, STRPU_01605	BRALA22650, BRALA22649
OG0004378	STRPU_14220	BRALA29460
OG0004380	STRPU_04047	BRALA31059
OG0004381	STRPU_27030	BRALA31166
OG0004382	STRPU_26803	BRALA01390
OG0004383	STRPU_20811	BRALA33094, BRALA23070
OG0004384	STRPU_21328	BRALA21477
OG0004385	STRPU_20019	BRALA02586
OG0004386	STRPU_15588, STRPU_02218	BRALA22199
OG0004387	STRPU_03713, STRPU_03716	BRALA13877, BRALA13878
OG0004388	STRPU_07888	BRALA01537
OG0004389	STRPU_18432, STRPU_18475	BRALA01195
OG0004390	STRPU_20364	BRALA20609
OG0004391	STRPU_04771	BRALA06733
OG0004392	STRPU_04849	BRALA03731
OG0004393	STRPU_10284	BRALA25078
OG0004394	STRPU_05865	BRALA31576
OG0004395	STRPU_23960, STRPU_23934	BRALA26081
OG0004396	STRPU_10960	BRALA05724
OG0004397	STRPU_25491	BRALA21225
OG0004398	STRPU_14743	BRALA33935
OG0004399	STRPU_23354	BRALA09277
OG0004400	STRPU_24835	BRALA09786
OG0004401	STRPU_22184	BRALA00557
OG0004402	STRPU_05533, STRPU_05593	BRALA22916
OG0004403	STRPU_22439	BRALA04354
OG0004404	STRPU_03631	BRALA12217
OG0004405	STRPU_09173, STRPU_02136	BRALA31963, BRALA06302
OG0004406	STRPU_20717	BRALA29567
OG0004407	STRPU_21160, STRPU_21168, STRPU_21169	BRALA13375, BRALA13376
OG0004408	STRPU_06859, STRPU_06855	BRALA31060, BRALA13700
OG0004409	STRPU_21996	BRALA27206
OG0004413	STRPU_23910	BRALA27203
OG0004414	STRPU_24538	BRALA13744
OG0004415	STRPU_13688, STRPU_02388	BRALA14040
OG0004417	STRPU_19276, STRPU_00411	BRALA00783
OG0004418	STRPU_12510, STRPU_12484	BRALA18257
OG0004419	STRPU_09977, STRPU_09954	BRALA21691
OG0004420	STRPU_11444	BRALA05463
OG0004421	STRPU_23460, STRPU_00982	BRALA25716
OG0004422	STRPU_27279, STRPU_27262	BRALA01893
OG0004423	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928	BRALA17096
OG0004424	STRPU_23668, STRPU_23642	BRALA12773
OG0004426	STRPU_20530, STRPU_20532	BRALA30364
OG0004457	STRPU_25739	BRALA16148
OG0004458	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757	BRALA35885
OG0004459	STRPU_09571	BRALA29538, BRALA34073
OG0004460	STRPU_26151	BRALA12464
OG0004461	STRPU_16622	BRALA17151
OG0004462	STRPU_06172	BRALA14199
OG0004463	STRPU_15084	BRALA26858
OG0004465	STRPU_07028	BRALA01824
OG0004467	STRPU_15008	BRALA29326
OG0004468	STRPU_15279	BRALA29411
OG0004471	STRPU_23984	BRALA18574
OG0004472	STRPU_10341	BRALA29153
OG0004473	STRPU_17247	BRALA31254
OG0004474	STRPU_11443	BRALA31316
OG0004475	STRPU_02128	BRALA11247
OG0004476	STRPU_05459	BRALA14581
OG0004477	STRPU_26944	BRALA01420
OG0004478	STRPU_25354	BRALA12451
