Orthogroup	HELIO_ok	PFLAV
OG0003350	HELIO_03656	TCONS_00022739.p1
OG0003351	HELIO_02226	TCONS_00047963.p2
OG0003351	HELIO_08314	TCONS_00012043.p1
OG0003352	HELIO_01595	TCONS_00033183.p1
OG0003353	HELIO_09911	TCONS_00047823.p1, TCONS_00047834.p1
OG0003354	HELIO_00644	TCONS_00033398.p1, TCONS_00032835.p1
OG0003355	HELIO_08886, HELIO_06119	TCONS_00031349.p1
OG0003356	HELIO_03350	TCONS_00012900.p1, TCONS_00012899.p1
OG0003357	HELIO_00345	TCONS_00026252.p1
OG0003358	HELIO_01492	TCONS_00048237.p1
OG0003359	HELIO_03690	TCONS_00023445.p1, TCONS_00023479.p1
OG0003360	HELIO_10234	TCONS_00011165.p1
OG0003361	HELIO_12352	TCONS_00011047.p1
OG0003362	HELIO_10225, HELIO_09367, HELIO_10226	TCONS_00043774.p1
OG0003364	HELIO_10249	TCONS_00037083.p1
OG0003365	HELIO_08582	TCONS_00018439.p1
OG0003366	HELIO_04839	TCONS_00011117.p1
OG0003367	HELIO_04573	TCONS_00014336.p1, TCONS_00014325.p1
OG0003368	HELIO_01416	TCONS_00027072.p1
OG0003369	HELIO_06850	TCONS_00030861.p1
OG0003370	HELIO_11000	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1, TCONS_00044504.p1
OG0003371	HELIO_06496	TCONS_00008422.p1
OG0003372	HELIO_02230	TCONS_00053297.p1
OG0003373	HELIO_02331, HELIO_02692, HELIO_01108, HELIO_01107	TCONS_00037895.p1
OG0003374	HELIO_02124	TCONS_00054992.p1
OG0003375	HELIO_02027	TCONS_00029030.p1
OG0003376	HELIO_11921	TCONS_00055205.p1, TCONS_00041457.p1
OG0003377	HELIO_08558	TCONS_00023122.p1
OG0003378	HELIO_09467	TCONS_00023058.p1, TCONS_00023089.p1
OG0003379	HELIO_07891	TCONS_00018871.p1
OG0003380	HELIO_08129	TCONS_00006819.p1
OG0003381	HELIO_01980	TCONS_00024085.p1
OG0003382	HELIO_00905, HELIO_00906	TCONS_00023674.p1
OG0003383	HELIO_12143	TCONS_00020044.p1
OG0003384	HELIO_02989	TCONS_00027067.p1
OG0003385	HELIO_09926	TCONS_00020620.p1
OG0003386	HELIO_02832	TCONS_00052234.p1
OG0003387	HELIO_01155	TCONS_00005038.p1
OG0003388	HELIO_00223	TCONS_00030400.p1, TCONS_00030384.p1
OG0003391	HELIO_12678	TCONS_00009705.p1
OG0003392	HELIO_03752	TCONS_00014589.p1
OG0003394	HELIO_05269	TCONS_00019998.p1
OG0003396	HELIO_09211	TCONS_00036037.p1
OG0003419	HELIO_02457	TCONS_00040540.p1
OG0003421	HELIO_01521	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1, TCONS_00041936.p1
OG0003422	HELIO_08753	TCONS_00022982.p1
OG0003424	HELIO_12054	TCONS_00013866.p1
OG0003425	HELIO_11455	TCONS_00029551.p1
OG0003426	HELIO_05969	TCONS_00028995.p1
OG0003427	HELIO_01559, HELIO_06600, HELIO_04888	TCONS_00019076.p1
OG0003429	HELIO_03900	TCONS_00036739.p1
OG0003430	HELIO_07216	TCONS_00035290.p1
OG0003431	HELIO_02627	TCONS_00057200.p1
OG0003432	HELIO_06375	TCONS_00016975.p1
OG0003433	HELIO_11340	TCONS_00021164.p1
OG0003434	HELIO_08552	TCONS_00031599.p1
OG0003435	HELIO_06428	TCONS_00010051.p1
OG0003438	HELIO_10393	TCONS_00006810.p1
OG0003438	HELIO_07303	TCONS_00005722.p1
OG0003439	HELIO_01786	TCONS_00022916.p1
OG0003440	HELIO_07388	TCONS_00042109.p1
OG0003441	HELIO_00883	TCONS_00047900.p1
OG0003442	HELIO_06696	TCONS_00043703.p1
OG0003443	HELIO_11420	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1
OG0003444	HELIO_08929	TCONS_00037790.p1
OG0003445	HELIO_11640	TCONS_00016588.p1, TCONS_00015497.p1
OG0003447	HELIO_12555	TCONS_00049275.p1
OG0003448	HELIO_06243	TCONS_00007007.p1
OG0003449	HELIO_10411, HELIO_09169	TCONS_00014387.p1
OG0003450	HELIO_01298	TCONS_00043348.p1, TCONS_00043337.p1
OG0003451	HELIO_02050, HELIO_02049	TCONS_00002411.p1
OG0003453	HELIO_00524, HELIO_03721	TCONS_00005573.p1
OG0003454	HELIO_07210	TCONS_00057051.p1
OG0003455	HELIO_04761	TCONS_00055264.p1
OG0003456	HELIO_11022	TCONS_00013273.p1
OG0003457	HELIO_03135	TCONS_00018135.p1
OG0003458	HELIO_01103	TCONS_00044748.p1
OG0003459	HELIO_07845	TCONS_00011141.p1
OG0003460	HELIO_03777	TCONS_00009899.p1
OG0003461	HELIO_00074	TCONS_00023345.p1, TCONS_00023217.p1
OG0003462	HELIO_10720	TCONS_00015415.p1
OG0003463	HELIO_02234	TCONS_00010682.p1, TCONS_00010685.p1
OG0003464	HELIO_08682, HELIO_08683	TCONS_00012311.p1
OG0003465	HELIO_11762	TCONS_00016466.p1
OG0003466	HELIO_07353, HELIO_00851	TCONS_00026627.p1
OG0003467	HELIO_09150, HELIO_09149	TCONS_00007054.p1
OG0003468	HELIO_03925	TCONS_00010320.p1
OG0003470	HELIO_08926	TCONS_00028699.p1
OG0003471	HELIO_08909	TCONS_00011334.p1
OG0003472	HELIO_03492	TCONS_00043524.p1
OG0003473	HELIO_10680	TCONS_00018879.p1
OG0003474	HELIO_09641	TCONS_00018276.p1
OG0003475	HELIO_09101, HELIO_09102	TCONS_00001181.p1, TCONS_00001191.p1
OG0003476	HELIO_03292	TCONS_00048082.p1
OG0003477	HELIO_08724	TCONS_00046338.p1
OG0003478	HELIO_07187	TCONS_00009936.p1, TCONS_00009948.p1
OG0003479	HELIO_04296	TCONS_00047360.p1
OG0003481	HELIO_01052	TCONS_00020337.p1
OG0003481	HELIO_12354	TCONS_00038309.p1, TCONS_00038320.p1, TCONS_00038317.p1, TCONS_00038284.p1, TCONS_00038307.p1, TCONS_00039218.p1, TCONS_00040387.p1, TCONS_00038312.p1
OG0003482	HELIO_11806	TCONS_00023584.p1, TCONS_00023547.p1
OG0003483	HELIO_09297	TCONS_00031009.p1
OG0003484	HELIO_02087	TCONS_00032810.p1
OG0003485	HELIO_01317, HELIO_05627	TCONS_00047225.p1
OG0003487	HELIO_01481	TCONS_00026217.p1
OG0003488	HELIO_03650	TCONS_00046419.p1
OG0003489	HELIO_11702	TCONS_00017830.p1
OG0003490	HELIO_09531	TCONS_00004980.p1
OG0003491	HELIO_12169	TCONS_00022792.p1, TCONS_00022795.p1
OG0003492	HELIO_04826	TCONS_00031295.p1
OG0003493	HELIO_09058	TCONS_00025636.p1
OG0003494	HELIO_11095	TCONS_00027326.p1, TCONS_00010976.p1, TCONS_00011466.p1, TCONS_00011468.p1, TCONS_00029184.p1, TCONS_00023466.p1, TCONS_00023512.p1
OG0003495	HELIO_09765	TCONS_00045498.p1
OG0003496	HELIO_05812	TCONS_00042095.p1
OG0003497	HELIO_01513	TCONS_00034974.p1
OG0003498	HELIO_09734	TCONS_00018101.p1
OG0003499	HELIO_04566, HELIO_04195	TCONS_00017602.p1
OG0003500	HELIO_10237	TCONS_00016487.p1
OG0003501	HELIO_00872	TCONS_00052580.p1
OG0003502	HELIO_11773	TCONS_00004748.p1
OG0003503	HELIO_07145	TCONS_00012915.p1
OG0003505	HELIO_03524	TCONS_00008629.p1
OG0003506	HELIO_08087	TCONS_00042743.p1
OG0003507	HELIO_09678	TCONS_00052832.p1
OG0003508	HELIO_02722	TCONS_00056773.p1
OG0003509	HELIO_11968	TCONS_00051123.p1
OG0003510	HELIO_01752	TCONS_00008128.p1
OG0003511	HELIO_09304	TCONS_00027853.p1
OG0003512	HELIO_03822	TCONS_00004749.p1
OG0003513	HELIO_06774	TCONS_00055574.p1
OG0003514	HELIO_08202	TCONS_00047997.p1
OG0003515	HELIO_01150	TCONS_00042609.p1
OG0003516	HELIO_02977	TCONS_00027677.p1
OG0003517	HELIO_00750	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	HELIO_01357	TCONS_00007976.p1
OG0003519	HELIO_05466	TCONS_00057255.p1
OG0003520	HELIO_06238, HELIO_06922	TCONS_00003471.p1
OG0003521	HELIO_05214	TCONS_00042336.p1
OG0003522	HELIO_08738	TCONS_00013623.p1
OG0003523	HELIO_02927	TCONS_00050093.p1
OG0003524	HELIO_04962, HELIO_06954, HELIO_06651	TCONS_00050096.p1
OG0003525	HELIO_08996, HELIO_04858	TCONS_00038686.p1
OG0003526	HELIO_09793	TCONS_00011200.p1
OG0003528	HELIO_06120	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	HELIO_09756	TCONS_00055604.p1
OG0003530	HELIO_11962	TCONS_00003662.p1
OG0003531	HELIO_05168	TCONS_00010091.p1
OG0003532	HELIO_02994	TCONS_00051905.p1
OG0003533	HELIO_04997	TCONS_00048487.p1
OG0003534	HELIO_09244	TCONS_00010648.p1
OG0003535	HELIO_02930	TCONS_00026200.p1
OG0003536	HELIO_03615	TCONS_00045108.p1
OG0003537	HELIO_05338	TCONS_00026578.p1
OG0003538	HELIO_07947	TCONS_00044141.p1
OG0003539	HELIO_06853	TCONS_00019206.p1
OG0003540	HELIO_02732	TCONS_00040372.p1
OG0003541	HELIO_02897	TCONS_00018913.p1
OG0003543	HELIO_01891	TCONS_00055790.p1
OG0003544	HELIO_03400	TCONS_00046341.p1
OG0003545	HELIO_05328	TCONS_00013272.p1
OG0003546	HELIO_08740	TCONS_00015103.p1, TCONS_00044318.p1
OG0003547	HELIO_11264	TCONS_00025320.p1
OG0003548	HELIO_03258	TCONS_00027368.p1
OG0003549	HELIO_01543	TCONS_00002377.p1, TCONS_00002369.p1
OG0003550	HELIO_10135	TCONS_00019051.p1
OG0003551	HELIO_11131	TCONS_00052907.p1
OG0003552	HELIO_01828	TCONS_00015339.p1
OG0003553	HELIO_05191	TCONS_00027833.p1
OG0003554	HELIO_04654	TCONS_00026112.p1
OG0003555	HELIO_03076	TCONS_00012957.p1
OG0003556	HELIO_04836, HELIO_07224	TCONS_00046619.p1
OG0003558	HELIO_09026	TCONS_00029710.p1
OG0003560	HELIO_02403	TCONS_00010190.p1
OG0003561	HELIO_03510	TCONS_00000395.p1
OG0003562	HELIO_07501	TCONS_00018209.p1
OG0003563	HELIO_02254	TCONS_00012912.p1
OG0003564	HELIO_08585	TCONS_00026983.p1
OG0003565	HELIO_07480	TCONS_00013499.p1
OG0003566	HELIO_03423	TCONS_00036670.p1, TCONS_00036691.p1
OG0003567	HELIO_02904	TCONS_00013825.p1
OG0003568	HELIO_09743, HELIO_09744	TCONS_00005329.p1
OG0003569	HELIO_07355	TCONS_00049703.p1
OG0003570	HELIO_06559	TCONS_00038273.p1, TCONS_00038298.p1
OG0003571	HELIO_02351	TCONS_00008075.p1
OG0003572	HELIO_00742	TCONS_00010599.p1
OG0003573	HELIO_09111	TCONS_00006509.p1
OG0003574	HELIO_05656, HELIO_04760	TCONS_00008254.p1
OG0003575	HELIO_09728, HELIO_07456, HELIO_07614	TCONS_00036701.p1
OG0003575	HELIO_05153, HELIO_06979	TCONS_00040790.p1
OG0003576	HELIO_12690	TCONS_00009130.p1
OG0003577	HELIO_10105	TCONS_00019459.p1
OG0003578	HELIO_08279, HELIO_08278	TCONS_00005625.p1
OG0003579	HELIO_05944	TCONS_00030567.p1
OG0003581	HELIO_09020	TCONS_00017960.p1, TCONS_00016901.p1
OG0003582	HELIO_04947	TCONS_00049811.p1
OG0003590	HELIO_06733	TCONS_00022193.p1, TCONS_00001147.p1, TCONS_00001148.p1, TCONS_00001149.p1, TCONS_00001155.p1, TCONS_00001146.p1, TCONS_00001154.p1, TCONS_00013217.p1, TCONS_00014411.p1, TCONS_00013212.p1, TCONS_00014389.p1, TCONS_00014390.p1, TCONS_00050748.p1, TCONS_00050747.p1, TCONS_00051844.p1, TCONS_00051833.p1, TCONS_00051840.p1, TCONS_00050745.p1, TCONS_00051829.p1, TCONS_00051837.p1, TCONS_00051841.p1, TCONS_00051842.p1, TCONS_00050746.p1, TCONS_00040645.p1, TCONS_00040612.p1, TCONS_00051848.p1, TCONS_00051868.p1, TCONS_00051845.p1, TCONS_00051846.p1, TCONS_00051827.p1
OG0003597	HELIO_02664	TCONS_00037741.p1
OG0003598	HELIO_10451	TCONS_00016130.p1
OG0003599	HELIO_08540	TCONS_00029425.p1
OG0003600	HELIO_08008	TCONS_00007927.p1
OG0003601	HELIO_07255	TCONS_00056829.p1
OG0003603	HELIO_04475	TCONS_00012634.p1
OG0003604	HELIO_00754	TCONS_00006087.p1
OG0003606	HELIO_00969	TCONS_00001243.p1
OG0003607	HELIO_09021	TCONS_00009514.p1
OG0003608	HELIO_09737	TCONS_00015406.p1
OG0003610	HELIO_12163	TCONS_00018565.p1
OG0003611	HELIO_01894	TCONS_00026984.p1
OG0003613	HELIO_01893	TCONS_00037548.p1
OG0003615	HELIO_01584	TCONS_00054640.p1
OG0003617	HELIO_03494	TCONS_00023003.p1
OG0003619	HELIO_07057	TCONS_00043918.p1
OG0003620	HELIO_09212	TCONS_00027300.p1
OG0003621	HELIO_07026	TCONS_00001275.p1
OG0003622	HELIO_11126	TCONS_00009864.p1
OG0003624	HELIO_09617	TCONS_00047934.p1, TCONS_00047920.p1
OG0003625	HELIO_08066	TCONS_00017338.p1, TCONS_00017592.p1, TCONS_00018519.p1, TCONS_00016845.p1
OG0003627	HELIO_01019	TCONS_00021203.p1
OG0003628	HELIO_05594	TCONS_00028245.p1
OG0003629	HELIO_07219	TCONS_00021339.p1
OG0003630	HELIO_01750	TCONS_00006358.p1
OG0003631	HELIO_10254	TCONS_00043632.p1, TCONS_00043605.p1
OG0003633	HELIO_08998	TCONS_00010384.p1
OG0003633	HELIO_07996	TCONS_00054784.p1, TCONS_00044543.p1
OG0003634	HELIO_04555	TCONS_00052228.p1
OG0003635	HELIO_03898	TCONS_00030553.p1
OG0003635	HELIO_08551	TCONS_00043850.p1
OG0003636	HELIO_11667	TCONS_00011609.p1
OG0003637	HELIO_10846, HELIO_01461, HELIO_11069, HELIO_09829	TCONS_00041192.p1, TCONS_00032704.p1
OG0003638	HELIO_00190	TCONS_00003511.p1
OG0003640	HELIO_10891	TCONS_00004132.p1
OG0003641	HELIO_07553	TCONS_00009159.p1
OG0003644	HELIO_02002	TCONS_00016060.p1
OG0003645	HELIO_02632	TCONS_00042488.p1
OG0003646	HELIO_10542	TCONS_00029784.p1
OG0003647	HELIO_08435	TCONS_00027854.p1
OG0003648	HELIO_08542	TCONS_00009686.p1
OG0003649	HELIO_09186	TCONS_00027915.p1
OG0003650	HELIO_11983, HELIO_06323	TCONS_00045964.p1
OG0003651	HELIO_01012	TCONS_00045395.p1
OG0003652	HELIO_05306	TCONS_00002146.p1
OG0003653	HELIO_00722	TCONS_00020700.p1
OG0003654	HELIO_11410	TCONS_00045387.p1
OG0003655	HELIO_12535	TCONS_00000200.p1
OG0003656	HELIO_01092	TCONS_00020357.p1
OG0003657	HELIO_09755	TCONS_00032983.p1
OG0003658	HELIO_10115	TCONS_00032273.p1
OG0003659	HELIO_01564	TCONS_00003686.p1
OG0003660	HELIO_06666	TCONS_00030797.p1
OG0003661	HELIO_00776	TCONS_00032274.p1
OG0003662	HELIO_12127	TCONS_00027101.p1
OG0003664	HELIO_10185	TCONS_00024736.p1, TCONS_00024643.p1
OG0003665	HELIO_10497, HELIO_07311	TCONS_00009382.p1
OG0003667	HELIO_09584	TCONS_00005804.p1, TCONS_00005788.p1
OG0003668	HELIO_12712	TCONS_00029645.p1
OG0003669	HELIO_09100	TCONS_00053763.p1
OG0003670	HELIO_08906, HELIO_08904	TCONS_00044948.p1
OG0003671	HELIO_01352	TCONS_00026939.p1
OG0003672	HELIO_03464	TCONS_00014351.p1
OG0003673	HELIO_10262, HELIO_06532	TCONS_00000153.p1
OG0003675	HELIO_07191	TCONS_00002929.p1
OG0003676	HELIO_07728	TCONS_00055967.p1
OG0003677	HELIO_12600	TCONS_00056120.p1
OG0003678	HELIO_06802	TCONS_00054343.p1
OG0003679	HELIO_01849	TCONS_00017789.p1
OG0003680	HELIO_06689	TCONS_00002910.p1
OG0003681	HELIO_01500	TCONS_00030595.p1
OG0003682	HELIO_01433	TCONS_00009725.p1
OG0003684	HELIO_08776	TCONS_00007072.p1
OG0003685	HELIO_09044	TCONS_00033332.p1
OG0003686	HELIO_08163	TCONS_00008641.p1
OG0003687	HELIO_06361	TCONS_00057206.p1
OG0003688	HELIO_05020	TCONS_00036414.p1, TCONS_00036423.p1
OG0003689	HELIO_02422	TCONS_00056117.p1
OG0003690	HELIO_12684	TCONS_00010756.p1
OG0003691	HELIO_02530, HELIO_02531, HELIO_04964	TCONS_00041854.p1
OG0003692	HELIO_09987	TCONS_00026517.p1
OG0003693	HELIO_12474	TCONS_00048357.p1
OG0003694	HELIO_05422	TCONS_00019312.p1
OG0003695	HELIO_02593	TCONS_00015112.p1, TCONS_00014508.p1
OG0003697	HELIO_12071	TCONS_00012511.p1
OG0003699	HELIO_02714	TCONS_00057248.p1
OG0003699	HELIO_09663	TCONS_00035985.p1
OG0003700	HELIO_11457	TCONS_00012360.p1
OG0003701	HELIO_11557	TCONS_00045362.p1
OG0003702	HELIO_12767	TCONS_00004464.p1
OG0003703	HELIO_02888	TCONS_00035988.p1
OG0003705	HELIO_09455	TCONS_00055975.p1
OG0003706	HELIO_11708	TCONS_00015043.p1
OG0003707	HELIO_10348	TCONS_00056987.p1
OG0003710	HELIO_06500	TCONS_00001097.p1
OG0003711	HELIO_12137	TCONS_00020785.p1, TCONS_00020775.p1
OG0003712	HELIO_03886, HELIO_08547	TCONS_00012419.p1
OG0003713	HELIO_10395	TCONS_00045793.p1
OG0003715	HELIO_08502	TCONS_00053511.p1, TCONS_00048986.p1
OG0003716	HELIO_05664, HELIO_06645	TCONS_00050423.p1
OG0003717	HELIO_05515	TCONS_00017571.p1
OG0003719	HELIO_06363	TCONS_00028257.p1
OG0003720	HELIO_08336	TCONS_00054919.p1
OG0003721	HELIO_10032, HELIO_03702	TCONS_00009979.p1
OG0003722	HELIO_03347	TCONS_00015463.p1
OG0003723	HELIO_00154	TCONS_00027704.p1, TCONS_00027520.p1, TCONS_00027521.p1
OG0003724	HELIO_10508	TCONS_00051898.p1
OG0003725	HELIO_02882	TCONS_00052910.p1
OG0003728	HELIO_02348	TCONS_00016021.p1
OG0003730	HELIO_08006	TCONS_00027342.p1
OG0003731	HELIO_04511, HELIO_05539	TCONS_00011687.p1
OG0003732	HELIO_12303	TCONS_00021737.p1
OG0003733	HELIO_03136	TCONS_00052651.p1
OG0003734	HELIO_06093	TCONS_00015817.p1
OG0003735	HELIO_01294	TCONS_00002113.p1
OG0003736	HELIO_03063	TCONS_00056575.p1
OG0003737	HELIO_10888	TCONS_00016153.p1
OG0003738	HELIO_10176	TCONS_00013945.p1
OG0003739	HELIO_08892	TCONS_00055464.p1
OG0003740	HELIO_05574	TCONS_00024141.p1
OG0003741	HELIO_02790	TCONS_00034776.p1
OG0003742	HELIO_08883	TCONS_00019755.p1
OG0003743	HELIO_02787	TCONS_00000185.p1
OG0003744	HELIO_04674	TCONS_00047885.p1
OG0003745	HELIO_09559	TCONS_00006756.p1
OG0003746	HELIO_00144	TCONS_00055721.p1
OG0003747	HELIO_06022	TCONS_00046166.p1
OG0003749	HELIO_02988	TCONS_00025714.p1, TCONS_00025707.p1
OG0003750	HELIO_02076	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003751	HELIO_08716	TCONS_00050252.p1
OG0003752	HELIO_08739	TCONS_00057226.p1
OG0003753	HELIO_02945	TCONS_00012646.p1
OG0003754	HELIO_09263	TCONS_00025033.p1, TCONS_00023166.p1
OG0003755	HELIO_08454	TCONS_00038918.p1, TCONS_00005696.p1
OG0003757	HELIO_08330	TCONS_00010281.p1
OG0003758	HELIO_04986	TCONS_00038650.p1
OG0003759	HELIO_08276	TCONS_00050120.p1
OG0003760	HELIO_10329	TCONS_00046388.p1
OG0003761	HELIO_09527	TCONS_00033664.p1
OG0003762	HELIO_00794	TCONS_00012749.p1
OG0003763	HELIO_02371	TCONS_00001187.p1, TCONS_00001175.p1
OG0003764	HELIO_10540	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003765	HELIO_02901	TCONS_00003893.p1, TCONS_00049556.p1
OG0003767	HELIO_03825	TCONS_00046050.p2
OG0003768	HELIO_12290, HELIO_05875, HELIO_09493	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1
OG0003769	HELIO_09666	TCONS_00008637.p1
OG0003770	HELIO_06598	TCONS_00043123.p1
OG0003771	HELIO_09996	TCONS_00014140.p1
OG0003772	HELIO_11304	TCONS_00056699.p1, TCONS_00056698.p1
OG0003773	HELIO_11994	TCONS_00013177.p1
OG0003774	HELIO_12386	TCONS_00035640.p1
OG0003775	HELIO_08498	TCONS_00012499.p1
OG0003776	HELIO_02001	TCONS_00032725.p1, TCONS_00032743.p1
OG0003777	HELIO_01826	TCONS_00012320.p1
OG0003778	HELIO_12734	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	HELIO_09039	TCONS_00021938.p1
OG0003780	HELIO_05552	TCONS_00022119.p1
OG0003794	HELIO_01699	TCONS_00008804.p1
OG0003795	HELIO_00713	TCONS_00049781.p1
OG0003798	HELIO_10316	TCONS_00016653.p1
OG0003803	HELIO_02425	TCONS_00015861.p1
OG0003806	HELIO_00384	TCONS_00014048.p1
OG0003807	HELIO_07147	TCONS_00012280.p1
OG0003808	HELIO_04304	TCONS_00017543.p1
OG0003809	HELIO_07339	TCONS_00030928.p1
OG0003810	HELIO_06395	TCONS_00041620.p1
OG0003811	HELIO_07404	TCONS_00043382.p1
OG0003812	HELIO_07959	TCONS_00050555.p1
OG0003813	HELIO_02391	TCONS_00030409.p1
OG0003815	HELIO_11390	TCONS_00011083.p1
OG0003816	HELIO_04161, HELIO_05586	TCONS_00030012.p1
OG0003817	HELIO_00561	TCONS_00034388.p1, TCONS_00034454.p1
OG0003818	HELIO_04533	TCONS_00043595.p1
OG0003819	HELIO_02449	TCONS_00041848.p1
OG0003820	HELIO_12732, HELIO_12713	TCONS_00029649.p1
OG0003821	HELIO_04733	TCONS_00048803.p1
OG0003822	HELIO_07244	TCONS_00016760.p1, TCONS_00055406.p1
OG0003823	HELIO_12718	TCONS_00017834.p1
OG0003824	HELIO_02077	TCONS_00041559.p1, TCONS_00027662.p1
OG0003825	HELIO_12444	TCONS_00027692.p1
OG0003826	HELIO_02592	TCONS_00006654.p1
OG0003827	HELIO_10529	TCONS_00053570.p1, TCONS_00053571.p1
OG0003828	HELIO_03989	TCONS_00015781.p1
OG0003829	HELIO_04115	TCONS_00041768.p1
OG0003830	HELIO_07812	TCONS_00000940.p1, TCONS_00000927.p1
OG0003831	HELIO_00414	TCONS_00041986.p1, TCONS_00041979.p1
OG0003832	HELIO_04229	TCONS_00047965.p1
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1
OG0003834	HELIO_10627	TCONS_00008744.p1
OG0003835	HELIO_00960	TCONS_00018072.p1
OG0003836	HELIO_02274	TCONS_00043960.p1
OG0003837	HELIO_01037	TCONS_00013327.p1
OG0003838	HELIO_09299	TCONS_00042726.p1
OG0003839	HELIO_00548	TCONS_00015241.p1
OG0003840	HELIO_07119	TCONS_00056576.p1
OG0003841	HELIO_08429	TCONS_00015618.p1
OG0003842	HELIO_06073	TCONS_00049454.p1
OG0003844	HELIO_00051	TCONS_00028970.p1
OG0003845	HELIO_09710	TCONS_00004661.p1
OG0003846	HELIO_07722	TCONS_00027628.p1
OG0003847	HELIO_04738	TCONS_00001462.p1
OG0003848	HELIO_02520	TCONS_00014970.p1
OG0003850	HELIO_01423	TCONS_00000960.p1
OG0003851	HELIO_06451	TCONS_00032794.p1
OG0003852	HELIO_11600	TCONS_00020658.p1
OG0003853	HELIO_12441	TCONS_00011922.p1
OG0003854	HELIO_03527	TCONS_00029018.p1
OG0003855	HELIO_07181	TCONS_00018586.p1
OG0003856	HELIO_05722	TCONS_00013066.p1
OG0003857	HELIO_12190	TCONS_00013404.p1
OG0003858	HELIO_08687	TCONS_00011927.p1
OG0003859	HELIO_02262	TCONS_00017915.p1
OG0003860	HELIO_03691	TCONS_00003958.p1
OG0003861	HELIO_09460	TCONS_00001075.p1
OG0003862	HELIO_04377	TCONS_00020265.p1
OG0003863	HELIO_09867	TCONS_00026709.p1
OG0003864	HELIO_10875	TCONS_00011878.p1
OG0003865	HELIO_11073	TCONS_00003872.p1
OG0003866	HELIO_03099	TCONS_00001305.p1
OG0003867	HELIO_01829	TCONS_00050625.p1
OG0003868	HELIO_08898	TCONS_00014972.p1
OG0003869	HELIO_08492	TCONS_00055343.p1
OG0003870	HELIO_02612	TCONS_00025664.p1
OG0003872	HELIO_02970	TCONS_00006031.p1
OG0003873	HELIO_09899	TCONS_00052093.p1
OG0003874	HELIO_04369	TCONS_00029673.p1
OG0003875	HELIO_08274	TCONS_00023388.p1, TCONS_00023352.p1
OG0003876	HELIO_02667	TCONS_00053735.p1
OG0003877	HELIO_08344	TCONS_00022731.p1, TCONS_00021597.p1
OG0003878	HELIO_10989	TCONS_00049628.p1
OG0003879	HELIO_05565	TCONS_00028211.p1
OG0003880	HELIO_02020	TCONS_00020852.p1
OG0003881	HELIO_07709	TCONS_00047720.p1, TCONS_00047725.p1
OG0003882	HELIO_05979	TCONS_00008643.p1
OG0003883	HELIO_12699	TCONS_00027470.p1
OG0003884	HELIO_00594	TCONS_00019247.p1
OG0003885	HELIO_08959	TCONS_00046675.p1
OG0003886	HELIO_06325	TCONS_00003927.p1
OG0003887	HELIO_07770	TCONS_00030695.p1
OG0003888	HELIO_07431	TCONS_00052636.p1
OG0003890	HELIO_12503	TCONS_00055503.p1
OG0003892	HELIO_08263	TCONS_00048438.p1
OG0003893	HELIO_05290	TCONS_00011425.p1
OG0003894	HELIO_00555	TCONS_00014845.p1
OG0003895	HELIO_10007	TCONS_00013387.p1
OG0003896	HELIO_00287	TCONS_00042058.p1, TCONS_00012652.p1
OG0003897	HELIO_07895	TCONS_00050998.p1
OG0003898	HELIO_09951	TCONS_00021035.p1
OG0003899	HELIO_00617	TCONS_00042081.p1
OG0003900	HELIO_07367	TCONS_00010847.p1
OG0003901	HELIO_12439	TCONS_00041073.p1, TCONS_00034799.p1
OG0003902	HELIO_00533	TCONS_00007173.p1, TCONS_00007172.p1, TCONS_00008474.p1
OG0003903	HELIO_11262	TCONS_00027055.p1
OG0003904	HELIO_03811	TCONS_00033299.p1
OG0003905	HELIO_06976	TCONS_00036248.p1
OG0003906	HELIO_09388	TCONS_00029119.p1
OG0003907	HELIO_06149	TCONS_00043884.p1, TCONS_00043880.p1, TCONS_00043885.p1
OG0003909	HELIO_12479	TCONS_00007988.p1
OG0003911	HELIO_02034	TCONS_00016777.p1
OG0003912	HELIO_00546	TCONS_00009015.p1
OG0003913	HELIO_06151	TCONS_00053946.p1
OG0003914	HELIO_10475	TCONS_00041215.p1, TCONS_00041198.p1
OG0003916	HELIO_04220	TCONS_00008484.p1
OG0003918	HELIO_12096	TCONS_00030934.p1
OG0003919	HELIO_10423	TCONS_00005197.p1
OG0003920	HELIO_09202	TCONS_00000854.p1
OG0003921	HELIO_11518	TCONS_00017320.p1
OG0003922	HELIO_04815	TCONS_00055813.p1
OG0003923	HELIO_10280	TCONS_00056321.p1, TCONS_00056382.p1
OG0003924	HELIO_06255	TCONS_00019267.p1
