Orthogroup	HELIO_ok	SACKO_ok
OG0004144	HELIO_03451	SACKO_12932
OG0004145	HELIO_11658	SACKO_17936
OG0004147	HELIO_06881	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	HELIO_00788	SACKO_04179
OG0004149	HELIO_04989	SACKO_05134
OG0004150	HELIO_10914	SACKO_06062
OG0004151	HELIO_03120	SACKO_17397
OG0004153	HELIO_03342	SACKO_17489
OG0004154	HELIO_11120	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309
OG0004155	HELIO_00571	SACKO_02478
OG0004156	HELIO_02466	SACKO_07990, SACKO_27546
OG0004158	HELIO_08947	SACKO_18616
OG0004159	HELIO_10966	SACKO_15242
OG0004160	HELIO_00518	SACKO_14735
OG0004161	HELIO_08593	SACKO_22482, SACKO_22491
OG0004162	HELIO_03885	SACKO_22066
OG0004163	HELIO_10420	SACKO_04573, SACKO_25173
OG0004164	HELIO_04076	SACKO_05848
OG0004166	HELIO_06402	SACKO_12473
OG0004167	HELIO_12312	SACKO_11715
OG0004168	HELIO_10439	SACKO_24506
OG0004169	HELIO_10123	SACKO_10004
OG0004170	HELIO_02685	SACKO_26580
OG0004174	HELIO_06319, HELIO_02631	SACKO_18154
OG0004175	HELIO_08247	SACKO_30738, SACKO_30739, SACKO_20637
OG0004176	HELIO_09733	SACKO_25099
OG0004178	HELIO_01141	SACKO_23443
OG0004179	HELIO_02899	SACKO_01013
OG0004180	HELIO_03911	SACKO_06651
OG0004181	HELIO_03220	SACKO_24938
OG0004182	HELIO_10355, HELIO_10354	SACKO_03645, SACKO_27354
OG0004183	HELIO_02349	SACKO_09640
OG0004184	HELIO_02910	SACKO_11934
OG0004185	HELIO_12384	SACKO_32961
OG0004186	HELIO_03712	SACKO_12502
OG0004187	HELIO_05634	SACKO_26772
OG0004188	HELIO_05848	SACKO_12003
OG0004189	HELIO_02678	SACKO_04457
OG0004190	HELIO_06104	SACKO_22036
OG0004197	HELIO_00497, HELIO_00498	SACKO_24436
OG0004214	HELIO_08081	SACKO_12484
OG0004215	HELIO_12650	SACKO_02214
OG0004216	HELIO_04339	SACKO_32089
OG0004217	HELIO_12612	SACKO_09269
OG0004218	HELIO_02237	SACKO_18222
OG0004219	HELIO_03890	SACKO_03103
OG0004220	HELIO_07241	SACKO_23085
OG0004222	HELIO_01516	SACKO_12358
OG0004223	HELIO_02208	SACKO_14230, SACKO_01885
OG0004224	HELIO_05818, HELIO_05541	SACKO_11607, SACKO_06518, SACKO_01182, SACKO_00917, SACKO_01138, SACKO_01220, SACKO_08157, SACKO_12989, SACKO_07051, SACKO_02365, SACKO_24871
OG0004225	HELIO_00473	SACKO_26484, SACKO_26695
OG0004227	HELIO_04190	SACKO_14123
OG0004229	HELIO_10319	SACKO_17477
OG0004230	HELIO_03067	SACKO_30089
OG0004231	HELIO_02803	SACKO_01862
OG0004232	HELIO_08424	SACKO_13258
OG0004233	HELIO_11199	SACKO_09478
OG0004234	HELIO_07633	SACKO_00881
OG0004235	HELIO_06406	SACKO_17332
OG0004236	HELIO_09356	SACKO_11379
OG0004237	HELIO_00276	SACKO_33563
OG0004238	HELIO_12309	SACKO_11304
OG0004239	HELIO_10562	SACKO_08658
OG0004240	HELIO_07818	SACKO_03705
OG0004242	HELIO_01220	SACKO_12064
OG0004243	HELIO_08298	SACKO_21841
OG0004244	HELIO_02306	SACKO_10773
OG0004245	HELIO_07870	SACKO_12744
OG0004246	HELIO_10928	SACKO_10191
OG0004247	HELIO_02696	SACKO_29414
OG0004248	HELIO_05247, HELIO_06414	SACKO_26657
OG0004249	HELIO_00455, HELIO_00454	SACKO_09516
OG0004250	HELIO_10569	SACKO_07268
OG0004251	HELIO_09481	SACKO_02877
OG0004252	HELIO_01174	SACKO_16333
OG0004254	HELIO_03429	SACKO_18552
OG0004255	HELIO_06018	SACKO_09554
OG0004257	HELIO_08894, HELIO_08895	SACKO_10226
OG0004258	HELIO_08732	SACKO_16352, SACKO_16395
OG0004259	HELIO_07775	SACKO_29831
OG0004260	HELIO_03739	SACKO_31028
OG0004261	HELIO_00002	SACKO_29025
OG0004262	HELIO_03447	SACKO_23794
OG0004264	HELIO_02131	SACKO_17498, SACKO_21378
OG0004267	HELIO_11484	SACKO_29345
OG0004268	HELIO_09066	SACKO_32110
OG0004269	HELIO_06762	SACKO_02690, SACKO_17980, SACKO_17981
OG0004270	HELIO_06659	SACKO_15850
OG0004271	HELIO_12035	SACKO_21341, SACKO_01124
OG0004273	HELIO_01145	SACKO_09932
OG0004274	HELIO_10268	SACKO_28578
OG0004275	HELIO_12661	SACKO_12868
OG0004276	HELIO_03812	SACKO_08172
OG0004277	HELIO_06678	SACKO_21081
OG0004278	HELIO_12691	SACKO_21185
OG0004279	HELIO_08783	SACKO_27575
OG0004280	HELIO_01147	SACKO_28223
OG0004281	HELIO_09492, HELIO_10274	SACKO_13549
OG0004282	HELIO_05309	SACKO_29038
OG0004283	HELIO_02458, HELIO_02459	SACKO_08259
OG0004284	HELIO_08102	SACKO_19468, SACKO_24083
OG0004285	HELIO_09389	SACKO_03384
OG0004286	HELIO_02729	SACKO_12883
OG0004288	HELIO_02021	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605
OG0004289	HELIO_05881	SACKO_32406
OG0004290	HELIO_02511	SACKO_28264
OG0004291	HELIO_06310	SACKO_14905
OG0004292	HELIO_01648	SACKO_03502
OG0004294	HELIO_01475	SACKO_18046
OG0004295	HELIO_07746	SACKO_04249
OG0004296	HELIO_11270	SACKO_21380
OG0004298	HELIO_12397	SACKO_30591
OG0004299	HELIO_07815	SACKO_30101
OG0004300	HELIO_03166	SACKO_30810
OG0004301	HELIO_02301	SACKO_20227
OG0004302	HELIO_11348	SACKO_18458, SACKO_18457
OG0004303	HELIO_05977	SACKO_26532
OG0004304	HELIO_10121	SACKO_20533
OG0004305	HELIO_02999	SACKO_12408
OG0004306	HELIO_01476	SACKO_26978
OG0004307	HELIO_06021	SACKO_33572
OG0004308	HELIO_02621	SACKO_01785
OG0004309	HELIO_02544	SACKO_30754
OG0004310	HELIO_05755	SACKO_10532
OG0004311	HELIO_02558	SACKO_24270, SACKO_04511
OG0004312	HELIO_09858	SACKO_10930
OG0004313	HELIO_11032	SACKO_19238, SACKO_19229, SACKO_00702
OG0004314	HELIO_11288	SACKO_11572
OG0004315	HELIO_06706, HELIO_01279	SACKO_16588
OG0004316	HELIO_08782	SACKO_28186
OG0004317	HELIO_01651	SACKO_02212
OG0004318	HELIO_04611, HELIO_04568	SACKO_24911
OG0004319	HELIO_02747	SACKO_05877
OG0004320	HELIO_02657	SACKO_00068
OG0004321	HELIO_05529	SACKO_28159, SACKO_28167
OG0004322	HELIO_03250, HELIO_03251	SACKO_28915
OG0004323	HELIO_07772	SACKO_25179
OG0004324	HELIO_06380	SACKO_12104, SACKO_08113
OG0004325	HELIO_12742	SACKO_16198, SACKO_04707
OG0004327	HELIO_00022	SACKO_31782
OG0004327	HELIO_06094	SACKO_30605
OG0004328	HELIO_03031	SACKO_23143
OG0004329	HELIO_08973	SACKO_25792, SACKO_09106
OG0004331	HELIO_04862	SACKO_06087
OG0004333	HELIO_03394	SACKO_09526
OG0004334	HELIO_04407	SACKO_08631
OG0004335	HELIO_10063	SACKO_30625
OG0004336	HELIO_08099	SACKO_06667
OG0004337	HELIO_09677	SACKO_10301
OG0004338	HELIO_02735	SACKO_24216
OG0004339	HELIO_09382	SACKO_07127
OG0004340	HELIO_09778	SACKO_20649, SACKO_24906
OG0004342	HELIO_05880, HELIO_05788	SACKO_01335
OG0004343	HELIO_09479	SACKO_03414, SACKO_21071
OG0004344	HELIO_05104	SACKO_02938
OG0004345	HELIO_11483	SACKO_24990
OG0004346	HELIO_04653, HELIO_04870	SACKO_12882
OG0004348	HELIO_02969	SACKO_00059
OG0004350	HELIO_09167	SACKO_33866
OG0004351	HELIO_03403	SACKO_14866
OG0004352	HELIO_06106	SACKO_10946
OG0004353	HELIO_05842	SACKO_09595
OG0004354	HELIO_08304	SACKO_06268
OG0004355	HELIO_02311	SACKO_23242
OG0004357	HELIO_08001	SACKO_30143
OG0004359	HELIO_12437	SACKO_07960
OG0004360	HELIO_07589	SACKO_13028
OG0004361	HELIO_01540, HELIO_04775	SACKO_16141
OG0004362	HELIO_04842	SACKO_08638
OG0004363	HELIO_07648	SACKO_02013
OG0004364	HELIO_04246	SACKO_23778
OG0004365	HELIO_11208	SACKO_23975
OG0004366	HELIO_12347	SACKO_02101, SACKO_28270
OG0004367	HELIO_11157	SACKO_33429
OG0004368	HELIO_10695	SACKO_03972
OG0004369	HELIO_12496	SACKO_34043, SACKO_22812
OG0004370	HELIO_03960	SACKO_26120
OG0004372	HELIO_06703, HELIO_07476	SACKO_02914
OG0004373	HELIO_08887	SACKO_02913
OG0004374	HELIO_04430	SACKO_27657, SACKO_05442
OG0004375	HELIO_10600	SACKO_01917
OG0004376	HELIO_02742	SACKO_04476
OG0004377	HELIO_08549	SACKO_04189
OG0004378	HELIO_09047	SACKO_21719
OG0004379	HELIO_02169	SACKO_04588
OG0004380	HELIO_02081	SACKO_08279
OG0004381	HELIO_09818	SACKO_23417
OG0004382	HELIO_05962	SACKO_16501
OG0004383	HELIO_09050	SACKO_04003
OG0004384	HELIO_07788	SACKO_31481
OG0004385	HELIO_01485	SACKO_28528
OG0004386	HELIO_07923	SACKO_04366
OG0004387	HELIO_00300	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993
OG0004388	HELIO_09997	SACKO_34021
OG0004389	HELIO_01623, HELIO_04466	SACKO_09781
OG0004390	HELIO_11441, HELIO_02437	SACKO_17506
OG0004391	HELIO_08588	SACKO_06460
OG0004392	HELIO_00680	SACKO_01326
OG0004393	HELIO_11585, HELIO_11584	SACKO_03731
OG0004394	HELIO_11388	SACKO_06802
OG0004395	HELIO_08875	SACKO_29824, SACKO_29818
OG0004396	HELIO_05800	SACKO_09175
OG0004397	HELIO_02130	SACKO_00175
OG0004398	HELIO_02807	SACKO_05440
OG0004399	HELIO_04973	SACKO_01145
OG0004400	HELIO_06143	SACKO_18353
OG0004401	HELIO_00357	SACKO_22723
OG0004402	HELIO_03883	SACKO_31687
OG0004403	HELIO_01276	SACKO_17078
OG0004404	HELIO_00365	SACKO_09881
OG0004405	HELIO_11201	SACKO_17613, SACKO_28559
OG0004406	HELIO_01541	SACKO_12007
OG0004407	HELIO_06486	SACKO_16287
OG0004409	HELIO_04938	SACKO_33175
OG0004413	HELIO_03374	SACKO_24559
OG0004414	HELIO_03088	SACKO_05191
OG0004415	HELIO_09325	SACKO_30317
OG0004417	HELIO_12409	SACKO_27616
OG0004418	HELIO_10340	SACKO_31965
OG0004419	HELIO_10631	SACKO_30193
OG0004420	HELIO_07109	SACKO_00861
OG0004421	HELIO_04689	SACKO_23605
OG0004422	HELIO_01632	SACKO_09183
OG0004423	HELIO_05314	SACKO_34049, SACKO_34098, SACKO_14325
OG0004424	HELIO_04380	SACKO_10837
OG0004457	HELIO_12044	SACKO_27870
OG0004459	HELIO_06462	SACKO_07787
OG0004460	HELIO_11544	SACKO_19002
OG0004461	HELIO_08132	SACKO_15418
OG0004462	HELIO_10916	SACKO_05077
OG0004463	HELIO_11855	SACKO_04376
OG0004465	HELIO_02805	SACKO_18438
OG0004467	HELIO_02292	SACKO_04860, SACKO_19896
OG0004468	HELIO_01285	SACKO_33156
OG0004471	HELIO_05522	SACKO_07695
OG0004472	HELIO_06484	SACKO_27165
OG0004474	HELIO_12721	SACKO_13446
OG0004476	HELIO_02731	SACKO_14576
OG0004477	HELIO_02575	SACKO_15776
OG0004478	HELIO_00101	SACKO_16158
OG0004479	HELIO_09869	SACKO_15668
OG0004480	HELIO_01943	SACKO_09896
OG0004482	HELIO_01201	SACKO_15365
OG0004483	HELIO_00784	SACKO_15376
OG0004485	HELIO_10753, HELIO_10752	SACKO_32612
OG0004486	HELIO_09931	SACKO_13395
OG0004487	HELIO_11260	SACKO_04088
OG0004488	HELIO_01349	SACKO_11836
OG0004489	HELIO_04543	SACKO_11062
OG0004490	HELIO_01426	SACKO_01568
OG0004491	HELIO_12478	SACKO_33872, SACKO_33881
OG0004493	HELIO_02462	SACKO_04749
OG0004494	HELIO_01937	SACKO_24457
OG0004495	HELIO_05252	SACKO_09341
OG0004496	HELIO_05528	SACKO_26743
OG0004497	HELIO_02407	SACKO_26844
OG0004498	HELIO_05086	SACKO_29609
OG0004499	HELIO_06775	SACKO_14890
OG0004500	HELIO_00985	SACKO_18016
OG0004502	HELIO_04496	SACKO_04915, SACKO_16253
OG0004503	HELIO_11512	SACKO_30080, SACKO_30085
OG0004505	HELIO_05492	SACKO_07933
OG0004506	HELIO_06458	SACKO_22735
OG0004507	HELIO_11682	SACKO_01169, SACKO_28863, SACKO_01183
OG0004509	HELIO_01830, HELIO_01547	SACKO_04702
OG0004510	HELIO_01779	SACKO_10418
OG0004511	HELIO_09430	SACKO_11442
OG0004512	HELIO_09740, HELIO_09741	SACKO_32401
OG0004513	HELIO_06065	SACKO_34197
OG0004514	HELIO_05298, HELIO_06872	SACKO_08578
OG0004515	HELIO_07915	SACKO_10522
OG0004517	HELIO_05747	SACKO_28631
OG0004518	HELIO_02464	SACKO_14581
OG0004519	HELIO_02070	SACKO_01174
OG0004520	HELIO_02470	SACKO_26274
OG0004521	HELIO_09242	SACKO_18409
OG0004522	HELIO_11269	SACKO_16466
OG0004525	HELIO_11194	SACKO_19797
OG0004526	HELIO_09082	SACKO_10282
OG0004527	HELIO_00542	SACKO_27212, SACKO_27206
OG0004528	HELIO_04705	SACKO_22051
OG0004529	HELIO_04437	SACKO_19291
OG0004530	HELIO_06657	SACKO_20418
OG0004531	HELIO_07234	SACKO_03320
OG0004533	HELIO_08527	SACKO_17772
OG0004534	HELIO_01164, HELIO_01163	SACKO_19903, SACKO_12762
OG0004537	HELIO_11941	SACKO_21349
OG0004538	HELIO_08825	SACKO_09085
OG0004539	HELIO_10766	SACKO_22173
OG0004540	HELIO_01984	SACKO_30901
OG0004541	HELIO_11072, HELIO_07529, HELIO_10987	SACKO_03899, SACKO_15485, SACKO_17639
OG0004542	HELIO_06841	SACKO_06292
OG0004543	HELIO_11207	SACKO_11922
OG0004545	HELIO_12540	SACKO_15736
OG0004547	HELIO_09117	SACKO_12149
OG0004548	HELIO_08241	SACKO_03951
OG0004550	HELIO_07318	SACKO_19164
OG0004551	HELIO_05424	SACKO_04145
OG0004552	HELIO_10506	SACKO_08469
OG0004553	HELIO_12007	SACKO_03082
OG0004554	HELIO_08526	SACKO_00814
OG0004555	HELIO_01600	SACKO_29011
OG0004556	HELIO_00978	SACKO_18821
OG0004558	HELIO_11447	SACKO_28349
OG0004559	HELIO_05624	SACKO_28715
OG0004560	HELIO_02040, HELIO_02041	SACKO_28894
OG0004561	HELIO_05341	SACKO_33877, SACKO_33874
OG0004563	HELIO_10963	SACKO_33905
OG0004564	HELIO_01798	SACKO_09067
OG0004565	HELIO_09408	SACKO_02187
OG0004566	HELIO_12744	SACKO_17991
OG0004567	HELIO_07623	SACKO_07155, SACKO_28403
OG0004568	HELIO_11657	SACKO_03130
OG0004569	HELIO_01159	SACKO_07551
OG0004570	HELIO_00155	SACKO_12970, SACKO_07861
OG0004571	HELIO_02695	SACKO_31573
OG0004572	HELIO_02556	SACKO_18957
OG0004573	HELIO_11161	SACKO_18454
OG0004576	HELIO_00640	SACKO_30468
OG0004577	HELIO_01659	SACKO_15685
OG0004578	HELIO_01050	SACKO_25847
OG0004579	HELIO_04280	SACKO_17206
OG0004580	HELIO_09929	SACKO_29417
OG0004581	HELIO_05498	SACKO_30000
OG0004582	HELIO_08565	SACKO_20979, SACKO_20988
OG0004583	HELIO_00209	SACKO_05163
OG0004584	HELIO_11293	SACKO_03076
OG0004585	HELIO_05321	SACKO_13522
OG0004587	HELIO_01138	SACKO_20399
OG0004588	HELIO_01642	SACKO_20226
OG0004589	HELIO_12707	SACKO_24508
OG0004590	HELIO_05349	SACKO_24523
OG0004591	HELIO_01411	SACKO_00006
OG0004592	HELIO_10984	SACKO_20946
OG0004593	HELIO_00714	SACKO_12736
OG0004595	HELIO_00583	SACKO_23859
OG0004596	HELIO_10182	SACKO_28471
OG0004597	HELIO_09975	SACKO_09052
OG0004599	HELIO_07655	SACKO_10527
OG0004601	HELIO_03704	SACKO_07622, SACKO_21914
OG0004602	HELIO_01820	SACKO_33314
OG0004603	HELIO_01872	SACKO_02772
OG0004605	HELIO_09439, HELIO_09440	SACKO_24891
OG0004606	HELIO_10022	SACKO_29308
OG0004608	HELIO_11826	SACKO_06096
OG0004609	HELIO_00052	SACKO_02975
OG0004610	HELIO_00082	SACKO_21418
OG0004611	HELIO_04196	SACKO_19720
OG0004612	HELIO_01397	SACKO_29135
OG0004613	HELIO_10626	SACKO_19929, SACKO_19918
OG0004614	HELIO_01801	SACKO_06287
OG0004615	HELIO_08842	SACKO_28291
OG0004616	HELIO_01195	SACKO_18631
OG0004617	HELIO_08369	SACKO_32229
OG0004618	HELIO_04389	SACKO_04320
OG0004619	HELIO_09992	SACKO_13215
OG0004620	HELIO_02984	SACKO_19040
OG0004621	HELIO_04659	SACKO_14185
OG0004622	HELIO_02761	SACKO_09412
OG0004623	HELIO_06434	SACKO_12927, SACKO_20389
OG0004624	HELIO_07902	SACKO_17446, SACKO_12781
OG0004625	HELIO_09081	SACKO_24514
OG0004627	HELIO_11945	SACKO_04597
OG0004628	HELIO_07285	SACKO_04292
OG0004629	HELIO_00929	SACKO_21350
OG0004630	HELIO_07827	SACKO_24304, SACKO_18921
OG0004631	HELIO_03167	SACKO_01707, SACKO_23017
OG0004632	HELIO_07666	SACKO_18527
OG0004633	HELIO_01232	SACKO_12575
OG0004634	HELIO_03114	SACKO_31100
OG0004636	HELIO_02197, HELIO_03920, HELIO_04029	SACKO_13805
OG0004637	HELIO_04732	SACKO_21062, SACKO_21063
OG0004638	HELIO_00200	SACKO_13654
OG0004639	HELIO_02889	SACKO_03968
OG0004640	HELIO_01802	SACKO_00552
OG0004641	HELIO_09900	SACKO_18334
OG0004642	HELIO_09909	SACKO_25061
OG0004643	HELIO_11685	SACKO_25343
OG0004644	HELIO_11529	SACKO_07275
OG0004645	HELIO_01412	SACKO_01906
OG0004646	HELIO_06813	SACKO_21323
OG0004647	HELIO_00821	SACKO_11839
OG0004648	HELIO_00369	SACKO_17990
OG0004649	HELIO_03519	SACKO_18305
OG0004651	HELIO_01360	SACKO_04435
OG0004655	HELIO_05420	SACKO_08288
OG0004656	HELIO_07103	SACKO_08515, SACKO_08512
OG0004657	HELIO_01936	SACKO_21555
OG0004658	HELIO_07890	SACKO_03635
OG0004659	HELIO_03428	SACKO_29850
OG0004660	HELIO_10181	SACKO_08980
OG0004661	HELIO_10214	SACKO_21871, SACKO_15533
OG0004663	HELIO_11837	SACKO_18226
OG0004664	HELIO_11551	SACKO_08400
OG0004665	HELIO_12653	SACKO_02665
OG0004666	HELIO_08353	SACKO_26861
OG0004667	HELIO_03362	SACKO_11659
OG0004668	HELIO_08315	SACKO_01265
OG0004669	HELIO_09536	SACKO_26889
OG0004670	HELIO_02134	SACKO_30167
OG0004671	HELIO_07461	SACKO_31183
OG0004672	HELIO_04763	SACKO_20480
OG0004673	HELIO_08420	SACKO_00641
OG0004674	HELIO_03310	SACKO_20254
OG0004675	HELIO_01458	SACKO_13667
OG0004676	HELIO_00427	SACKO_05823
OG0004677	HELIO_11439	SACKO_09059
OG0004679	HELIO_08320	SACKO_18272
OG0004680	HELIO_10530	SACKO_32497
OG0004681	HELIO_02279	SACKO_07118
OG0004682	HELIO_10128	SACKO_09594
OG0004683	HELIO_11352	SACKO_31594
OG0004685	HELIO_10245	SACKO_33019
OG0004686	HELIO_03694	SACKO_22926
OG0004687	HELIO_08862	SACKO_17225
OG0004688	HELIO_02857	SACKO_26453, SACKO_26468, SACKO_26437
OG0004689	HELIO_02078	SACKO_20300
OG0004690	HELIO_09683	SACKO_22702
OG0004691	HELIO_08399	SACKO_19375
OG0004692	HELIO_05109	SACKO_15254, SACKO_15247
OG0004694	HELIO_00653	SACKO_13843
OG0004695	HELIO_06763	SACKO_26984
OG0004696	HELIO_00504	SACKO_28164
OG0004697	HELIO_04340	SACKO_14387
OG0004698	HELIO_03210	SACKO_22073
OG0004699	HELIO_08731	SACKO_15038
OG0004702	HELIO_04400	SACKO_27095
OG0004703	HELIO_04914	SACKO_15066
OG0004704	HELIO_01766	SACKO_27602
OG0004705	HELIO_04709	SACKO_01372
OG0004706	HELIO_03432	SACKO_18520
OG0004707	HELIO_10150	SACKO_12969
OG0004708	HELIO_11900	SACKO_03775
OG0004710	HELIO_02297	SACKO_19030
OG0004711	HELIO_02943	SACKO_20599
OG0004728	HELIO_00269	SACKO_04940
OG0004729	HELIO_04890	SACKO_09834
OG0004730	HELIO_01714	SACKO_16531
OG0004731	HELIO_02044	SACKO_13749, SACKO_23582
OG0004732	HELIO_05224	SACKO_25624, SACKO_15851
OG0004733	HELIO_10171	SACKO_01861
OG0004735	HELIO_02328, HELIO_02327	SACKO_12686
OG0004736	HELIO_08313	SACKO_14542
OG0004738	HELIO_07530	SACKO_22069
OG0004739	HELIO_02404	SACKO_09731
OG0004740	HELIO_09419	SACKO_05635
OG0004743	HELIO_00353	SACKO_15431
OG0004744	HELIO_08063	SACKO_02238
OG0004746	HELIO_07122	SACKO_32247
OG0004747	HELIO_00610	SACKO_23321
OG0004748	HELIO_03593	SACKO_32597
OG0004749	HELIO_03717	SACKO_00284
OG0004750	HELIO_03972	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501
OG0004751	HELIO_12541	SACKO_28095
OG0004753	HELIO_01929	SACKO_12573, SACKO_03985
OG0004754	HELIO_05829	SACKO_22726
OG0004755	HELIO_02844	SACKO_27183
OG0004756	HELIO_08574	SACKO_18350
OG0004757	HELIO_05289	SACKO_18246
OG0004758	HELIO_08570	SACKO_13396
OG0004759	HELIO_02858	SACKO_34003
OG0004760	HELIO_03633	SACKO_05577
OG0004761	HELIO_09029	SACKO_27689
OG0004762	HELIO_07675	SACKO_29409
OG0004762	HELIO_10598	SACKO_05447
OG0004763	HELIO_07164	SACKO_12232
OG0004764	HELIO_05384	SACKO_20994
OG0004765	HELIO_12222	SACKO_07355
OG0004766	HELIO_04193	SACKO_32276
OG0004769	HELIO_01733	SACKO_32280
OG0004770	HELIO_04370	SACKO_04206
OG0004771	HELIO_00257	SACKO_13241
OG0004771	HELIO_03018	SACKO_23350
OG0004774	HELIO_10117	SACKO_28719
OG0004775	HELIO_03011	SACKO_01388
OG0004776	HELIO_02825	SACKO_29740
OG0004777	HELIO_09268	SACKO_28902
OG0004778	HELIO_06342, HELIO_11189	SACKO_32102
OG0004779	HELIO_10120	SACKO_00055
OG0004781	HELIO_08457	SACKO_09515
OG0004782	HELIO_09097, HELIO_02647	SACKO_16563
OG0004783	HELIO_00739	SACKO_02106
OG0004784	HELIO_10588	SACKO_30267
OG0004786	HELIO_09763	SACKO_02680
OG0004787	HELIO_11880	SACKO_25599
OG0004788	HELIO_05487, HELIO_10690	SACKO_02726
OG0004789	HELIO_02951	SACKO_25428
OG0004790	HELIO_09080	SACKO_00724
OG0004791	HELIO_04438	SACKO_32615
OG0004792	HELIO_00048	SACKO_07545
OG0004793	HELIO_04702	SACKO_30281
OG0004794	HELIO_10483	SACKO_26985
OG0004795	HELIO_04401	SACKO_06033
OG0004797	HELIO_09940	SACKO_30159
OG0004798	HELIO_02146	SACKO_23251
OG0004800	HELIO_09344	SACKO_17215
OG0004801	HELIO_06400	SACKO_21746, SACKO_21766
OG0004802	HELIO_01976	SACKO_30785, SACKO_30769
OG0004803	HELIO_08209	SACKO_18320
OG0004804	HELIO_09510	SACKO_24898
OG0004805	HELIO_08364	SACKO_04571
OG0004806	HELIO_00945	SACKO_18071
OG0004807	HELIO_01224	SACKO_18427
OG0004808	HELIO_09802	SACKO_18435, SACKO_18430
OG0004809	HELIO_08380	SACKO_02555
OG0004810	HELIO_12432	SACKO_28871
OG0004811	HELIO_06670	SACKO_16566
OG0004812	HELIO_07425	SACKO_11797
OG0004813	HELIO_04418	SACKO_25285
OG0004814	HELIO_10146	SACKO_05533
OG0004815	HELIO_02878	SACKO_24787, SACKO_15015
OG0004816	HELIO_09964	SACKO_16835
OG0004817	HELIO_05937	SACKO_27076
OG0004818	HELIO_08168	SACKO_10053
OG0004819	HELIO_07897	SACKO_33075
OG0004820	HELIO_06487	SACKO_14775
OG0004822	HELIO_06062	SACKO_24997
OG0004823	HELIO_07983	SACKO_22697
OG0004824	HELIO_02675	SACKO_06290
OG0004825	HELIO_12252	SACKO_28529, SACKO_28534
OG0004826	HELIO_12537	SACKO_17053
OG0004827	HELIO_09668	SACKO_15453
OG0004827	HELIO_09669	SACKO_15457
OG0004828	HELIO_11628	SACKO_05844
OG0004830	HELIO_04244	SACKO_13994
OG0004831	HELIO_11105	SACKO_18927
OG0004832	HELIO_09217	SACKO_04801
OG0004834	HELIO_03331	SACKO_08421
OG0004835	HELIO_10353	SACKO_20126
OG0004836	HELIO_02324	SACKO_21978
OG0004837	HELIO_10521	SACKO_25482
OG0004838	HELIO_06565	SACKO_16462
OG0004839	HELIO_10868	SACKO_05609
OG0004840	HELIO_02085	SACKO_08213
OG0004841	HELIO_02585	SACKO_05357
OG0004842	HELIO_11832	SACKO_17281
OG0004843	HELIO_00834	SACKO_19951
OG0004844	HELIO_10522	SACKO_06155
OG0004845	HELIO_03737, HELIO_05410	SACKO_24565
OG0004846	HELIO_10819	SACKO_15541
OG0004847	HELIO_01711	SACKO_08443
OG0004848	HELIO_00069	SACKO_08317
OG0004849	HELIO_05423	SACKO_34056
OG0004850	HELIO_00704	SACKO_19920
OG0004851	HELIO_09616	SACKO_24254
OG0004854	HELIO_03818	SACKO_31690, SACKO_23267
OG0004855	HELIO_02533	SACKO_12999
OG0004856	HELIO_07832	SACKO_25100
OG0004859	HELIO_01723	SACKO_12912
OG0004860	HELIO_10679	SACKO_23197
OG0004861	HELIO_06812	SACKO_31486
OG0004862	HELIO_02985	SACKO_15048
OG0004864	HELIO_00612	SACKO_13348
OG0004865	HELIO_10000	SACKO_05396
OG0004866	HELIO_06524	SACKO_11461
OG0004867	HELIO_07092	SACKO_19386
OG0004868	HELIO_12465	SACKO_11968
OG0004869	HELIO_02239	SACKO_27257
OG0004870	HELIO_01880	SACKO_13255
OG0004871	HELIO_05857	SACKO_20229
OG0004872	HELIO_12688	SACKO_19656
OG0004873	HELIO_01289	SACKO_22337
OG0004874	HELIO_08597	SACKO_11278
OG0004877	HELIO_07852	SACKO_28248
OG0004879	HELIO_00955	SACKO_26403
OG0004880	HELIO_05730	SACKO_24904
OG0004881	HELIO_09700	SACKO_05511
OG0004882	HELIO_11618	SACKO_28479, SACKO_08173
OG0004883	HELIO_09764	SACKO_22025
OG0004884	HELIO_04646	SACKO_25723
OG0004886	HELIO_12663	SACKO_23358
OG0004887	HELIO_07078	SACKO_01697
OG0004888	HELIO_12304	SACKO_33388
OG0004889	HELIO_00127	SACKO_25834
OG0004890	HELIO_07765	SACKO_04382, SACKO_03288
OG0004892	HELIO_09061	SACKO_28951
OG0004894	HELIO_07921, HELIO_07922	SACKO_15197
OG0004895	HELIO_03296	SACKO_33159
OG0004896	HELIO_06128	SACKO_22567
OG0004898	HELIO_03240	SACKO_02481
OG0004899	HELIO_05066	SACKO_14461
OG0004900	HELIO_12225	SACKO_08566
OG0004901	HELIO_03599	SACKO_16831
OG0004902	HELIO_00778	SACKO_09081
OG0004903	HELIO_11087	SACKO_16168
OG0004904	HELIO_09534, HELIO_09535	SACKO_30644
OG0004906	HELIO_11147	SACKO_27225
