Orthogroup	HELIO_ok	AMPFI_ok
OG0003577	HELIO_10105	AMPFI_25920, AMPFI_04085, AMPFI_19335
OG0003578	HELIO_08279, HELIO_08278	AMPFI_08173
OG0003579	HELIO_05944	AMPFI_22532
OG0003597	HELIO_02664	AMPFI_11403
OG0003598	HELIO_10451	AMPFI_08091
OG0003599	HELIO_08540	AMPFI_03084
OG0003601	HELIO_07255	AMPFI_22792
OG0003603	HELIO_04475	AMPFI_14800
OG0003604	HELIO_00754	AMPFI_14560
OG0003606	HELIO_00969	AMPFI_02736
OG0003607	HELIO_09021	AMPFI_01035, AMPFI_08981
OG0003608	HELIO_09737	AMPFI_20147
OG0003609	HELIO_10480, HELIO_03846, HELIO_05497	AMPFI_10169
OG0003610	HELIO_12163	AMPFI_08064
OG0003611	HELIO_01894	AMPFI_03674
OG0003613	HELIO_01893	AMPFI_14181
OG0003615	HELIO_01584	AMPFI_05633
OG0003617	HELIO_03494	AMPFI_00387
OG0003619	HELIO_07057	AMPFI_10351
OG0003620	HELIO_09212	AMPFI_09860
OG0003622	HELIO_11126	AMPFI_12437
OG0003624	HELIO_09617	AMPFI_03514
OG0003625	HELIO_08066	AMPFI_19199, AMPFI_14897
OG0003627	HELIO_01019	AMPFI_04313
OG0003628	HELIO_05594	AMPFI_06318
OG0003629	HELIO_07219	AMPFI_13944
OG0003630	HELIO_01750	AMPFI_13915
OG0003631	HELIO_10254	AMPFI_14459, AMPFI_20160, AMPFI_23733
OG0003633	HELIO_08998	AMPFI_02327
OG0003633	HELIO_07996	AMPFI_20276
OG0003634	HELIO_04555	AMPFI_14902, AMPFI_09982
OG0003635	HELIO_03898	AMPFI_14547
OG0003635	HELIO_08551	AMPFI_15181
OG0003636	HELIO_11667	AMPFI_00213
OG0003638	HELIO_00190	AMPFI_07537
OG0003639	HELIO_03103	AMPFI_22785, AMPFI_14707, AMPFI_21939, AMPFI_17905
OG0003640	HELIO_10891	AMPFI_16498
OG0003641	HELIO_07553	AMPFI_07323
OG0003642	HELIO_02432	AMPFI_06630
OG0003644	HELIO_02002	AMPFI_06306
OG0003645	HELIO_02632	AMPFI_16881
OG0003646	HELIO_10542	AMPFI_06564
OG0003647	HELIO_08435	AMPFI_00053
OG0003648	HELIO_08542	AMPFI_01550
OG0003650	HELIO_11983, HELIO_06323	AMPFI_12108
OG0003651	HELIO_01012	AMPFI_09243
OG0003652	HELIO_05306	AMPFI_10927
OG0003653	HELIO_00722	AMPFI_11406
OG0003654	HELIO_11410	AMPFI_17684
OG0003655	HELIO_12535	AMPFI_08590
OG0003656	HELIO_01092	AMPFI_15780
OG0003658	HELIO_10115	AMPFI_13106
OG0003659	HELIO_01564	AMPFI_02966
OG0003660	HELIO_06666	AMPFI_24288
OG0003661	HELIO_00776	AMPFI_09102
OG0003662	HELIO_12127	AMPFI_13941
OG0003663	HELIO_00775	AMPFI_22056
OG0003664	HELIO_10185	AMPFI_25223
OG0003665	HELIO_10497, HELIO_07311	AMPFI_01410
OG0003668	HELIO_12712	AMPFI_07166
OG0003669	HELIO_09100	AMPFI_11157
OG0003670	HELIO_08905	AMPFI_20733
OG0003670	HELIO_04739	AMPFI_02015
OG0003670	HELIO_08906	AMPFI_18620
OG0003671	HELIO_01352	AMPFI_00179
OG0003672	HELIO_03464	AMPFI_09980
OG0003673	HELIO_10262	AMPFI_11970
OG0003673	HELIO_06532	AMPFI_02480
OG0003675	HELIO_07191	AMPFI_08157
OG0003676	HELIO_07728	AMPFI_18881
OG0003677	HELIO_12600	AMPFI_07661
OG0003678	HELIO_06802	AMPFI_07460
OG0003679	HELIO_01849	AMPFI_07845
OG0003680	HELIO_06689	AMPFI_09842
OG0003681	HELIO_01500	AMPFI_19503
OG0003682	HELIO_01433	AMPFI_07578
OG0003683	HELIO_01924	AMPFI_02901
OG0003684	HELIO_08776	AMPFI_16180
OG0003685	HELIO_09044	AMPFI_12477
OG0003686	HELIO_08163	AMPFI_07985
OG0003687	HELIO_06361	AMPFI_00830
OG0003688	HELIO_05020	AMPFI_03029
OG0003689	HELIO_02422	AMPFI_14009
OG0003690	HELIO_12684	AMPFI_05747
OG0003691	HELIO_02530, HELIO_02531, HELIO_04964	AMPFI_11092
OG0003692	HELIO_09987	AMPFI_03589
OG0003693	HELIO_12474	AMPFI_02553
OG0003694	HELIO_05422	AMPFI_08303
OG0003695	HELIO_02593	AMPFI_15699
OG0003696	HELIO_11257	AMPFI_03543
OG0003697	HELIO_12071	AMPFI_11115
OG0003698	HELIO_09605	AMPFI_19011
OG0003699	HELIO_02714	AMPFI_24416
OG0003699	HELIO_09663	AMPFI_09512
OG0003700	HELIO_11457	AMPFI_09947
OG0003701	HELIO_05490	AMPFI_21477
OG0003701	HELIO_11557	AMPFI_24465
OG0003702	HELIO_12767	AMPFI_15283
OG0003703	HELIO_02888	AMPFI_10771
OG0003705	HELIO_09455	AMPFI_23254
OG0003706	HELIO_11708	AMPFI_05005
OG0003707	HELIO_10348	AMPFI_07583
OG0003709	HELIO_04113	AMPFI_06172
OG0003710	HELIO_06500	AMPFI_12106, AMPFI_01123
OG0003711	HELIO_12137	AMPFI_12979
OG0003712	HELIO_08547	AMPFI_04984
OG0003713	HELIO_10395	AMPFI_04283
OG0003715	HELIO_08502	AMPFI_00806
OG0003716	HELIO_05664	AMPFI_04436
OG0003716	HELIO_06645	AMPFI_02826
OG0003717	HELIO_05515	AMPFI_00073
OG0003719	HELIO_06363	AMPFI_04202
OG0003720	HELIO_08336	AMPFI_22323
OG0003721	HELIO_10032, HELIO_03702	AMPFI_08300
OG0003722	HELIO_03347	AMPFI_16876
OG0003723	HELIO_00154	AMPFI_00551
OG0003724	HELIO_10508	AMPFI_09411
OG0003725	HELIO_02882	AMPFI_06286
OG0003727	HELIO_02912	AMPFI_11496
OG0003729	HELIO_11354	AMPFI_24000
OG0003730	HELIO_08006	AMPFI_06364
OG0003731	HELIO_04511, HELIO_05539	AMPFI_22155
OG0003732	HELIO_12303	AMPFI_21718
OG0003733	HELIO_03136	AMPFI_08970
OG0003734	HELIO_06093	AMPFI_18672
OG0003735	HELIO_01294	AMPFI_19574
OG0003736	HELIO_03063	AMPFI_04878
OG0003738	HELIO_10176	AMPFI_15996
OG0003739	HELIO_08892	AMPFI_04457
OG0003740	HELIO_05574	AMPFI_12630
OG0003742	HELIO_08883	AMPFI_17579, AMPFI_21157
OG0003743	HELIO_02787	AMPFI_21068
OG0003744	HELIO_04674	AMPFI_11890
OG0003745	HELIO_09559	AMPFI_06392
OG0003749	HELIO_02988	AMPFI_09561
OG0003750	HELIO_02076	AMPFI_19492
OG0003751	HELIO_08716	AMPFI_03897, AMPFI_10264
OG0003752	HELIO_08739	AMPFI_09468
OG0003754	HELIO_09263	AMPFI_09209
OG0003755	HELIO_08454	AMPFI_19354
OG0003757	HELIO_08330	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	HELIO_04986	AMPFI_19318
OG0003759	HELIO_08276	AMPFI_06066
OG0003760	HELIO_10329	AMPFI_08456
OG0003762	HELIO_00794	AMPFI_16490
OG0003763	HELIO_07298	AMPFI_23055
OG0003764	HELIO_10540	AMPFI_00088
OG0003765	HELIO_02901	AMPFI_22446
OG0003768	HELIO_12290, HELIO_05875	AMPFI_04126
OG0003769	HELIO_09666	AMPFI_04434
OG0003771	HELIO_09996	AMPFI_07160
OG0003772	HELIO_11304	AMPFI_07478
OG0003773	HELIO_11994	AMPFI_10699
OG0003774	HELIO_12386	AMPFI_12616
OG0003775	HELIO_08498	AMPFI_21974, AMPFI_24851
OG0003776	HELIO_02001	AMPFI_18606
OG0003777	HELIO_01826	AMPFI_20144
OG0003778	HELIO_12734	AMPFI_24942
OG0003794	HELIO_01699	AMPFI_16922
OG0003795	HELIO_00713	AMPFI_09136
OG0003798	HELIO_10316	AMPFI_02948
OG0003803	HELIO_02425	AMPFI_12565
OG0003806	HELIO_00384	AMPFI_05818
OG0003807	HELIO_07147	AMPFI_03351
OG0003808	HELIO_04304	AMPFI_14079
OG0003809	HELIO_07339	AMPFI_02614, AMPFI_04031
OG0003810	HELIO_06395	AMPFI_19950, AMPFI_15636
OG0003811	HELIO_07404	AMPFI_10478
OG0003812	HELIO_07959	AMPFI_10138
OG0003813	HELIO_02391	AMPFI_07875
OG0003815	HELIO_11390	AMPFI_05813
OG0003817	HELIO_00561	AMPFI_00947
OG0003818	HELIO_04533	AMPFI_17759
OG0003819	HELIO_02449	AMPFI_22880
OG0003820	HELIO_12732, HELIO_12713	AMPFI_00186, AMPFI_03526, AMPFI_17489
OG0003821	HELIO_04733	AMPFI_03105
OG0003822	HELIO_04930, HELIO_07244	AMPFI_04513
OG0003823	HELIO_12718	AMPFI_06889
OG0003824	HELIO_02077	AMPFI_06085
OG0003825	HELIO_12444	AMPFI_06918
OG0003826	HELIO_03295	AMPFI_13869
OG0003827	HELIO_10529	AMPFI_21409
OG0003828	HELIO_03989	AMPFI_11909
OG0003829	HELIO_04115	AMPFI_00127, AMPFI_00025
OG0003830	HELIO_07812	AMPFI_07093
OG0003831	HELIO_00414	AMPFI_12797
OG0003832	HELIO_04229	AMPFI_20517
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	AMPFI_18982
OG0003834	HELIO_10627	AMPFI_10226
OG0003835	HELIO_00960	AMPFI_03066
OG0003836	HELIO_02274	AMPFI_14280
OG0003837	HELIO_01037	AMPFI_24684
OG0003838	HELIO_09299	AMPFI_19657
OG0003840	HELIO_07119	AMPFI_23271
OG0003841	HELIO_08429	AMPFI_21826
OG0003843	HELIO_09017	AMPFI_05992
OG0003844	HELIO_00051	AMPFI_14349
OG0003845	HELIO_09710	AMPFI_07956
OG0003846	HELIO_07722	AMPFI_06425
OG0003847	HELIO_04738	AMPFI_22971
OG0003848	HELIO_02520	AMPFI_17686, AMPFI_23978
OG0003850	HELIO_01423	AMPFI_10267
OG0003851	HELIO_06451	AMPFI_16652
OG0003852	HELIO_11600	AMPFI_10208
OG0003853	HELIO_12441	AMPFI_21676
OG0003854	HELIO_03527	AMPFI_03224
OG0003855	HELIO_07181	AMPFI_20260
OG0003856	HELIO_05722	AMPFI_08524
OG0003857	HELIO_12190	AMPFI_07120
OG0003858	HELIO_08687	AMPFI_00370
OG0003860	HELIO_03691	AMPFI_12427
OG0003861	HELIO_09460	AMPFI_02803
OG0003863	HELIO_09867	AMPFI_16528
OG0003864	HELIO_10875	AMPFI_13775
OG0003865	HELIO_11073	AMPFI_11940
OG0003866	HELIO_03099	AMPFI_14452
OG0003867	HELIO_01829	AMPFI_17746
OG0003868	HELIO_08898	AMPFI_11838
OG0003869	HELIO_08492	AMPFI_17164
OG0003870	HELIO_02612	AMPFI_05899
OG0003871	HELIO_02741	AMPFI_09651
OG0003872	HELIO_02970	AMPFI_14866
OG0003873	HELIO_09899	AMPFI_09750
OG0003874	HELIO_04369	AMPFI_14478
OG0003875	HELIO_08274	AMPFI_06901
OG0003876	HELIO_02667	AMPFI_22260
OG0003877	HELIO_08344	AMPFI_15725, AMPFI_00796
OG0003878	HELIO_10989	AMPFI_12599
OG0003879	HELIO_05565	AMPFI_04216, AMPFI_06329
OG0003880	HELIO_02020	AMPFI_08957
OG0003881	HELIO_07709	AMPFI_15319, AMPFI_15320
OG0003883	HELIO_12699	AMPFI_12967
OG0003884	HELIO_00594	AMPFI_11418
OG0003885	HELIO_08959	AMPFI_12606
OG0003886	HELIO_06325	AMPFI_05835
OG0003887	HELIO_07770	AMPFI_10957
OG0003888	HELIO_07431	AMPFI_01567
OG0003890	HELIO_12503	AMPFI_14577
OG0003892	HELIO_08263	AMPFI_18544
OG0003893	HELIO_05290	AMPFI_15310
OG0003894	HELIO_00555	AMPFI_18671
OG0003896	HELIO_00287	AMPFI_07056
OG0003898	HELIO_09951	AMPFI_09375
OG0003899	HELIO_00617	AMPFI_00789
OG0003900	HELIO_07367	AMPFI_23235
OG0003902	HELIO_00533	AMPFI_14257
OG0003903	HELIO_11262	AMPFI_19280
OG0003904	HELIO_03811	AMPFI_04520
OG0003905	HELIO_06976	AMPFI_11955
OG0003906	HELIO_09388	AMPFI_11162
OG0003907	HELIO_06149	AMPFI_00935
OG0003909	HELIO_12479	AMPFI_23810
OG0003911	HELIO_02034	AMPFI_08416
OG0003912	HELIO_00546	AMPFI_24373
OG0003913	HELIO_06151	AMPFI_21191
OG0003914	HELIO_10475	AMPFI_08353
OG0003916	HELIO_04220	AMPFI_09047
OG0003917	HELIO_10729	AMPFI_16651
OG0003918	HELIO_12096	AMPFI_05529
OG0003919	HELIO_10423	AMPFI_15999
OG0003920	HELIO_09202	AMPFI_25048
OG0003921	HELIO_11518	AMPFI_13490
OG0003922	HELIO_04815	AMPFI_02773
OG0003924	HELIO_06255	AMPFI_14060
OG0003925	HELIO_11080	AMPFI_08582
OG0003927	HELIO_07361	AMPFI_25825
OG0003928	HELIO_10922	AMPFI_01023
OG0003929	HELIO_09096	AMPFI_10054
OG0003930	HELIO_03284	AMPFI_07230
OG0003931	HELIO_04058	AMPFI_26056
OG0003932	HELIO_09810	AMPFI_10182
OG0003932	HELIO_00419	AMPFI_23012
OG0003933	HELIO_08038	AMPFI_24509
OG0003934	HELIO_00565	AMPFI_16560
OG0003936	HELIO_03090	AMPFI_09358
OG0003937	HELIO_05246	AMPFI_09658
OG0003938	HELIO_03125	AMPFI_22623
OG0003939	HELIO_10160	AMPFI_06063
OG0003940	HELIO_07463	AMPFI_19837
OG0003941	HELIO_10059	AMPFI_17393, AMPFI_15479
OG0003942	HELIO_02681	AMPFI_14927
OG0003943	HELIO_11312	AMPFI_08179
OG0003944	HELIO_01693	AMPFI_07557
OG0003945	HELIO_03032	AMPFI_08691
OG0003946	HELIO_10205	AMPFI_00888
OG0003947	HELIO_08689	AMPFI_23175
OG0003948	HELIO_12286	AMPFI_09703
OG0003949	HELIO_10884	AMPFI_12679
OG0003950	HELIO_06986	AMPFI_25875
OG0003951	HELIO_01607	AMPFI_11617
OG0003952	HELIO_11092, HELIO_11462	AMPFI_08594
OG0003953	HELIO_08151	AMPFI_19332
OG0003954	HELIO_06270	AMPFI_06716
OG0003955	HELIO_02651	AMPFI_11128
OG0003956	HELIO_03913	AMPFI_23118
OG0003957	HELIO_11006	AMPFI_08683
OG0003958	HELIO_12507	AMPFI_00232
OG0003959	HELIO_12450	AMPFI_04671
OG0003960	HELIO_08480	AMPFI_08480
OG0003961	HELIO_06293	AMPFI_06314
OG0003962	HELIO_02374	AMPFI_16905
OG0003964	HELIO_09198, HELIO_00388	AMPFI_01234
OG0003965	HELIO_04316	AMPFI_04828
OG0003966	HELIO_04189	AMPFI_05727
OG0003967	HELIO_01824	AMPFI_05943, AMPFI_08131
OG0003968	HELIO_08316	AMPFI_06736
OG0003969	HELIO_08398	AMPFI_07721
OG0003970	HELIO_11053	AMPFI_07812
OG0003971	HELIO_09511	AMPFI_14528
OG0003972	HELIO_01757	AMPFI_15565
OG0003997	HELIO_09041	AMPFI_23015
OG0003998	HELIO_03537	AMPFI_02531
OG0003998	HELIO_03538	AMPFI_05249
OG0004002	HELIO_10165	AMPFI_02137
OG0004003	HELIO_03377	AMPFI_04742
OG0004004	HELIO_03478	AMPFI_09791
OG0004005	HELIO_02225	AMPFI_05677
OG0004006	HELIO_08720, HELIO_11188	AMPFI_00872
OG0004007	HELIO_06360	AMPFI_00209
OG0004009	HELIO_08149	AMPFI_12935
OG0004010	HELIO_03872	AMPFI_15924
OG0004011	HELIO_00202	AMPFI_07886
OG0004013	HELIO_11075	AMPFI_07165, AMPFI_07164, AMPFI_01740, AMPFI_25350, AMPFI_02077
OG0004014	HELIO_02037	AMPFI_09780
OG0004015	HELIO_02952	AMPFI_12276
OG0004016	HELIO_08840	AMPFI_07732
OG0004017	HELIO_04459	AMPFI_16787
OG0004018	HELIO_09142	AMPFI_23571
OG0004019	HELIO_01152	AMPFI_04656
OG0004020	HELIO_10808	AMPFI_05398
OG0004021	HELIO_12459	AMPFI_13532
OG0004022	HELIO_10188	AMPFI_19771
OG0004023	HELIO_00840	AMPFI_19933, AMPFI_24548
OG0004024	HELIO_09279	AMPFI_25945
OG0004025	HELIO_01715	AMPFI_23617
OG0004027	HELIO_11552	AMPFI_22283
OG0004028	HELIO_09218	AMPFI_10335
OG0004029	HELIO_08811	AMPFI_16894
OG0004030	HELIO_04441	AMPFI_22173
OG0004031	HELIO_01995	AMPFI_05716
OG0004032	HELIO_06753	AMPFI_18750
OG0004034	HELIO_10112, HELIO_10111	AMPFI_05228
OG0004035	HELIO_09748	AMPFI_24745
OG0004036	HELIO_02636	AMPFI_19780
OG0004037	HELIO_05087	AMPFI_03972
OG0004039	HELIO_10042, HELIO_10041	AMPFI_13108
OG0004040	HELIO_02944	AMPFI_23302
OG0004042	HELIO_09649	AMPFI_16992
OG0004043	HELIO_07517	AMPFI_09709
OG0004044	HELIO_01126	AMPFI_00282
OG0004045	HELIO_11902	AMPFI_08610
OG0004047	HELIO_11567	AMPFI_19469
OG0004048	HELIO_08523	AMPFI_12579
OG0004049	HELIO_01172	AMPFI_07284
OG0004050	HELIO_07692	AMPFI_16794
OG0004051	HELIO_01563	AMPFI_17845
OG0004052	HELIO_04471	AMPFI_05448
OG0004053	HELIO_01246	AMPFI_17533
OG0004054	HELIO_06113	AMPFI_08608
OG0004055	HELIO_02053, HELIO_02052	AMPFI_10976
OG0004056	HELIO_06474	AMPFI_12573
OG0004057	HELIO_08994	AMPFI_09381
OG0004058	HELIO_09716	AMPFI_08684
OG0004059	HELIO_11889	AMPFI_10187
OG0004060	HELIO_07720	AMPFI_14285
OG0004061	HELIO_02573	AMPFI_10286
OG0004063	HELIO_06207	AMPFI_25939
OG0004064	HELIO_06868	AMPFI_07536
OG0004065	HELIO_02317	AMPFI_19408
OG0004066	HELIO_03143	AMPFI_11470
OG0004067	HELIO_11851	AMPFI_09979
OG0004068	HELIO_04572	AMPFI_18859
OG0004069	HELIO_03583	AMPFI_11248
OG0004070	HELIO_11759	AMPFI_16812
OG0004073	HELIO_08817	AMPFI_04508
OG0004074	HELIO_08579	AMPFI_16175
OG0004075	HELIO_07242	AMPFI_22791
OG0004078	HELIO_08021	AMPFI_16143
OG0004079	HELIO_11417	AMPFI_22149
OG0004080	HELIO_12370	AMPFI_07191
OG0004081	HELIO_02694	AMPFI_07325
OG0004082	HELIO_03318, HELIO_03319	AMPFI_08776
OG0004083	HELIO_08699, HELIO_03393	AMPFI_21612, AMPFI_04296
OG0004084	HELIO_01688	AMPFI_15041
OG0004085	HELIO_05065	AMPFI_10044
OG0004086	HELIO_05655	AMPFI_24999
OG0004087	HELIO_07687	AMPFI_07453
OG0004088	HELIO_01964	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	HELIO_12017	AMPFI_00735
OG0004090	HELIO_00003	AMPFI_22810
OG0004091	HELIO_07817	AMPFI_15165
OG0004092	HELIO_00826	AMPFI_06912
OG0004093	HELIO_09995	AMPFI_17563
OG0004094	HELIO_11334	AMPFI_05712
OG0004096	HELIO_09267	AMPFI_17501
OG0004097	HELIO_00420	AMPFI_07052
OG0004098	HELIO_11081	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	HELIO_02315	AMPFI_13965
OG0004100	HELIO_02283	AMPFI_19382
OG0004101	HELIO_10904	AMPFI_18949
OG0004102	HELIO_11193	AMPFI_15461
OG0004103	HELIO_08288, HELIO_12649	AMPFI_17250, AMPFI_04569
OG0004104	HELIO_10999	AMPFI_00944, AMPFI_00216, AMPFI_03708
OG0004105	HELIO_07467	AMPFI_00050
OG0004107	HELIO_08614	AMPFI_09933
OG0004108	HELIO_07935, HELIO_07936	AMPFI_10746
OG0004111	HELIO_11415	AMPFI_07741
OG0004112	HELIO_11079	AMPFI_03998
OG0004113	HELIO_04150	AMPFI_14558
OG0004113	HELIO_08443	AMPFI_10578
OG0004114	HELIO_03462	AMPFI_07189
OG0004115	HELIO_08676	AMPFI_13715
OG0004116	HELIO_11516	AMPFI_14003
OG0004117	HELIO_02091	AMPFI_20356
OG0004117	HELIO_02092	AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	HELIO_03448	AMPFI_15447
OG0004119	HELIO_04014	AMPFI_07138
OG0004120	HELIO_04260	AMPFI_07749
OG0004121	HELIO_12052	AMPFI_19218
OG0004122	HELIO_05729	AMPFI_02482
OG0004123	HELIO_10333	AMPFI_13800
OG0004124	HELIO_09543	AMPFI_07154
OG0004125	HELIO_07953	AMPFI_01741
OG0004126	HELIO_02454	AMPFI_16862
OG0004127	HELIO_08267	AMPFI_23987
OG0004128	HELIO_11719	AMPFI_01941
OG0004129	HELIO_09825	AMPFI_09326, AMPFI_14135, AMPFI_01837
OG0004130	HELIO_11752	AMPFI_17105
OG0004131	HELIO_02810	AMPFI_02623
OG0004132	HELIO_08967	AMPFI_13812
OG0004133	HELIO_11815	AMPFI_00729
OG0004134	HELIO_03479	AMPFI_11318
OG0004135	HELIO_00077	AMPFI_23953
OG0004136	HELIO_06715	AMPFI_00272
OG0004137	HELIO_03498	AMPFI_01476
OG0004142	HELIO_03819	AMPFI_18239
OG0004143	HELIO_12725	AMPFI_15415
OG0004144	HELIO_03451	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	HELIO_11658	AMPFI_03194
OG0004146	HELIO_08871	AMPFI_03964
OG0004147	HELIO_06881	AMPFI_22254
OG0004148	HELIO_00788	AMPFI_12585
OG0004149	HELIO_04989	AMPFI_26020
OG0004150	HELIO_10914	AMPFI_13804
OG0004151	HELIO_03120	AMPFI_15889
OG0004153	HELIO_03342	AMPFI_22147
OG0004154	HELIO_11120	AMPFI_13478
OG0004156	HELIO_02466	AMPFI_06309
OG0004157	HELIO_11710	AMPFI_19370
OG0004158	HELIO_08947	AMPFI_07649
OG0004159	HELIO_10966	AMPFI_08829
OG0004160	HELIO_00518	AMPFI_00568
OG0004161	HELIO_08593	AMPFI_14248, AMPFI_05464
OG0004162	HELIO_03885	AMPFI_16383
OG0004163	HELIO_10420	AMPFI_06150
OG0004164	HELIO_04076	AMPFI_05757
OG0004166	HELIO_06402	AMPFI_19424
OG0004167	HELIO_12312	AMPFI_22854
OG0004168	HELIO_10438	AMPFI_12418
OG0004169	HELIO_10123	AMPFI_09723
OG0004170	HELIO_02685	AMPFI_18162
OG0004171	HELIO_01888	AMPFI_05713
OG0004174	HELIO_06319, HELIO_02631	AMPFI_00630
OG0004175	HELIO_08082	AMPFI_13006
OG0004175	HELIO_08247	AMPFI_18073
OG0004176	HELIO_09733	AMPFI_01331, AMPFI_23021
OG0004178	HELIO_01141	AMPFI_03249
OG0004179	HELIO_02899	AMPFI_06442
OG0004180	HELIO_03911	AMPFI_06582
OG0004181	HELIO_03220	AMPFI_10263
OG0004182	HELIO_10355, HELIO_10354	AMPFI_14315, AMPFI_15250, AMPFI_11529
OG0004183	HELIO_02349	AMPFI_11544
OG0004184	HELIO_02910	AMPFI_12472
OG0004185	HELIO_12384	AMPFI_18248
OG0004186	HELIO_03712	AMPFI_18492
OG0004187	HELIO_05634	AMPFI_19435
OG0004188	HELIO_05848	AMPFI_24196
OG0004189	HELIO_02678	AMPFI_25484
OG0004190	HELIO_06104	AMPFI_25836
OG0004214	HELIO_08081	AMPFI_11834
OG0004215	HELIO_12650	AMPFI_05972
OG0004216	HELIO_04339	AMPFI_02909
OG0004217	HELIO_12612	AMPFI_11613
OG0004219	HELIO_03890	AMPFI_05687
OG0004220	HELIO_07241	AMPFI_06135
OG0004222	HELIO_01516	AMPFI_22508
OG0004223	HELIO_02208	AMPFI_14106, AMPFI_14107
OG0004224	HELIO_05818	AMPFI_04757, AMPFI_18205
OG0004224	HELIO_05541	AMPFI_06186, AMPFI_13878
OG0004225	HELIO_00473	AMPFI_15711
OG0004227	HELIO_04190	AMPFI_07234
OG0004228	HELIO_10279	AMPFI_18790
OG0004229	HELIO_10319	AMPFI_04684
OG0004230	HELIO_03067	AMPFI_16103
OG0004231	HELIO_02803	AMPFI_24209
OG0004232	HELIO_08424	AMPFI_18466
OG0004233	HELIO_11199	AMPFI_05856
OG0004234	HELIO_07633	AMPFI_16563
OG0004235	HELIO_06406	AMPFI_18111
OG0004236	HELIO_09356	AMPFI_18952
OG0004237	HELIO_00276	AMPFI_10494
OG0004238	HELIO_12309	AMPFI_17804, AMPFI_21342, AMPFI_25643
OG0004239	HELIO_10562	AMPFI_05780
OG0004240	HELIO_07818	AMPFI_18787
OG0004243	HELIO_08298	AMPFI_10050
OG0004244	HELIO_02306	AMPFI_25390
OG0004245	HELIO_07870	AMPFI_14565
OG0004246	HELIO_10928	AMPFI_08562
OG0004247	HELIO_02696	AMPFI_09617
OG0004248	HELIO_05247, HELIO_06414	AMPFI_06429
OG0004249	HELIO_00455, HELIO_00454	AMPFI_13244
OG0004250	HELIO_10569	AMPFI_12407
OG0004251	HELIO_09481	AMPFI_12152
OG0004252	HELIO_01174	AMPFI_09692
OG0004254	HELIO_03429	AMPFI_23528
OG0004255	HELIO_06018	AMPFI_05607
OG0004257	HELIO_08894, HELIO_08895	AMPFI_12483
OG0004258	HELIO_08732	AMPFI_04576
OG0004259	HELIO_07775	AMPFI_05436
OG0004260	HELIO_03739	AMPFI_03269
OG0004261	HELIO_00002	AMPFI_09942
OG0004262	HELIO_03447	AMPFI_15895
OG0004263	HELIO_12287	AMPFI_19144
OG0004265	HELIO_09429	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	HELIO_03550	AMPFI_08243
OG0004267	HELIO_11484	AMPFI_03672
OG0004268	HELIO_09066	AMPFI_19077
OG0004269	HELIO_06762	AMPFI_02131
OG0004270	HELIO_06659	AMPFI_22607
OG0004271	HELIO_12035	AMPFI_00357
OG0004272	HELIO_09365	AMPFI_03000
OG0004273	HELIO_01145	AMPFI_20320
OG0004274	HELIO_10268	AMPFI_14696
OG0004275	HELIO_12661	AMPFI_10196
OG0004276	HELIO_03812	AMPFI_07190
OG0004278	HELIO_12691	AMPFI_00741
OG0004279	HELIO_08783	AMPFI_20800
OG0004280	HELIO_01147	AMPFI_08532
OG0004281	HELIO_09492	AMPFI_08580
OG0004281	HELIO_10274	AMPFI_21877
OG0004282	HELIO_05309	AMPFI_03603
OG0004283	HELIO_02458	AMPFI_22058
OG0004284	HELIO_08102	AMPFI_07793
OG0004285	HELIO_09389	AMPFI_05686
OG0004286	HELIO_02729	AMPFI_11804
OG0004287	HELIO_08219	AMPFI_18985
OG0004287	HELIO_08218	AMPFI_16572
OG0004288	HELIO_02021	AMPFI_12843
OG0004289	HELIO_05881	AMPFI_15989
OG0004290	HELIO_02511	AMPFI_20931
OG0004294	HELIO_01475	AMPFI_25254
OG0004295	HELIO_07746	AMPFI_09939
OG0004296	HELIO_11270	AMPFI_17160
OG0004298	HELIO_12397	AMPFI_01036
OG0004299	HELIO_07815	AMPFI_10108
OG0004300	HELIO_03166	AMPFI_20207
OG0004302	HELIO_11348	AMPFI_16467
OG0004303	HELIO_05977	AMPFI_18613
OG0004305	HELIO_02999	AMPFI_12729
OG0004306	HELIO_01476	AMPFI_17375, AMPFI_16656
OG0004307	HELIO_06021	AMPFI_10120
OG0004308	HELIO_02621	AMPFI_06434
OG0004309	HELIO_02544	AMPFI_07893
OG0004309	HELIO_11686	AMPFI_01305
OG0004310	HELIO_05755	AMPFI_01502
OG0004311	HELIO_02558	AMPFI_19446
OG0004312	HELIO_09858	AMPFI_14477
OG0004314	HELIO_11288	AMPFI_17299
OG0004315	HELIO_06706, HELIO_01279	AMPFI_11714
OG0004316	HELIO_08782	AMPFI_06233
OG0004318	HELIO_04611, HELIO_04568	AMPFI_21243
OG0004319	HELIO_02747	AMPFI_07860
OG0004321	HELIO_05529	AMPFI_03701
