Orthogroup	HELIO_ok	NEMVE
OG0003779	HELIO_09039	NEMVE22651
OG0003795	HELIO_00713	NEMVE20355, NEMVE20909, NEMVE06474
OG0003798	HELIO_10316	NEMVE14516
OG0003803	HELIO_02425	NEMVE24989
OG0003806	HELIO_00384	NEMVE14378
OG0003807	HELIO_07147	NEMVE13183
OG0003808	HELIO_04304	NEMVE11383
OG0003809	HELIO_07339	NEMVE22938
OG0003811	HELIO_07404	NEMVE12033, NEMVE10353
OG0003812	HELIO_07959	NEMVE18581
OG0003813	HELIO_02391	NEMVE22400
OG0003815	HELIO_11390	NEMVE23225
OG0003817	HELIO_00561	NEMVE12881, NEMVE22126
OG0003818	HELIO_04533	NEMVE20836, NEMVE05581
OG0003819	HELIO_02449	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707
OG0003820	HELIO_12732, HELIO_12713	NEMVE18008
OG0003821	HELIO_04733	NEMVE22804
OG0003822	HELIO_04930, HELIO_07244	NEMVE05304
OG0003823	HELIO_12718	NEMVE13544
OG0003824	HELIO_02077	NEMVE12681, NEMVE22639
OG0003825	HELIO_12444	NEMVE06848
OG0003826	HELIO_03295	NEMVE24498, NEMVE21062
OG0003827	HELIO_10529	NEMVE22358
OG0003828	HELIO_03989	NEMVE13970
OG0003829	HELIO_04115	NEMVE16467, NEMVE20813, NEMVE16466
OG0003831	HELIO_00414	NEMVE24194
OG0003832	HELIO_04229	NEMVE07346
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	NEMVE22798
OG0003834	HELIO_10627	NEMVE25157
OG0003835	HELIO_00960	NEMVE19413, NEMVE21309
OG0003836	HELIO_02274	NEMVE04677
OG0003837	HELIO_01037	NEMVE15152
OG0003838	HELIO_09299	NEMVE07828
OG0003839	HELIO_00548	NEMVE09947
OG0003840	HELIO_07119	NEMVE14763, NEMVE17541
OG0003841	HELIO_08429	NEMVE13973
OG0003842	HELIO_06073	NEMVE22729
OG0003843	HELIO_09017	NEMVE14695
OG0003844	HELIO_00051	NEMVE24944
OG0003845	HELIO_09710	NEMVE01473
OG0003846	HELIO_07722	NEMVE07025
OG0003847	HELIO_04738	NEMVE23780
OG0003848	HELIO_02520	NEMVE01752, NEMVE03237
OG0003850	HELIO_01423	NEMVE14788
OG0003851	HELIO_06451	NEMVE13091
OG0003852	HELIO_11600	NEMVE07134
OG0003853	HELIO_12441	NEMVE09522
OG0003854	HELIO_03527	NEMVE18328
OG0003855	HELIO_07181	NEMVE01478
OG0003857	HELIO_12190	NEMVE20217, NEMVE25998
OG0003858	HELIO_08687	NEMVE07192
OG0003859	HELIO_02262	NEMVE25657
OG0003861	HELIO_09460	NEMVE05952
OG0003862	HELIO_04377	NEMVE14847
OG0003863	HELIO_09867	NEMVE15299
OG0003864	HELIO_10875	NEMVE12479, NEMVE05255
OG0003865	HELIO_11073	NEMVE08854
OG0003866	HELIO_03099	NEMVE14786
OG0003867	HELIO_01829	NEMVE14855
OG0003868	HELIO_08898	NEMVE23932
OG0003869	HELIO_08492	NEMVE25452
OG0003870	HELIO_02612	NEMVE09270
OG0003871	HELIO_02741	NEMVE00146
OG0003872	HELIO_02970	NEMVE06420
OG0003873	HELIO_09899	NEMVE07141
OG0003874	HELIO_04369	NEMVE23530
OG0003875	HELIO_08274, HELIO_08273	NEMVE04885
OG0003876	HELIO_02667	NEMVE06222, NEMVE12361
OG0003877	HELIO_08344	NEMVE20725, NEMVE07878
OG0003878	HELIO_10989	NEMVE17672
OG0003879	HELIO_05565	NEMVE00015
OG0003880	HELIO_02020	NEMVE18635
OG0003881	HELIO_07709	NEMVE21229, NEMVE25591
OG0003882	HELIO_05979	NEMVE25838
OG0003883	HELIO_12699	NEMVE24051
OG0003884	HELIO_00594	NEMVE04622
OG0003885	HELIO_08959	NEMVE07560
OG0003886	HELIO_06325	NEMVE07112
OG0003887	HELIO_07770	NEMVE13010
OG0003888	HELIO_07431	NEMVE07601
OG0003890	HELIO_12503	NEMVE01588
OG0003892	HELIO_08263	NEMVE22031, NEMVE14752
OG0003893	HELIO_05290	NEMVE17391
OG0003894	HELIO_00555	NEMVE13262
OG0003895	HELIO_10007	NEMVE10938
OG0003896	HELIO_00287	NEMVE05289
OG0003897	HELIO_07895	NEMVE01514
OG0003898	HELIO_09951	NEMVE00029, NEMVE20445
OG0003899	HELIO_00617	NEMVE25516
OG0003900	HELIO_07367	NEMVE17139
OG0003901	HELIO_12439	NEMVE14163
OG0003903	HELIO_11262	NEMVE25716
OG0003904	HELIO_03811	NEMVE13657
OG0003905	HELIO_06976	NEMVE25933
OG0003906	HELIO_09388	NEMVE08844
OG0003907	HELIO_04626	NEMVE20188, NEMVE11822
OG0003911	HELIO_02034	NEMVE13548
OG0003912	HELIO_00546	NEMVE23480
OG0003913	HELIO_06151	NEMVE06219
OG0003914	HELIO_10475	NEMVE23883
OG0003916	HELIO_04220	NEMVE04869
OG0003917	HELIO_10729	NEMVE07359
OG0003918	HELIO_12096	NEMVE15132
OG0003919	HELIO_10423	NEMVE10991
OG0003920	HELIO_09202	NEMVE13794
OG0003921	HELIO_11518	NEMVE13546, NEMVE03026
OG0003923	HELIO_10280	NEMVE01001, NEMVE12285
OG0003925	HELIO_11080	NEMVE14404
OG0003926	HELIO_01471	NEMVE18036
OG0003927	HELIO_07361	NEMVE14203, NEMVE11015, NEMVE11697
OG0003929	HELIO_09096	NEMVE15034
OG0003930	HELIO_03284	NEMVE11142
OG0003931	HELIO_04058	NEMVE05283
OG0003932	HELIO_09810	NEMVE10145
OG0003932	HELIO_00419	NEMVE17360
OG0003933	HELIO_08038	NEMVE16001
OG0003934	HELIO_00565	NEMVE10808
OG0003935	HELIO_11530	NEMVE04906, NEMVE10377, NEMVE06933
OG0003936	HELIO_03090	NEMVE07930
OG0003937	HELIO_05246	NEMVE18859
OG0003938	HELIO_03125	NEMVE14790
OG0003939	HELIO_10160	NEMVE25295, NEMVE20805, NEMVE20363
OG0003940	HELIO_07463	NEMVE16875
OG0003941	HELIO_10059	NEMVE08171
OG0003942	HELIO_02681	NEMVE22462
OG0003944	HELIO_01693	NEMVE25693, NEMVE10205, NEMVE21561
OG0003945	HELIO_03032	NEMVE14589
OG0003946	HELIO_10205	NEMVE09626
OG0003947	HELIO_08689	NEMVE01496, NEMVE12187
OG0003948	HELIO_12286	NEMVE19651
OG0003949	HELIO_10884	NEMVE07570, NEMVE23133
OG0003950	HELIO_06986	NEMVE04576
OG0003951	HELIO_01607	NEMVE21774
OG0003952	HELIO_11092, HELIO_11462	NEMVE24632
OG0003954	HELIO_06270	NEMVE08288, NEMVE00930
OG0003955	HELIO_02651	NEMVE06429
OG0003956	HELIO_03913	NEMVE23428
OG0003957	HELIO_11006	NEMVE06353, NEMVE09576
OG0003958	HELIO_12507	NEMVE15102
OG0003959	HELIO_12450	NEMVE23777
OG0003961	HELIO_06293	NEMVE15127
OG0003962	HELIO_02374	NEMVE16096, NEMVE01907
OG0003964	HELIO_09198, HELIO_00388	NEMVE15732
OG0003965	HELIO_04316	NEMVE25502
OG0003966	HELIO_04189	NEMVE13810
OG0003967	HELIO_01824	NEMVE23105
OG0003968	HELIO_08316	NEMVE08572
OG0003969	HELIO_08398	NEMVE07890
OG0003970	HELIO_11053	NEMVE23326
OG0003971	HELIO_09511	NEMVE22272
OG0003972	HELIO_01757	NEMVE13775
OG0003973	HELIO_12484	NEMVE14779
OG0003976	HELIO_10595	NEMVE24965
OG0003997	HELIO_09041	NEMVE05978
OG0003998	HELIO_03539	NEMVE09129
OG0003998	HELIO_03537	NEMVE09141
OG0003998	HELIO_03538	NEMVE00894
OG0003999	HELIO_02420	NEMVE21965
OG0004002	HELIO_10165	NEMVE11741, NEMVE18518, NEMVE05646
OG0004004	HELIO_03478	NEMVE06251
OG0004005	HELIO_02225	NEMVE23848
OG0004006	HELIO_08720, HELIO_11188, HELIO_08721	NEMVE20989, NEMVE11118
OG0004007	HELIO_06360	NEMVE13953
OG0004009	HELIO_08149	NEMVE21729
OG0004010	HELIO_03872	NEMVE14978, NEMVE12830
OG0004011	HELIO_00202	NEMVE25743
OG0004013	HELIO_11075	NEMVE18707, NEMVE20554
OG0004015	HELIO_02952	NEMVE09359
OG0004016	HELIO_08840	NEMVE13204
OG0004017	HELIO_04459	NEMVE14537
OG0004018	HELIO_09142	NEMVE17555
OG0004019	HELIO_01152	NEMVE05373
OG0004020	HELIO_10808	NEMVE22667
OG0004021	HELIO_12459	NEMVE03953, NEMVE00245, NEMVE06416
OG0004022	HELIO_10188	NEMVE22354, NEMVE07265
OG0004023	HELIO_00840	NEMVE10125
OG0004024	HELIO_09279, HELIO_09278	NEMVE24877
OG0004025	HELIO_01715	NEMVE14321
OG0004028	HELIO_09218	NEMVE00045, NEMVE01939
OG0004030	HELIO_04441	NEMVE09561
OG0004031	HELIO_01995	NEMVE09520
OG0004032	HELIO_06753	NEMVE11647, NEMVE08726
OG0004034	HELIO_10112, HELIO_10111	NEMVE13874, NEMVE06071
OG0004035	HELIO_09748	NEMVE23476
OG0004036	HELIO_02636	NEMVE22269
OG0004037	HELIO_05087	NEMVE24489
OG0004038	HELIO_07048	NEMVE25168
OG0004039	HELIO_10042, HELIO_10041	NEMVE05684
OG0004040	HELIO_02944	NEMVE11657
OG0004041	HELIO_00736	NEMVE07183
OG0004042	HELIO_09649	NEMVE24907
OG0004043	HELIO_07517	NEMVE25672
OG0004044	HELIO_01126	NEMVE14670
OG0004045	HELIO_11902	NEMVE22942
OG0004047	HELIO_11567	NEMVE14207
OG0004048	HELIO_08523	NEMVE04894
OG0004049	HELIO_01172	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060
OG0004051	HELIO_01563	NEMVE16748
OG0004052	HELIO_04471	NEMVE04588
OG0004053	HELIO_01246	NEMVE19218
OG0004055	HELIO_02053, HELIO_02052	NEMVE22198
OG0004056	HELIO_06474	NEMVE12001, NEMVE17803
OG0004057	HELIO_08994	NEMVE14174
OG0004058	HELIO_09716	NEMVE06021
OG0004059	HELIO_11889	NEMVE10461
OG0004060	HELIO_07720	NEMVE05949
OG0004061	HELIO_02573	NEMVE09085
OG0004063	HELIO_06207	NEMVE10277
OG0004064	HELIO_06868	NEMVE23672
OG0004065	HELIO_02317	NEMVE13633
OG0004066	HELIO_03143	NEMVE18474
OG0004068	HELIO_04572	NEMVE14104
OG0004069	HELIO_03583	NEMVE10507
OG0004070	HELIO_11759	NEMVE00018, NEMVE22616
OG0004074	HELIO_08579	NEMVE01933, NEMVE11914
OG0004075	HELIO_07242	NEMVE15118
OG0004078	HELIO_08021	NEMVE13560, NEMVE07028
OG0004079	HELIO_11417	NEMVE25325
OG0004080	HELIO_12370	NEMVE06984
OG0004081	HELIO_02694	NEMVE22578
OG0004082	HELIO_03318	NEMVE01381
OG0004083	HELIO_08699, HELIO_03393	NEMVE14362
OG0004084	HELIO_01688	NEMVE14693
OG0004085	HELIO_05065	NEMVE14248, NEMVE19893, NEMVE17924
OG0004086	HELIO_05655	NEMVE02965
OG0004087	HELIO_07687	NEMVE04747
OG0004088	HELIO_01964	NEMVE13678
OG0004089	HELIO_12017	NEMVE22289, NEMVE23169
OG0004090	HELIO_00003	NEMVE14306
OG0004091	HELIO_07817	NEMVE00934
OG0004092	HELIO_00826	NEMVE12115, NEMVE21794
OG0004093	HELIO_09995	NEMVE00957
OG0004094	HELIO_11334	NEMVE25166
OG0004095	HELIO_09898	NEMVE15313
OG0004096	HELIO_09267	NEMVE22332
OG0004098	HELIO_11081	NEMVE01526
OG0004099	HELIO_02315	NEMVE08673
OG0004100	HELIO_02283	NEMVE13287
OG0004101	HELIO_10904	NEMVE23681
OG0004102	HELIO_11193	NEMVE00016, NEMVE08375
OG0004103	HELIO_08288, HELIO_12649	NEMVE23564
OG0004104	HELIO_10999	NEMVE24910, NEMVE24911, NEMVE18049
OG0004105	HELIO_07467	NEMVE12111, NEMVE13481
OG0004107	HELIO_08614	NEMVE13823
OG0004108	HELIO_07935, HELIO_07936	NEMVE11403
OG0004111	HELIO_11415	NEMVE08919
OG0004113	HELIO_08443	NEMVE02452
OG0004114	HELIO_03462	NEMVE17396
OG0004115	HELIO_08676	NEMVE00036, NEMVE17538
OG0004116	HELIO_11516	NEMVE02528, NEMVE25696
OG0004117	HELIO_02091, HELIO_02092	NEMVE11174
OG0004118	HELIO_03448	NEMVE13160
OG0004119	HELIO_04014	NEMVE22499, NEMVE11571, NEMVE11572
OG0004121	HELIO_12052	NEMVE13634
OG0004122	HELIO_05729	NEMVE25053
OG0004123	HELIO_10333	NEMVE17411
OG0004124	HELIO_09543	NEMVE07304
OG0004125	HELIO_07953	NEMVE13816
OG0004126	HELIO_02454	NEMVE08221, NEMVE20754
OG0004127	HELIO_08267	NEMVE18642
OG0004128	HELIO_11719	NEMVE13713
OG0004130	HELIO_11752	NEMVE14705
OG0004131	HELIO_02810	NEMVE05458
OG0004132	HELIO_08967	NEMVE23224
OG0004133	HELIO_11815	NEMVE13985, NEMVE12851
OG0004134	HELIO_03479	NEMVE14887
OG0004135	HELIO_00077	NEMVE22322
OG0004136	HELIO_06715	NEMVE14508
OG0004138	HELIO_10436	NEMVE10542
OG0004141	HELIO_08049	NEMVE05886
OG0004142	HELIO_03819	NEMVE13449
OG0004143	HELIO_12725	NEMVE18842
OG0004145	HELIO_11658	NEMVE09487
OG0004146	HELIO_08871	NEMVE21626, NEMVE02953
OG0004147	HELIO_06881	NEMVE22674
OG0004148	HELIO_00788	NEMVE19504
OG0004149	HELIO_04989	NEMVE17931
OG0004150	HELIO_10914	NEMVE13741
OG0004151	HELIO_03120	NEMVE14229
OG0004153	HELIO_03342	NEMVE00083
OG0004154	HELIO_11120	NEMVE05816
OG0004157	HELIO_11710	NEMVE03019
OG0004158	HELIO_08947	NEMVE13617
OG0004159	HELIO_10966	NEMVE18358, NEMVE14604
OG0004160	HELIO_00518	NEMVE23083
OG0004161	HELIO_08593	NEMVE22412
OG0004162	HELIO_03885	NEMVE25750
OG0004163	HELIO_10420	NEMVE09614
OG0004164	HELIO_04076	NEMVE22345, NEMVE25928
OG0004166	HELIO_06402	NEMVE14358
OG0004167	HELIO_12312	NEMVE10378
OG0004168	HELIO_10439	NEMVE14660
OG0004169	HELIO_10123	NEMVE09703
OG0004170	HELIO_02685	NEMVE24511, NEMVE04516
OG0004174	HELIO_06319, HELIO_02631	NEMVE05860
OG0004175	HELIO_08082, HELIO_08247	NEMVE16183
OG0004176	HELIO_09733	NEMVE13135
OG0004178	HELIO_01141	NEMVE24562
OG0004179	HELIO_02899	NEMVE13848
OG0004180	HELIO_03911	NEMVE06343
OG0004181	HELIO_03220	NEMVE18763
OG0004183	HELIO_02349	NEMVE25375
OG0004186	HELIO_03712	NEMVE14257, NEMVE25645
OG0004187	HELIO_05634	NEMVE13250
OG0004188	HELIO_05848	NEMVE15828
OG0004189	HELIO_02678	NEMVE17967
OG0004190	HELIO_06104	NEMVE24804
OG0004197	HELIO_00497, HELIO_00498	NEMVE25880
OG0004215	HELIO_12650	NEMVE23791
OG0004216	HELIO_04339	NEMVE11628
OG0004217	HELIO_12612	NEMVE07703
OG0004218	HELIO_02237	NEMVE21685
OG0004219	HELIO_03890	NEMVE22540, NEMVE20986
OG0004220	HELIO_07241	NEMVE14904
OG0004222	HELIO_01516	NEMVE22431
OG0004223	HELIO_02208	NEMVE14495
OG0004225	HELIO_00473	NEMVE12928, NEMVE06699
OG0004227	HELIO_04190	NEMVE13579
OG0004228	HELIO_10279	NEMVE14091
OG0004229	HELIO_10319	NEMVE10839
OG0004230	HELIO_03067	NEMVE20221, NEMVE15013
OG0004231	HELIO_02803	NEMVE25640, NEMVE19289
OG0004232	HELIO_08424	NEMVE05374
OG0004233	HELIO_11199	NEMVE05082
OG0004234	HELIO_07633	NEMVE17554
OG0004236	HELIO_09356	NEMVE01769, NEMVE21449, NEMVE08213
OG0004237	HELIO_00276	NEMVE24212
OG0004239	HELIO_10562	NEMVE09798
OG0004240	HELIO_07818	NEMVE02594, NEMVE02188
OG0004242	HELIO_01219	NEMVE14789
OG0004242	HELIO_01220	NEMVE18228, NEMVE13800
OG0004243	HELIO_08298	NEMVE13950
OG0004244	HELIO_02306	NEMVE21955
OG0004245	HELIO_07870	NEMVE22952
OG0004246	HELIO_10928	NEMVE13565
OG0004247	HELIO_02696	NEMVE00266
OG0004248	HELIO_05247, HELIO_06414	NEMVE20564, NEMVE10713
OG0004249	HELIO_00455, HELIO_00454	NEMVE07696
OG0004250	HELIO_10569	NEMVE05051
OG0004251	HELIO_09481	NEMVE19617, NEMVE25778
OG0004252	HELIO_01174	NEMVE15040
OG0004254	HELIO_03429	NEMVE02453
OG0004255	HELIO_06018	NEMVE24360
OG0004257	HELIO_08894, HELIO_08895	NEMVE24614
OG0004258	HELIO_08732	NEMVE23518
OG0004259	HELIO_07775	NEMVE22430
OG0004260	HELIO_03739	NEMVE15889, NEMVE21330
OG0004261	HELIO_00002	NEMVE20799, NEMVE22436
OG0004262	HELIO_03447	NEMVE04762
OG0004263	HELIO_12287	NEMVE05868
OG0004265	HELIO_09429	NEMVE06493
OG0004266	HELIO_03550	NEMVE13429
OG0004267	HELIO_11484	NEMVE06676
OG0004268	HELIO_09066	NEMVE09145
OG0004269	HELIO_06762	NEMVE11660
OG0004270	HELIO_06659	NEMVE05372
OG0004271	HELIO_12035	NEMVE12955, NEMVE13196
OG0004272	HELIO_09365	NEMVE14903
OG0004273	HELIO_01145	NEMVE01963
OG0004274	HELIO_10268	NEMVE13344
OG0004275	HELIO_12661	NEMVE13750
OG0004276	HELIO_03812	NEMVE18577
OG0004277	HELIO_06678	NEMVE09367, NEMVE25827, NEMVE21668
OG0004278	HELIO_12691	NEMVE11125
OG0004279	HELIO_08783	NEMVE02937, NEMVE18790
OG0004280	HELIO_01147	NEMVE06242
OG0004281	HELIO_09492	NEMVE01299, NEMVE02877
OG0004281	HELIO_10274	NEMVE02375
OG0004282	HELIO_05309	NEMVE15059
OG0004284	HELIO_08102	NEMVE10541
OG0004285	HELIO_09389	NEMVE13116
OG0004286	HELIO_02729	NEMVE09457, NEMVE02864
OG0004287	HELIO_08219, HELIO_08218	NEMVE10700
OG0004288	HELIO_02021	NEMVE18710
OG0004289	HELIO_05881	NEMVE18867
OG0004290	HELIO_02511	NEMVE01915
OG0004291	HELIO_06310	NEMVE06141
OG0004292	HELIO_01648	NEMVE11084
OG0004295	HELIO_07746	NEMVE08615
OG0004296	HELIO_11270	NEMVE21716
OG0004298	HELIO_12397	NEMVE18586
OG0004299	HELIO_07815	NEMVE07833
OG0004300	HELIO_03166	NEMVE08965
OG0004301	HELIO_02301	NEMVE15665
OG0004302	HELIO_11348	NEMVE13868
OG0004303	HELIO_05977	NEMVE14939, NEMVE00925
OG0004304	HELIO_10121	NEMVE02041
OG0004305	HELIO_02999	NEMVE07351, NEMVE23119, NEMVE14272
OG0004306	HELIO_01476	NEMVE02836
OG0004307	HELIO_06021	NEMVE14393
OG0004308	HELIO_02621	NEMVE20752
OG0004309	HELIO_02544	NEMVE21890
OG0004310	HELIO_05755	NEMVE21788
OG0004312	HELIO_09858	NEMVE14123
OG0004313	HELIO_11032	NEMVE22183
OG0004314	HELIO_11288	NEMVE10498
OG0004315	HELIO_06706, HELIO_01279	NEMVE18139
OG0004316	HELIO_08782	NEMVE13067
OG0004317	HELIO_01651	NEMVE21704, NEMVE16794
OG0004318	HELIO_04611, HELIO_04568	NEMVE17782, NEMVE25004
OG0004319	HELIO_02747	NEMVE06670
OG0004320	HELIO_02657	NEMVE20738, NEMVE18734
OG0004321	HELIO_05529	NEMVE19590
OG0004322	HELIO_03250, HELIO_03251	NEMVE08718, NEMVE05406
OG0004323	HELIO_07772	NEMVE00970
OG0004324	HELIO_06380	NEMVE07951
OG0004325	HELIO_12742	NEMVE14783
OG0004327	HELIO_00022, HELIO_06094	NEMVE10956
OG0004328	HELIO_03031	NEMVE25033
OG0004329	HELIO_08973	NEMVE14876
OG0004331	HELIO_04862	NEMVE22843, NEMVE02042
OG0004332	HELIO_03735	NEMVE14173
OG0004333	HELIO_03394	NEMVE02002
OG0004334	HELIO_04407	NEMVE13239
OG0004335	HELIO_10063	NEMVE03938
OG0004338	HELIO_02735	NEMVE13087
OG0004339	HELIO_09382	NEMVE18494, NEMVE24915
OG0004340	HELIO_09778	NEMVE17425
OG0004341	HELIO_02346	NEMVE15556
OG0004342	HELIO_05880, HELIO_05788	NEMVE23268
OG0004343	HELIO_09479	NEMVE01964
OG0004344	HELIO_05104	NEMVE02635
OG0004345	HELIO_11483	NEMVE06527
OG0004346	HELIO_04653, HELIO_04870	NEMVE13974
OG0004348	HELIO_02969	NEMVE25252
OG0004349	HELIO_12177	NEMVE22471
OG0004350	HELIO_09167	NEMVE13828
OG0004351	HELIO_03403	NEMVE00918
OG0004352	HELIO_06106	NEMVE24736
OG0004353	HELIO_05842	NEMVE13665
OG0004354	HELIO_08304	NEMVE20729, NEMVE09507
OG0004355	HELIO_02311	NEMVE10193
OG0004356	HELIO_08069	NEMVE00913
OG0004357	HELIO_08001	NEMVE08918
OG0004359	HELIO_12437	NEMVE11194, NEMVE05627
OG0004360	HELIO_07589	NEMVE21274, NEMVE08954
OG0004361	HELIO_01540, HELIO_04775	NEMVE02934
OG0004362	HELIO_04842	NEMVE06585
OG0004363	HELIO_07648	NEMVE20708
OG0004364	HELIO_04246	NEMVE22420, NEMVE15837
OG0004365	HELIO_11208	NEMVE13126
OG0004366	HELIO_12347	NEMVE01469
OG0004367	HELIO_11157	NEMVE25724, NEMVE16633, NEMVE21869
OG0004368	HELIO_10695	NEMVE24990
OG0004369	HELIO_12496	NEMVE10451
OG0004370	HELIO_03960	NEMVE13399, NEMVE21469
OG0004372	HELIO_08067	NEMVE00915, NEMVE20036
OG0004373	HELIO_08887	NEMVE14057, NEMVE19923
OG0004374	HELIO_04430	NEMVE23199, NEMVE20953
OG0004375	HELIO_10600	NEMVE20939, NEMVE22727
OG0004376	HELIO_02742	NEMVE09342
OG0004377	HELIO_08549	NEMVE23502
OG0004378	HELIO_09047	NEMVE08774
OG0004379	HELIO_02169	NEMVE13525
OG0004380	HELIO_02081	NEMVE13704
OG0004381	HELIO_09818	NEMVE00013, NEMVE20297
OG0004383	HELIO_09050	NEMVE23000
OG0004384	HELIO_07788	NEMVE10110
OG0004385	HELIO_01485	NEMVE05533
OG0004388	HELIO_09998	NEMVE10684
OG0004388	HELIO_09997	NEMVE09689
OG0004389	HELIO_01623, HELIO_04466	NEMVE25116
OG0004390	HELIO_11441, HELIO_02437	NEMVE18831
OG0004391	HELIO_08588	NEMVE25027
OG0004392	HELIO_00680	NEMVE06757
OG0004393	HELIO_11585, HELIO_11584	NEMVE03424
OG0004394	HELIO_11388	NEMVE13031
OG0004395	HELIO_08875	NEMVE01603, NEMVE20434
OG0004396	HELIO_05800	NEMVE14513
OG0004398	HELIO_02807	NEMVE08807
OG0004399	HELIO_04973	NEMVE06137
OG0004400	HELIO_06143	NEMVE09297
OG0004401	HELIO_00357	NEMVE15063
OG0004402	HELIO_03883	NEMVE14293
OG0004403	HELIO_01276	NEMVE13305
OG0004404	HELIO_00365	NEMVE14747
OG0004405	HELIO_11201	NEMVE21826
OG0004406	HELIO_01541	NEMVE07905
OG0004407	HELIO_06486	NEMVE01541
OG0004409	HELIO_04938	NEMVE24584
OG0004413	HELIO_03374	NEMVE00900
OG0004414	HELIO_03088	NEMVE23559
OG0004415	HELIO_09325	NEMVE22453
OG0004417	HELIO_12409	NEMVE05869
OG0004418	HELIO_10340	NEMVE17982
OG0004419	HELIO_10631	NEMVE11160
OG0004420	HELIO_07109	NEMVE10078
OG0004423	HELIO_05314	NEMVE08914
OG0004424	HELIO_04380	NEMVE02966
OG0004457	HELIO_12044	NEMVE03055
OG0004459	HELIO_06462	NEMVE07035
OG0004460	HELIO_11544	NEMVE18796
OG0004462	HELIO_10916	NEMVE13727
OG0004463	HELIO_11855	NEMVE14756
OG0004465	HELIO_02805	NEMVE21926
OG0004467	HELIO_02292	NEMVE02056
OG0004468	HELIO_01285	NEMVE08237
OG0004471	HELIO_05522, HELIO_12084	NEMVE04795
OG0004472	HELIO_06484	NEMVE00917
OG0004473	HELIO_10239	NEMVE18185
OG0004474	HELIO_12721	NEMVE07662
OG0004476	HELIO_02731	NEMVE06718
OG0004478	HELIO_00101	NEMVE22692
OG0004479	HELIO_09869	NEMVE01055
OG0004480	HELIO_01943	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756
OG0004481	HELIO_11879	NEMVE25241
OG0004482	HELIO_01201	NEMVE04942
OG0004483	HELIO_00784	NEMVE22140
OG0004486	HELIO_09931	NEMVE14675
OG0004487	HELIO_11260	NEMVE11590
OG0004488	HELIO_01349	NEMVE08819
OG0004489	HELIO_04543	NEMVE22535
OG0004490	HELIO_01426	NEMVE03491
OG0004491	HELIO_12478	NEMVE23478
OG0004493	HELIO_02462	NEMVE10267
OG0004494	HELIO_01937	NEMVE01991, NEMVE12026
OG0004495	HELIO_05252	NEMVE18943
OG0004496	HELIO_05528	NEMVE23787
OG0004497	HELIO_02407	NEMVE00899
OG0004498	HELIO_05086	NEMVE10128
OG0004499	HELIO_06775	NEMVE21044, NEMVE07898
OG0004500	HELIO_00985	NEMVE13883
OG0004502	HELIO_04496	NEMVE17968, NEMVE07577
OG0004503	HELIO_11512	NEMVE12347, NEMVE05528
OG0004505	HELIO_05492	NEMVE13485
OG0004506	HELIO_06458	NEMVE15612
OG0004507	HELIO_11682	NEMVE21959
OG0004509	HELIO_01830, HELIO_01547	NEMVE14984
OG0004510	HELIO_01779	NEMVE07681
OG0004511	HELIO_09430	NEMVE23558
OG0004512	HELIO_09740, HELIO_09741	NEMVE05081
OG0004513	HELIO_06065	NEMVE22677
OG0004514	HELIO_05298, HELIO_06872	NEMVE19912, NEMVE25850
OG0004515	HELIO_07915	NEMVE16698
OG0004516	HELIO_08851, HELIO_08852	NEMVE01959
OG0004517	HELIO_05747	NEMVE09567
OG0004518	HELIO_02464	NEMVE05509
OG0004519	HELIO_02070	NEMVE01745
OG0004520	HELIO_02470	NEMVE23460
OG0004521	HELIO_09243, HELIO_09242	NEMVE25173, NEMVE25174, NEMVE02614
OG0004522	HELIO_11269	NEMVE10390
OG0004524	HELIO_11653	NEMVE23429
OG0004525	HELIO_11194	NEMVE09848
OG0004526	HELIO_09082	NEMVE00195
OG0004527	HELIO_00542	NEMVE09810
OG0004529	HELIO_04437	NEMVE14754
OG0004530	HELIO_06657	NEMVE14962
OG0004531	HELIO_07234	NEMVE13941
OG0004534	HELIO_01164, HELIO_01163	NEMVE06444
OG0004536	HELIO_05759, HELIO_04117	NEMVE24546
OG0004537	HELIO_11941	NEMVE06806, NEMVE06793
OG0004538	HELIO_08825	NEMVE11904, NEMVE14557
OG0004539	HELIO_10766	NEMVE06340
OG0004540	HELIO_01984	NEMVE14340
OG0004541	HELIO_11072, HELIO_07529, HELIO_10987	NEMVE09057, NEMVE10568
OG0004542	HELIO_06841	NEMVE22875
OG0004543	HELIO_11207	NEMVE15333
OG0004545	HELIO_12540	NEMVE09905
OG0004548	HELIO_08241	NEMVE24852
OG0004550	HELIO_07318	NEMVE24073
OG0004551	HELIO_10162, HELIO_05424	NEMVE05944
OG0004552	HELIO_10506	NEMVE14503
OG0004553	HELIO_12007	NEMVE24685
OG0004554	HELIO_08526	NEMVE24554, NEMVE20303
OG0004555	HELIO_01600	NEMVE05464
OG0004558	HELIO_11447	NEMVE07860, NEMVE19747
OG0004559	HELIO_05624	NEMVE09979
