Orthogroup	HELIO_ok	DROME
OG0002856	HELIO_10898	DROME10602, DROME10600, DROME10603, DROME10601
OG0002858	HELIO_00884	DROME20172, DROME20171
OG0002859	HELIO_11875	DROME13204
OG0002860	HELIO_08136	DROME21067
OG0002861	HELIO_05037	DROME19141
OG0002862	HELIO_11426	DROME14414
OG0002865	HELIO_03638	DROME09974
OG0002866	HELIO_03845	DROME08853
OG0002868	HELIO_12255	DROME08895, DROME08893, DROME08894
OG0002869	HELIO_11974	DROME01493
OG0002870	HELIO_09163	DROME05751
OG0002871	HELIO_11509	DROME06902
OG0002872	HELIO_04708	DROME09095
OG0002873	HELIO_11478	DROME15273, DROME15275, DROME15274
OG0002876	HELIO_11883	DROME02491
OG0002879	HELIO_01749	DROME05962
OG0002880	HELIO_03787, HELIO_10357	DROME09708
OG0002881	HELIO_07235	DROME00057, DROME00061, DROME00058, DROME00055, DROME00060, DROME00056, DROME00059
OG0002883	HELIO_09189	DROME19983, DROME19982
OG0002887	HELIO_05277	DROME20699
OG0002888	HELIO_00572	DROME08352, DROME08351
OG0002889	HELIO_01528	DROME18283, DROME18285, DROME18284
OG0002890	HELIO_04771	DROME12018
OG0002891	HELIO_09925	DROME12152
OG0002892	HELIO_10616	DROME18981
OG0002894	HELIO_09144	DROME07096, DROME07097
OG0002895	HELIO_08387	DROME16391, DROME16390
OG0002896	HELIO_10510	DROME00179, DROME00180
OG0002897	HELIO_04251	DROME08372
OG0002898	HELIO_01203, HELIO_01415, HELIO_07850	DROME21521
OG0002899	HELIO_09658	DROME09113
OG0002900	HELIO_10716	DROME06374
OG0002902	HELIO_03973	DROME12234, DROME12235
OG0002905	HELIO_02894	DROME02163, DROME02164
OG0002906	HELIO_01982	DROME12553, DROME12554
OG0002907	HELIO_08086	DROME00536, DROME00537, DROME00535
OG0002908	HELIO_06861	DROME10191, DROME10190
OG0002909	HELIO_11442	DROME00512
OG0002910	HELIO_10397, HELIO_10398, HELIO_05618	DROME07768
OG0002911	HELIO_11560	DROME01531, DROME01532, DROME01530
OG0002912	HELIO_10722	DROME03365, DROME03361, DROME03364
OG0002914	HELIO_04503, HELIO_09465	DROME16791, DROME16792, DROME16793
OG0002915	HELIO_03014	DROME05142, DROME05144, DROME05146, DROME05143, DROME05145, DROME05147
OG0002916	HELIO_01260	DROME03083
OG0002917	HELIO_07208, HELIO_11831, HELIO_12269	DROME13023, DROME13021, DROME13019, DROME13018, DROME13015, DROME13020, DROME13017, DROME13022, DROME13016
OG0002921	HELIO_00633	DROME20904, DROME20903
OG0002922	HELIO_01371	DROME13161
OG0002924	HELIO_03669	DROME15371
OG0002925	HELIO_07013	DROME09078, DROME09077, DROME18817, DROME18816
OG0002926	HELIO_11215	DROME01891
OG0002927	HELIO_04118, HELIO_11389	DROME09412, DROME09413
OG0002944	HELIO_03982	DROME18576
OG0002945	HELIO_07253	DROME02620
OG0002948	HELIO_11632, HELIO_00853	DROME05969, DROME05968, DROME05967, DROME05966
OG0002949	HELIO_00481	DROME10410, DROME10411
OG0002953	HELIO_00856	DROME06983, DROME06984
OG0002954	HELIO_11852	DROME12606, DROME12607
OG0002955	HELIO_02054	DROME16794
OG0002956	HELIO_00517	DROME13931, DROME13930, DROME13929
OG0002957	HELIO_01334	DROME15903, DROME15902
OG0002959	HELIO_11816	DROME21736
OG0002960	HELIO_12408	DROME20297, DROME20296, DROME20294, DROME20295, DROME20293
OG0002962	HELIO_09203	DROME20600
OG0002964	HELIO_09474	DROME17991, DROME17992, DROME17989, DROME17985, DROME17987, DROME17984, DROME17988, DROME17990, DROME17986
OG0002966	HELIO_01639	DROME20414, DROME20412, DROME20411, DROME20415, DROME20410, DROME20413
OG0002967	HELIO_01640	DROME18521, DROME18520
OG0002969	HELIO_06121	DROME04084, DROME04085
OG0002973	HELIO_02856	DROME19229, DROME19228
OG0002974	HELIO_04772	DROME01465
OG0002976	HELIO_01861	DROME16320, DROME20322, DROME20323
OG0002977	HELIO_08539	DROME10042, DROME10040, DROME10039, DROME10038, DROME10036, DROME10037, DROME10041, DROME10043
OG0002978	HELIO_02937	DROME09324, DROME11790
OG0002982	HELIO_12635	DROME07294, DROME07292, DROME07295, DROME07293
OG0002983	HELIO_04868	DROME12376
OG0002984	HELIO_11946	DROME11997
OG0002985	HELIO_08571	DROME08067, DROME08066, DROME08064, DROME08065, DROME08063
OG0002986	HELIO_08236, HELIO_08239	DROME06888
OG0002987	HELIO_07528	DROME13970, DROME13977
OG0002990	HELIO_01354	DROME12949, DROME12950
OG0002991	HELIO_03254	DROME05520, DROME05522, DROME05521
OG0002992	HELIO_10682	DROME16899, DROME16900
OG0002994	HELIO_02869	DROME07777, DROME07776
OG0002997	HELIO_11017	DROME02903
OG0002998	HELIO_07110	DROME04901, DROME04900, DROME04899
OG0003001	HELIO_11460	DROME12222
OG0003004	HELIO_11259	DROME09624, DROME09625, DROME12361, DROME12362, DROME10708
OG0003005	HELIO_03271	DROME19774
OG0003006	HELIO_11696	DROME00129
OG0003008	HELIO_02553	DROME10417, DROME10419, DROME10418
OG0003010	HELIO_03406	DROME09942, DROME21676, DROME21680, DROME21679, DROME21678, DROME21677
OG0003011	HELIO_05238	DROME17655, DROME17656
OG0003012	HELIO_05186	DROME16686
OG0003014	HELIO_11145	DROME20620
OG0003016	HELIO_02017	DROME06109, DROME04760
OG0003017	HELIO_02953	DROME03993, DROME03994
OG0003018	HELIO_09293	DROME01985
OG0003021	HELIO_03676, HELIO_03675	DROME11191
OG0003022	HELIO_09487	DROME12200
OG0003025	HELIO_02232	DROME16128
OG0003026	HELIO_08978	DROME01191
OG0003027	HELIO_02071	DROME13632
OG0003028	HELIO_06724	DROME19503
OG0003029	HELIO_10606	DROME01355, DROME01353, DROME01354, DROME01356
OG0003030	HELIO_00797	DROME20783, DROME03164
OG0003031	HELIO_05721	DROME10589, DROME10590
OG0003033	HELIO_00240	DROME02552
OG0003034	HELIO_06173	DROME13458
OG0003035	HELIO_02980	DROME10664
OG0003036	HELIO_04474	DROME08134
OG0003038	HELIO_08052	DROME21419, DROME21417, DROME21418, DROME21415, DROME21416
OG0003041	HELIO_12413	DROME13990, DROME13989
OG0003042	HELIO_08156, HELIO_08157	DROME19648, DROME19650, DROME19649
OG0003043	HELIO_08514	DROME01115
OG0003044	HELIO_01506	DROME07467
OG0003045	HELIO_00589	DROME10689, DROME10687, DROME10688
OG0003046	HELIO_07002, HELIO_12633	DROME06986
OG0003048	HELIO_01657	DROME03285
OG0003049	HELIO_04451	DROME11842
OG0003052	HELIO_08976	DROME17384, DROME22105, DROME17383
OG0003053	HELIO_10692	DROME05736
OG0003054	HELIO_04850	DROME15214
OG0003055	HELIO_03528	DROME13955
OG0003058	HELIO_09680	DROME03947
OG0003059	HELIO_08106	DROME10348, DROME10347, DROME10349, DROME10350
OG0003060	HELIO_05995	DROME04543
OG0003063	HELIO_05044	DROME03416
OG0003064	HELIO_01395	DROME05139, DROME16537, DROME16536
OG0003065	HELIO_03475	DROME07296
OG0003066	HELIO_02851	DROME19326
OG0003072	HELIO_06085	DROME09180, DROME09181
OG0003073	HELIO_04819, HELIO_06482	DROME13385, DROME14642
OG0003074	HELIO_04402	DROME08737, DROME08738, DROME08736, DROME08735
OG0003078	HELIO_05417	DROME02073, DROME02074, DROME05944, DROME15126, DROME02635, DROME13619, DROME00990
OG0003079	HELIO_12034	DROME11418, DROME11417
OG0003085	HELIO_07662	DROME18955
OG0003085	HELIO_07179, HELIO_00827	DROME11671
OG0003101	HELIO_07909	DROME16966, DROME16965, DROME16967
OG0003104	HELIO_10296	DROME01186, DROME01187
OG0003105	HELIO_09603	DROME14362, DROME14361, DROME14360
OG0003106	HELIO_01110	DROME07627
OG0003107	HELIO_07326	DROME12506
OG0003108	HELIO_02749	DROME13177, DROME13178
OG0003109	HELIO_01176	DROME00284
OG0003112	HELIO_11141	DROME16468, DROME01349, DROME01348
OG0003114	HELIO_11712	DROME04951, DROME04952
OG0003115	HELIO_03185	DROME18331
OG0003118	HELIO_06562	DROME11873, DROME11872
OG0003119	HELIO_00761	DROME02450, DROME02453, DROME02451
OG0003120	HELIO_07299	DROME17944
OG0003121	HELIO_08859	DROME19886, DROME19887
OG0003123	HELIO_02552	DROME20099
OG0003125	HELIO_10746	DROME08841, DROME08840
OG0003128	HELIO_06948	DROME20310, DROME20309
OG0003130	HELIO_08736	DROME20301, DROME20300
OG0003132	HELIO_04923	DROME12375
OG0003135	HELIO_09441	DROME07491
OG0003136	HELIO_01694	DROME17171
OG0003137	HELIO_04487	DROME01904, DROME12782
OG0003138	HELIO_07469	DROME18809
OG0003140	HELIO_07640	DROME06905, DROME06907, DROME06906, DROME06909, DROME06908
OG0003141	HELIO_02200	DROME21226, DROME21227
OG0003142	HELIO_02394	DROME11840
OG0003144	HELIO_08805, HELIO_03417	DROME13433
OG0003145	HELIO_05596	DROME03862
OG0003146	HELIO_05913	DROME01929
OG0003147	HELIO_02388	DROME16290, DROME16289
OG0003148	HELIO_09068	DROME18800, DROME18799
OG0003149	HELIO_01057, HELIO_03918, HELIO_03910	DROME16606, DROME16608
OG0003150	HELIO_04239	DROME19300
OG0003151	HELIO_00768	DROME04792
OG0003152	HELIO_05013	DROME17760
OG0003153	HELIO_01955	DROME21845
OG0003154	HELIO_10327	DROME05761
OG0003156	HELIO_09324, HELIO_09323	DROME13943
OG0003157	HELIO_06700	DROME06121, DROME06123, DROME06124, DROME06122, DROME06125, DROME06126
OG0003159	HELIO_08765	DROME05071
OG0003160	HELIO_04756	DROME17382
OG0003161	HELIO_10835	DROME12081
OG0003164	HELIO_09851	DROME01606
OG0003165	HELIO_04786	DROME00374, DROME00377, DROME00375, DROME00376
OG0003169	HELIO_08500	DROME03939
OG0003172	HELIO_04597	DROME02195
OG0003173	HELIO_11473	DROME20160, DROME20161
OG0003174	HELIO_00264	DROME21527, DROME21526, DROME21528
OG0003175	HELIO_11871	DROME00251, DROME02106
OG0003177	HELIO_06751	DROME17587
OG0003178	HELIO_01460	DROME10286, DROME10285
OG0003179	HELIO_10655	DROME19635
OG0003183	HELIO_01228	DROME05040, DROME05042, DROME05041
OG0003184	HELIO_07973	DROME11152
OG0003185	HELIO_04542	DROME08767, DROME08766
OG0003188	HELIO_07819	DROME03250, DROME03249
OG0003189	HELIO_12511	DROME13140, DROME13139, DROME13141, DROME13138
OG0003191	HELIO_09939	DROME09590
OG0003192	HELIO_10231	DROME12610
OG0003193	HELIO_03842	DROME14192
OG0003194	HELIO_11474, HELIO_08051, HELIO_11630	DROME19483
OG0003197	HELIO_12323	DROME21048
OG0003198	HELIO_01556	DROME07357
OG0003199	HELIO_10732	DROME12668, DROME21725, DROME21726
OG0003202	HELIO_00628	DROME05838, DROME05839
OG0003203	HELIO_12411	DROME05382, DROME05385, DROME05386, DROME05383, DROME05384
OG0003206	HELIO_08652	DROME21836, DROME21837
OG0003207	HELIO_04788	DROME14952
OG0003210	HELIO_01772	DROME16773, DROME16774
OG0003212	HELIO_01310	DROME16100
OG0003214	HELIO_05250	DROME00548
OG0003215	HELIO_01923	DROME09352
OG0003217	HELIO_01441	DROME21077
OG0003218	HELIO_02702	DROME08231, DROME08230
OG0003219	HELIO_02834	DROME09373
OG0003220	HELIO_12154	DROME11342, DROME11341
OG0003222	HELIO_04495	DROME18303, DROME18302, DROME18304
OG0003223	HELIO_00004	DROME09209
OG0003225	HELIO_03805	DROME18849
OG0003226	HELIO_03198	DROME19617, DROME08490
OG0003228	HELIO_02794	DROME21008
OG0003229	HELIO_12333	DROME01144
OG0003230	HELIO_01822	DROME17741
OG0003231	HELIO_09943	DROME19301
OG0003235	HELIO_02635	DROME05661, DROME05663, DROME05662
OG0003238	HELIO_01572	DROME10776
OG0003251	HELIO_02853	DROME19769, DROME19768, DROME16949
OG0003252	HELIO_12715	DROME18445
OG0003254	HELIO_02013	DROME02901
OG0003255	HELIO_03313	DROME06336
OG0003261	HELIO_09008	DROME07634, DROME07633
OG0003262	HELIO_09738	DROME21043, DROME21045, DROME21044
OG0003263	HELIO_06528	DROME09851
OG0003264	HELIO_05957	DROME08076
OG0003267	HELIO_05451	DROME01973, DROME01974, DROME02727
OG0003268	HELIO_11848	DROME20306
OG0003269	HELIO_11705	DROME11682
OG0003272	HELIO_09074	DROME19754, DROME19755, DROME00829
OG0003275	HELIO_12630	DROME11988, DROME11987
OG0003279	HELIO_09284	DROME01016, DROME01017, DROME01018
OG0003280	HELIO_09348	DROME06169, DROME06168, DROME04670, DROME04668, DROME04669
OG0003281	HELIO_07096	DROME07833, DROME07834, DROME07829, DROME07830, DROME07831, DROME07832
OG0003282	HELIO_02896	DROME17686
OG0003283	HELIO_04347	DROME12472
OG0003284	HELIO_03635	DROME06818
OG0003286	HELIO_05866	DROME09199, DROME09198
OG0003287	HELIO_02350	DROME04328, DROME08276
OG0003288	HELIO_08221	DROME00366, DROME00364, DROME00365
OG0003289	HELIO_01128	DROME20541, DROME20542
OG0003290	HELIO_11498	DROME00517
OG0003291	HELIO_02174	DROME20523
OG0003293	HELIO_08360	DROME14676
OG0003294	HELIO_09835	DROME01659, DROME01660
OG0003296	HELIO_04825	DROME06822, DROME13531
OG0003297	HELIO_06575	DROME19465
OG0003298	HELIO_02188	DROME08089
OG0003300	HELIO_08594, HELIO_10525	DROME16959
OG0003302	HELIO_00429	DROME01479, DROME01480
OG0003303	HELIO_02870	DROME19468, DROME19469, DROME10718, DROME01925, DROME19470
OG0003304	HELIO_10378	DROME02914, DROME02913
OG0003306	HELIO_02826	DROME10136
OG0003307	HELIO_09634	DROME17313
OG0003309	HELIO_10103	DROME19043, DROME19042
OG0003311	HELIO_05785	DROME15213
OG0003314	HELIO_06199	DROME09986, DROME09988, DROME09987, DROME09985
OG0003316	HELIO_04955	DROME13200
OG0003317	HELIO_04704, HELIO_06602	DROME19362
OG0003318	HELIO_09114	DROME16706
OG0003320	HELIO_07667	DROME12326
OG0003327	HELIO_12534	DROME19734
OG0003330	HELIO_07578, HELIO_05577	DROME03252, DROME03251
OG0003331	HELIO_02767	DROME12208, DROME12210, DROME12207, DROME12209
OG0003332	HELIO_03785	DROME00791
OG0003333	HELIO_06153	DROME10886, DROME10885, DROME10884
OG0003335	HELIO_09042	DROME18113, DROME18112
OG0003336	HELIO_03867	DROME10919, DROME10920, DROME10917
OG0003337	HELIO_01038	DROME15232
OG0003340	HELIO_01545	DROME16534, DROME16533
OG0003341	HELIO_12055	DROME01797
OG0003343	HELIO_10253	DROME09151
OG0003344	HELIO_01718	DROME04462, DROME04461
OG0003345	HELIO_04658	DROME17585, DROME17584, DROME17586, DROME17581, DROME17582, DROME17583, DROME17240, DROME17239, DROME01046
OG0003347	HELIO_07786	DROME11879, DROME11880
OG0003348	HELIO_06884	DROME02128
OG0003349	HELIO_12164	DROME08306, DROME08305, DROME08304
OG0003350	HELIO_03656	DROME00177, DROME00176
OG0003352	HELIO_01595	DROME13172
OG0003353	HELIO_09911	DROME11820, DROME11822, DROME11821
OG0003354	HELIO_00644	DROME19858
OG0003356	HELIO_03350	DROME15849
OG0003357	HELIO_00345	DROME12029
OG0003358	HELIO_01492	DROME16921
OG0003359	HELIO_03690, HELIO_03689	DROME18758
OG0003360	HELIO_10234	DROME20878, DROME20879
OG0003361	HELIO_12352	DROME13197
OG0003362	HELIO_10225, HELIO_09367	DROME08296
OG0003363	HELIO_03763	DROME10311, DROME10310, DROME10313, DROME10312
OG0003364	HELIO_10249	DROME00064
OG0003365	HELIO_08582	DROME04108
OG0003366	HELIO_04839	DROME12603, DROME20629, DROME02253, DROME12602, DROME09664
OG0003367	HELIO_04573	DROME12239
OG0003368	HELIO_01416	DROME16106, DROME16107
OG0003370	HELIO_11000	DROME12377, DROME12378
OG0003372	HELIO_02230	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188
OG0003374	HELIO_02124	DROME06476, DROME06475, DROME06474
OG0003375	HELIO_02027	DROME21029
OG0003376	HELIO_11921	DROME16130, DROME16131, DROME16129
OG0003377	HELIO_08558	DROME20606
OG0003378	HELIO_09467	DROME18533
OG0003380	HELIO_08129	DROME14333
OG0003381	HELIO_01980	DROME10051
OG0003384	HELIO_02989	DROME17249, DROME17250
OG0003386	HELIO_02832	DROME07039, DROME07040, DROME07041
OG0003388	HELIO_00223	DROME11674, DROME19363
OG0003392	HELIO_03752	DROME11355
OG0003394	HELIO_05269	DROME14094
OG0003396	HELIO_09211	DROME21609
OG0003419	HELIO_02457	DROME18310
OG0003421	HELIO_01521	DROME04908, DROME07137, DROME07651
OG0003422	HELIO_08753	DROME04814
OG0003425	HELIO_11455	DROME11464, DROME11465, DROME11463
OG0003426	HELIO_05969	DROME12495
OG0003430	HELIO_07216	DROME19610, DROME04057
OG0003431	HELIO_02627	DROME13747
OG0003433	HELIO_11340	DROME02216, DROME02219, DROME02218, DROME02217
OG0003434	HELIO_08552	DROME00166, DROME15353
OG0003439	HELIO_01786	DROME16821
OG0003442	HELIO_06696	DROME06015, DROME06013, DROME06014
OG0003443	HELIO_11420	DROME18500
OG0003444	HELIO_08929	DROME05516, DROME05517, DROME05515, DROME06639
OG0003445	HELIO_11640	DROME01285
OG0003448	HELIO_06243	DROME02828, DROME02829, DROME02830
OG0003450	HELIO_01298	DROME03280
OG0003453	HELIO_03721	DROME19225
OG0003454	HELIO_07210	DROME10067
OG0003456	HELIO_11022	DROME19556
OG0003457	HELIO_03135	DROME06510, DROME06508, DROME06509
OG0003458	HELIO_01103	DROME04148
OG0003459	HELIO_07845	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556
OG0003460	HELIO_03777	DROME14130, DROME14131, DROME14132, DROME14133, DROME14134
OG0003461	HELIO_00074	DROME17474, DROME21694
OG0003462	HELIO_10720	DROME00239
OG0003463	HELIO_02234	DROME20444
OG0003464	HELIO_08682, HELIO_08683	DROME06231
OG0003465	HELIO_11762	DROME04464
OG0003467	HELIO_09150, HELIO_09149	DROME06043, DROME06042
OG0003468	HELIO_03925	DROME01968
OG0003470	HELIO_08926	DROME13653
OG0003472	HELIO_03492	DROME09631, DROME09633
OG0003473	HELIO_10680	DROME00049
OG0003475	HELIO_09101, HELIO_09102	DROME02190
OG0003477	HELIO_08724	DROME12317
OG0003478	HELIO_07187	DROME13904, DROME13905, DROME13903, DROME13902
OG0003479	HELIO_04296	DROME13645
OG0003481	HELIO_01052, HELIO_12354	DROME01114
OG0003482	HELIO_11806	DROME08487
OG0003483	HELIO_09297	DROME09876, DROME09877
OG0003485	HELIO_01317, HELIO_05627	DROME19488, DROME19487, DROME19486, DROME19489
OG0003487	HELIO_01481	DROME12571
OG0003489	HELIO_11702	DROME01312
OG0003490	HELIO_09531	DROME13468
OG0003491	HELIO_12169	DROME11698
OG0003492	HELIO_04826	DROME17943
OG0003493	HELIO_09058	DROME09294
OG0003497	HELIO_01513	DROME08732
OG0003498	HELIO_09734	DROME13034, DROME13035
OG0003499	HELIO_04566, HELIO_04195	DROME14561
OG0003500	HELIO_10237	DROME04015, DROME00982
OG0003501	HELIO_00872	DROME13347, DROME13346, DROME13348
OG0003502	HELIO_11773	DROME19567, DROME14375
OG0003503	HELIO_07145	DROME17101, DROME17102
OG0003505	HELIO_03524	DROME04896, DROME04894, DROME04898, DROME04897, DROME04895
OG0003506	HELIO_08087	DROME18707
OG0003507	HELIO_09678	DROME14387, DROME14388
OG0003508	HELIO_02722	DROME15658
OG0003509	HELIO_11968	DROME09159, DROME09158, DROME04643, DROME21960, DROME21962, DROME21961
OG0003510	HELIO_01752	DROME19505
OG0003513	HELIO_06774	DROME08556
OG0003515	HELIO_01150	DROME21652
OG0003518	HELIO_01357	DROME08309
OG0003519	HELIO_05466	DROME06802
OG0003520	HELIO_06238, HELIO_06922	DROME21807, DROME02028
OG0003523	HELIO_02927	DROME16368
OG0003524	HELIO_04962, HELIO_06954, HELIO_06651	DROME09643, DROME09639, DROME09640
OG0003526	HELIO_09793	DROME05107
OG0003527	HELIO_03465	DROME03645
OG0003528	HELIO_06120	DROME21047, DROME06070
OG0003531	HELIO_05168	DROME21993
OG0003532	HELIO_02994	DROME08605
OG0003533	HELIO_04997	DROME04480, DROME04479, DROME04481
OG0003535	HELIO_02930	DROME12323, DROME12324, DROME12325
OG0003536	HELIO_03615	DROME06045, DROME06046, DROME06044, DROME06047
OG0003538	HELIO_07947	DROME20330
OG0003539	HELIO_06853	DROME09387, DROME09386
OG0003541	HELIO_02897	DROME10049, DROME10048
OG0003543	HELIO_01891	DROME18669
OG0003544	HELIO_03400	DROME05896
OG0003545	HELIO_05328	DROME08949
OG0003547	HELIO_11264	DROME10735, DROME10734, DROME10733, DROME10732
OG0003548	HELIO_03258	DROME15072
OG0003550	HELIO_10135	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939
OG0003551	HELIO_11131	DROME18271, DROME18270, DROME16713
OG0003552	HELIO_01828	DROME18554, DROME18555
OG0003553	HELIO_05191	DROME17708
OG0003554	HELIO_04654	DROME19011, DROME19012, DROME17407, DROME12945
OG0003556	HELIO_04836, HELIO_07224	DROME06703, DROME06702
OG0003558	HELIO_09026	DROME06037
OG0003560	HELIO_02403	DROME18173
OG0003561	HELIO_03510	DROME10510
OG0003562	HELIO_07501	DROME12847, DROME12848
OG0003564	HELIO_08585	DROME16736
OG0003566	HELIO_03423	DROME08493, DROME08492
OG0003567	HELIO_02904	DROME20360, DROME20359
OG0003568	HELIO_09743, HELIO_09744	DROME08773
OG0003569	HELIO_07355	DROME14126, DROME14122, DROME14123, DROME14127, DROME14124, DROME14125, DROME14128
OG0003570	HELIO_06559	DROME14267, DROME14246
OG0003571	HELIO_02351	DROME19608
OG0003573	HELIO_09111	DROME07521
OG0003577	HELIO_10105	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611
OG0003578	HELIO_08279, HELIO_08278	DROME16703
OG0003579	HELIO_05944	DROME17312
OG0003581	HELIO_09020	DROME08243, DROME08242, DROME08244, DROME08245
OG0003582	HELIO_04947	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104
OG0003597	HELIO_02664	DROME16622, DROME16621
OG0003599	HELIO_08540	DROME08018
OG0003603	HELIO_04475	DROME05424
OG0003604	HELIO_00754	DROME19568
OG0003606	HELIO_00969	DROME07484, DROME07483, DROME07482
OG0003610	HELIO_12163	DROME07982, DROME07983
OG0003611	HELIO_01894	DROME17638
OG0003613	HELIO_01893	DROME00856
OG0003615	HELIO_01584	DROME16618, DROME16617
OG0003617	HELIO_03494	DROME16095
OG0003619	HELIO_07057	DROME13589, DROME13590
OG0003620	HELIO_09212	DROME17770
OG0003621	HELIO_07026	DROME13714, DROME13715, DROME13713
OG0003624	HELIO_09617	DROME12696
OG0003626	HELIO_07783	DROME07546
OG0003629	HELIO_07219	DROME03564
OG0003630	HELIO_01750	DROME06784
OG0003631	HELIO_10254	DROME07363
OG0003635	HELIO_03898, HELIO_08551	DROME04946
OG0003638	HELIO_00190	DROME16659
OG0003639	HELIO_03103	DROME16964
OG0003641	HELIO_07553	DROME01116
OG0003642	HELIO_02432	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938
OG0003644	HELIO_02002	DROME00616
OG0003645	HELIO_02632	DROME12178
OG0003646	HELIO_10542	DROME09249, DROME09250
OG0003647	HELIO_08435	DROME16616
OG0003649	HELIO_09186	DROME12148, DROME12149
OG0003650	HELIO_02717, HELIO_11983, HELIO_06323	DROME10934, DROME10933
OG0003655	HELIO_12535	DROME13069, DROME13070
OG0003656	HELIO_01092	DROME14867, DROME14868, DROME19174
OG0003657	HELIO_09755	DROME04619
OG0003658	HELIO_10115	DROME07032
OG0003659	HELIO_01564	DROME09855
OG0003660	HELIO_06666	DROME02231, DROME02233, DROME02232
OG0003661	HELIO_00776	DROME07051
OG0003664	HELIO_10185	DROME05104
OG0003667	HELIO_09584	DROME18793, DROME18792, DROME03291
OG0003668	HELIO_12712	DROME15022, DROME15023
OG0003669	HELIO_09100	DROME05487
OG0003671	HELIO_01352	DROME13120
OG0003672	HELIO_03464	DROME03649
OG0003673	HELIO_06532	DROME11788
OG0003674	HELIO_02183	DROME09782
OG0003677	HELIO_12600	DROME10098
OG0003678	HELIO_06802	DROME20450
OG0003679	HELIO_01849	DROME02313
OG0003680	HELIO_06689	DROME01384
OG0003681	HELIO_01500	DROME08680, DROME08681
OG0003682	HELIO_01433	DROME12564
OG0003683	HELIO_01924	DROME03935
OG0003686	HELIO_08163	DROME06762
OG0003687	HELIO_06361	DROME12601
OG0003690	HELIO_12684	DROME00439
OG0003692	HELIO_09987	DROME11124
OG0003693	HELIO_12474	DROME08115
OG0003694	HELIO_05422	DROME12215, DROME12216
OG0003695	HELIO_02593	DROME01947
OG0003696	HELIO_11257	DROME10156
OG0003697	HELIO_12071	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	HELIO_09605	DROME17520
OG0003700	HELIO_11457	DROME01181, DROME01182
OG0003701	HELIO_05490, HELIO_11557	DROME18636, DROME18637
OG0003703	HELIO_02888	DROME15370
OG0003709	HELIO_00709, HELIO_04113	DROME13668, DROME18688
OG0003710	HELIO_06500	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	HELIO_03886, HELIO_08547	DROME10970
OG0003713	HELIO_10395	DROME05410
OG0003716	HELIO_05664, HELIO_06645	DROME18657
OG0003717	HELIO_05515	DROME10046
OG0003719	HELIO_06363	DROME14563
OG0003720	HELIO_08336	DROME17484
OG0003721	HELIO_10032, HELIO_03702	DROME09052
OG0003722	HELIO_03347	DROME05995
OG0003729	HELIO_11354	DROME04356, DROME06341
OG0003731	HELIO_04511, HELIO_05539	DROME02907
OG0003732	HELIO_12303	DROME10070
OG0003733	HELIO_03136	DROME00230
OG0003734	HELIO_06093	DROME19430
OG0003735	HELIO_01294	DROME19631
OG0003737	HELIO_10888	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	HELIO_10176	DROME11561, DROME11562
OG0003740	HELIO_05574	DROME01620
OG0003741	HELIO_02790	DROME14002, DROME20156
OG0003742	HELIO_08883	DROME17331, DROME17332
OG0003743	HELIO_02787	DROME13785
OG0003744	HELIO_04674	DROME08150
OG0003745	HELIO_09559	DROME20574, DROME20575
OG0003746	HELIO_00144	DROME01977
OG0003747	HELIO_06022	DROME00997, DROME00995, DROME00994, DROME00996
OG0003749	HELIO_02988	DROME18502, DROME18501
OG0003750	HELIO_02076	DROME15590
OG0003753	HELIO_02945	DROME12522, DROME12521, DROME12523
OG0003754	HELIO_09263	DROME08228, DROME08227
OG0003755	HELIO_08454	DROME10789, DROME20093, DROME20094
OG0003758	HELIO_04986	DROME11710, DROME11712, DROME11711
OG0003759	HELIO_08276	DROME06383
OG0003761	HELIO_09527	DROME14154, DROME16436
OG0003763	HELIO_02371, HELIO_07298	DROME19350
OG0003764	HELIO_10540	DROME21578
OG0003767	HELIO_03825	DROME02791
OG0003769	HELIO_09666	DROME11691, DROME11690, DROME11693, DROME11692
OG0003771	HELIO_09996	DROME11019, DROME11021, DROME11022, DROME11020, DROME11018
OG0003772	HELIO_11304	DROME12948
OG0003773	HELIO_11994	DROME05209
OG0003777	HELIO_01826	DROME18238, DROME18237, DROME18236
OG0003778	HELIO_12734	DROME13171
OG0003779	HELIO_09039	DROME17898
OG0003794	HELIO_01699	DROME03810, DROME03820
OG0003795	HELIO_00713	DROME10754, DROME10753, DROME10755
OG0003798	HELIO_10316	DROME12695
OG0003803	HELIO_02425	DROME02481, DROME02482
OG0003805	HELIO_09416, HELIO_07970, HELIO_01250	DROME01815
OG0003806	HELIO_00384	DROME01868
OG0003807	HELIO_07147	DROME20522, DROME05215
OG0003808	HELIO_04304	DROME08174
