Orthogroup	HELIO_ok	STRPU_ok
OG0003471	HELIO_08909	STRPU_21792
OG0003472	HELIO_03492	STRPU_05425
OG0003473	HELIO_10680	STRPU_03744
OG0003474	HELIO_09641	STRPU_24367
OG0003475	HELIO_09102	STRPU_18099, STRPU_01787
OG0003476	HELIO_03292	STRPU_22836
OG0003477	HELIO_08724	STRPU_07450, STRPU_07441
OG0003478	HELIO_07187	STRPU_20938
OG0003479	HELIO_04296	STRPU_01940, STRPU_22782
OG0003480	HELIO_09170	STRPU_25605
OG0003481	HELIO_01052	STRPU_22807, STRPU_01966
OG0003481	HELIO_12354	STRPU_06555, STRPU_06543
OG0003482	HELIO_11806	STRPU_12951
OG0003483	HELIO_09297	STRPU_04672
OG0003484	HELIO_02087	STRPU_22101
OG0003485	HELIO_01317	STRPU_22749, STRPU_01904
OG0003485	HELIO_05627	STRPU_23748
OG0003487	HELIO_01481	STRPU_10374
OG0003488	HELIO_03650	STRPU_07310
OG0003489	HELIO_11702	STRPU_24792
OG0003490	HELIO_09531	STRPU_14276, STRPU_14293
OG0003491	HELIO_12169	STRPU_06727
OG0003492	HELIO_04826	STRPU_04886
OG0003493	HELIO_09058	STRPU_19324
OG0003494	HELIO_11095	STRPU_02813
OG0003495	HELIO_09765	STRPU_07616
OG0003496	HELIO_05812	STRPU_05365
OG0003497	HELIO_01513	STRPU_03308
OG0003498	HELIO_09734	STRPU_24846
OG0003499	HELIO_04195	STRPU_05492
OG0003500	HELIO_10237	STRPU_02909, STRPU_21217
OG0003501	HELIO_00872	STRPU_18507
OG0003502	HELIO_11773	STRPU_14905
OG0003503	HELIO_07145	STRPU_09082, STRPU_02055
OG0003505	HELIO_03524	STRPU_26126
OG0003506	HELIO_08087	STRPU_05341
OG0003507	HELIO_09678	STRPU_19336
OG0003508	HELIO_02722	STRPU_13552
OG0003509	HELIO_11968	STRPU_10961
OG0003510	HELIO_01752	STRPU_25664
OG0003511	HELIO_09304	STRPU_26830
OG0003513	HELIO_06774	STRPU_13821
OG0003514	HELIO_08202	STRPU_22096
OG0003515	HELIO_01150	STRPU_05774
OG0003516	HELIO_02977	STRPU_10277
OG0003517	HELIO_00750	STRPU_12195
OG0003518	HELIO_01357	STRPU_26026
OG0003519	HELIO_05466	STRPU_13946
OG0003520	HELIO_06238, HELIO_06922	STRPU_20485
OG0003521	HELIO_05214	STRPU_05389
OG0003522	HELIO_08738	STRPU_08126, STRPU_08113
OG0003524	HELIO_06954, HELIO_06651	STRPU_11329
OG0003525	HELIO_08996, HELIO_04858	STRPU_22611
OG0003526	HELIO_09793	STRPU_21377
OG0003527	HELIO_03465	STRPU_06217, STRPU_06194
OG0003528	HELIO_06120	STRPU_17490, STRPU_17491, STRPU_17489
OG0003529	HELIO_09756	STRPU_13249
OG0003530	HELIO_11962	STRPU_25170
OG0003531	HELIO_05168	STRPU_20597
OG0003532	HELIO_02994	STRPU_10739
OG0003533	HELIO_04997	STRPU_22386
OG0003534	HELIO_09244	STRPU_21654, STRPU_21719
OG0003535	HELIO_02930	STRPU_09979, STRPU_09956
OG0003536	HELIO_03615	STRPU_08040
OG0003537	HELIO_05338	STRPU_09412, STRPU_01545
OG0003538	HELIO_07947	STRPU_05821
OG0003539	HELIO_06853	STRPU_22523
OG0003540	HELIO_02732	STRPU_02732
OG0003541	HELIO_02897	STRPU_25471
OG0003542	HELIO_10371	STRPU_08957
OG0003543	HELIO_01891	STRPU_16716
OG0003544	HELIO_03400	STRPU_07440, STRPU_07449
OG0003545	HELIO_05328	STRPU_09297
OG0003546	HELIO_08740	STRPU_19647, STRPU_19674
OG0003547	HELIO_11264	STRPU_12469
OG0003548	HELIO_03258	STRPU_09626
OG0003549	HELIO_01543	STRPU_17894
OG0003550	HELIO_10135	STRPU_01035, STRPU_23404
OG0003551	HELIO_11131	STRPU_18972, STRPU_18959
OG0003552	HELIO_01828	STRPU_20147
OG0003553	HELIO_05191	STRPU_10274
OG0003554	HELIO_04654	STRPU_09335
OG0003555	HELIO_03076	STRPU_09097, STRPU_02068
OG0003556	HELIO_04836, HELIO_07224	STRPU_08012
OG0003558	HELIO_09026	STRPU_27128
OG0003560	HELIO_02403	STRPU_20500
OG0003561	HELIO_03510	STRPU_17360, STRPU_17346
OG0003562	HELIO_07501	STRPU_24859
OG0003563	HELIO_02254	STRPU_01477, STRPU_08694
OG0003564	HELIO_08585	STRPU_09624
OG0003565	HELIO_07480	STRPU_15924, STRPU_00493, STRPU_08942
OG0003566	HELIO_03423	STRPU_11918, STRPU_11878
OG0003567	HELIO_02904	STRPU_02062, STRPU_09090
OG0003568	HELIO_09743, HELIO_09744	STRPU_14841
OG0003569	HELIO_07355	STRPU_23349
OG0003570	HELIO_06559	STRPU_02794
OG0003571	HELIO_02351	STRPU_26236
OG0003572	HELIO_00742	STRPU_21159, STRPU_21167
OG0003573	HELIO_09111	STRPU_14812
OG0003574	HELIO_05656, HELIO_04760	STRPU_24215, STRPU_24213, STRPU_01086, STRPU_24212, STRPU_01087, STRPU_01085
OG0003576	HELIO_12690	STRPU_25516
OG0003577	HELIO_10105	STRPU_22045
OG0003578	HELIO_08279, HELIO_08278	STRPU_14245
OG0003579	HELIO_05944	STRPU_04470
OG0003581	HELIO_09020	STRPU_24378
OG0003582	HELIO_04947	STRPU_22683
OG0003597	HELIO_02664	STRPU_01702, STRPU_02662
OG0003598	HELIO_10451	STRPU_00768, STRPU_19800
OG0003599	HELIO_08540	STRPU_26822
OG0003600	HELIO_08008	STRPU_25452
OG0003601	HELIO_07255	STRPU_13952
OG0003603	HELIO_04475	STRPU_08310
OG0003604	HELIO_00754	STRPU_14769, STRPU_02554
OG0003606	HELIO_00969	STRPU_17457, STRPU_17474
OG0003607	HELIO_09021	STRPU_21154
OG0003608	HELIO_09737	STRPU_20365
OG0003609	HELIO_03846	STRPU_23186
OG0003609	HELIO_05497	STRPU_23189, STRPU_23187
OG0003610	HELIO_12163	STRPU_01053, STRPU_24252
OG0003611	HELIO_01894	STRPU_09452, STRPU_01510
OG0003612	HELIO_04409	STRPU_18968
OG0003613	HELIO_01893	STRPU_12108, STRPU_12143
OG0003614	HELIO_05465	STRPU_11219
OG0003614	HELIO_05736	STRPU_22438, STRPU_03817
OG0003615	HELIO_01584	STRPU_19046
OG0003617	HELIO_03494	STRPU_13092, STRPU_13104
OG0003619	HELIO_07057	STRPU_05456
OG0003620	HELIO_09212	STRPU_00502, STRPU_15940
OG0003621	HELIO_07026	STRPU_17041, STRPU_01807
OG0003622	HELIO_11126	STRPU_21646, STRPU_21710
OG0003624	HELIO_09617	STRPU_23504
OG0003625	HELIO_08066	STRPU_01115, STRPU_24184, STRPU_24183
OG0003627	HELIO_01019	STRPU_06634
OG0003628	HELIO_05594	STRPU_26819
OG0003629	HELIO_07219	STRPU_06506
OG0003630	HELIO_01750	STRPU_14988, STRPU_14958
OG0003631	HELIO_10254	STRPU_04940
OG0003633	HELIO_08998	STRPU_21224
OG0003633	HELIO_07996	STRPU_22507
OG0003634	HELIO_04555	STRPU_11434
OG0003635	HELIO_03898	STRPU_04873
OG0003635	HELIO_08551	STRPU_05033, STRPU_05106
OG0003636	HELIO_11667	STRPU_21350
OG0003637	HELIO_10846	STRPU_22873, STRPU_22871, STRPU_22869
OG0003637	HELIO_01461	STRPU_22964, STRPU_22969, STRPU_22966, STRPU_22962, STRPU_22963
OG0003637	HELIO_11069	STRPU_22954, STRPU_22955
OG0003637	HELIO_09829	STRPU_22970
OG0003638	HELIO_00190	STRPU_21025
OG0003639	HELIO_03103	STRPU_14552
OG0003640	HELIO_10891	STRPU_24148
OG0003641	HELIO_07553	STRPU_00224, STRPU_25964
OG0003642	HELIO_02432	STRPU_27230
OG0003644	HELIO_02002	STRPU_19783, STRPU_00787
OG0003645	HELIO_02632	STRPU_05770
OG0003646	HELIO_10542	STRPU_26839
OG0003647	HELIO_08435	STRPU_27138
OG0003648	HELIO_08542	STRPU_21139
OG0003649	HELIO_09186	STRPU_26514
OG0003650	HELIO_11983, HELIO_06323	STRPU_07527
OG0003651	HELIO_01012	STRPU_08068
OG0003652	HELIO_05306	STRPU_17587, STRPU_17563
OG0003653	HELIO_00722	STRPU_25673
OG0003654	HELIO_11410	STRPU_07070, STRPU_07065
OG0003655	HELIO_12535	STRPU_17785
OG0003656	HELIO_01092	STRPU_23061, STRPU_00647
OG0003657	HELIO_09755	STRPU_22899, STRPU_22914
OG0003658	HELIO_10115	STRPU_23985
OG0003659	HELIO_01564	STRPU_24909
OG0003660	HELIO_06666	STRPU_04268
OG0003661	HELIO_00776	STRPU_23064, STRPU_00650
OG0003662	HELIO_12127	STRPU_01543, STRPU_09415
OG0003663	HELIO_00775	STRPU_04833
OG0003664	HELIO_10185	STRPU_08332
OG0003665	HELIO_10497	STRPU_26573
OG0003665	HELIO_07311	STRPU_24787
OG0003667	HELIO_09584	STRPU_14206
OG0003668	HELIO_12712	STRPU_26719
OG0003669	HELIO_09100	STRPU_19296
OG0003670	HELIO_08905, HELIO_04739, HELIO_08906, HELIO_08904	STRPU_07308, STRPU_07309
OG0003671	HELIO_01352	STRPU_09909
OG0003672	HELIO_03464	STRPU_08809
OG0003673	HELIO_10262	STRPU_17282
OG0003674	HELIO_02183	STRPU_08882, STRPU_00939
OG0003675	HELIO_07191	STRPU_01019, STRPU_23417
OG0003676	HELIO_07728	STRPU_13154, STRPU_13134
OG0003677	HELIO_12600	STRPU_13383, STRPU_13363
OG0003678	HELIO_06802	STRPU_19225
OG0003679	HELIO_01849	STRPU_24398
OG0003680	HELIO_06689	STRPU_24042, STRPU_02621
OG0003681	HELIO_01500	STRPU_11705
OG0003682	HELIO_01433	STRPU_20705
OG0003683	HELIO_01924	STRPU_14243
OG0003684	HELIO_08776	STRPU_26095
OG0003685	HELIO_09044	STRPU_22192
OG0003686	HELIO_08163	STRPU_25646, STRPU_25651
OG0003687	HELIO_06361	STRPU_13921, STRPU_13934
OG0003688	HELIO_05020	STRPU_11389
OG0003689	HELIO_02422	STRPU_01600, STRPU_13582
OG0003690	HELIO_12684	STRPU_21873
OG0003691	HELIO_02531, HELIO_04964	STRPU_05039, STRPU_05113
OG0003692	HELIO_09987	STRPU_01575, STRPU_09381
OG0003693	HELIO_12474	STRPU_22769, STRPU_01926
OG0003694	HELIO_05422	STRPU_00897, STRPU_23023
OG0003695	HELIO_02593	STRPU_20388
OG0003696	HELIO_11257	STRPU_23695
OG0003697	HELIO_12071	STRPU_08308
OG0003698	HELIO_09605	STRPU_09884
OG0003699	HELIO_02714	STRPU_26521
OG0003699	HELIO_09663	STRPU_11800
OG0003700	HELIO_11457	STRPU_08820
OG0003701	HELIO_11557	STRPU_24397
OG0003702	HELIO_12767	STRPU_21023
OG0003703	HELIO_02888	STRPU_12263
OG0003705	HELIO_09455	STRPU_01606, STRPU_13588
OG0003706	HELIO_11708	STRPU_19455
OG0003707	HELIO_10348	STRPU_15630, STRPU_15643
OG0003709	HELIO_00709	STRPU_25377
OG0003710	HELIO_06500	STRPU_17764
OG0003711	HELIO_12137	STRPU_00659, STRPU_23074
OG0003712	HELIO_03886	STRPU_02201, STRPU_09234
OG0003712	HELIO_08547	STRPU_09233, STRPU_02200
OG0003713	HELIO_10395	STRPU_07731
OG0003715	HELIO_08502	STRPU_14479
OG0003716	HELIO_05664	STRPU_11467
OG0003717	HELIO_05515	STRPU_24884
OG0003719	HELIO_06363	STRPU_26767, STRPU_26753
OG0003720	HELIO_08336	STRPU_16621
OG0003721	HELIO_10032	STRPU_21833
OG0003722	HELIO_03347	STRPU_20141
OG0003723	HELIO_00154	STRPU_10035
OG0003724	HELIO_10508	STRPU_11103, STRPU_11128
OG0003725	HELIO_02882	STRPU_19147
OG0003727	HELIO_02912	STRPU_00256, STRPU_03165
OG0003728	HELIO_02348	STRPU_19719
OG0003729	HELIO_11354	STRPU_24047, STRPU_02614
OG0003730	HELIO_08006	STRPU_10330
OG0003731	HELIO_04511, HELIO_05539	STRPU_20490
OG0003732	HELIO_12303	STRPU_05954
OG0003733	HELIO_03136	STRPU_18985
OG0003734	HELIO_06093	STRPU_00129
OG0003735	HELIO_01294	STRPU_17084
OG0003736	HELIO_03063	STRPU_22673
OG0003737	HELIO_10888	STRPU_19671, STRPU_19650
OG0003738	HELIO_10176	STRPU_08163
OG0003739	HELIO_08892	STRPU_01491, STRPU_13756
OG0003740	HELIO_05574	STRPU_12532
OG0003741	HELIO_02790	STRPU_02688, STRPU_01677
OG0003742	HELIO_08883	STRPU_22532
OG0003743	HELIO_02787	STRPU_18134
OG0003744	HELIO_04674	STRPU_22977
OG0003745	HELIO_09559	STRPU_14449, STRPU_14432
OG0003746	HELIO_00144	STRPU_13668, STRPU_02402
OG0003747	HELIO_06022	STRPU_07517
OG0003749	HELIO_02988	STRPU_12317
OG0003750	HELIO_02076	STRPU_03777
OG0003751	HELIO_08716	STRPU_11253, STRPU_11216
OG0003752	HELIO_08739	STRPU_15768
OG0003753	HELIO_02945	STRPU_08790
OG0003754	HELIO_09263	STRPU_12707
OG0003755	HELIO_08454	STRPU_15415
OG0003757	HELIO_08330	STRPU_20502
OG0003758	HELIO_04986	STRPU_21990, STRPU_21988
OG0003759	HELIO_08276	STRPU_10861, STRPU_10841
OG0003760	HELIO_10329	STRPU_07722
OG0003761	HELIO_09527	STRPU_22011
OG0003762	HELIO_00794	STRPU_08506
OG0003763	HELIO_02371	STRPU_17640, STRPU_02280
OG0003764	HELIO_10540	STRPU_08733, STRPU_01439
OG0003765	HELIO_02901	STRPU_22382
OG0003767	HELIO_03825	STRPU_07021
OG0003768	HELIO_12290	STRPU_20453
OG0003768	HELIO_05875	STRPU_22059
OG0003768	HELIO_09493	STRPU_12340
OG0003769	HELIO_09666	STRPU_26021
OG0003770	HELIO_06598	STRPU_05108, STRPU_05035
OG0003771	HELIO_09996	STRPU_08361
OG0003772	HELIO_11304	STRPU_16769, STRPU_01739
OG0003773	HELIO_11994	STRPU_08673
OG0003775	HELIO_08498	STRPU_08270
OG0003776	HELIO_02001	STRPU_02898
OG0003777	HELIO_01826	STRPU_08593, STRPU_00310
OG0003778	HELIO_12734	STRPU_11538
OG0003779	HELIO_09039	STRPU_06113
OG0003780	HELIO_05552	STRPU_06748
OG0003795	HELIO_00713	STRPU_23591
OG0003798	HELIO_10316	STRPU_05134, STRPU_05061
OG0003803	HELIO_02425	STRPU_20204
OG0003805	HELIO_07970	STRPU_10694
OG0003806	HELIO_00384	STRPU_00975, STRPU_08841
OG0003807	HELIO_07147	STRPU_08093
OG0003808	HELIO_04304	STRPU_24251, STRPU_01054
OG0003809	HELIO_07339	STRPU_04114
OG0003810	HELIO_06395	STRPU_04942
OG0003811	HELIO_07404	STRPU_05891
OG0003812	HELIO_07959	STRPU_11207
OG0003813	HELIO_02391	STRPU_04220, STRPU_04255
OG0003815	HELIO_11390	STRPU_20778
OG0003816	HELIO_05586	STRPU_04323, STRPU_04293
OG0003817	HELIO_00561	STRPU_03385
OG0003818	HELIO_04533	STRPU_05558, STRPU_05616
OG0003819	HELIO_02449	STRPU_05262, STRPU_05278
OG0003820	HELIO_12732, HELIO_12713	STRPU_27077
OG0003822	HELIO_04930	STRPU_16290
OG0003822	HELIO_07244	STRPU_16291, STRPU_16497, STRPU_16505, STRPU_16493, STRPU_16494, STRPU_16499, STRPU_16498
OG0003823	HELIO_12718	STRPU_24666
OG0003824	HELIO_02077	STRPU_09421, STRPU_01538
OG0003825	HELIO_12444	STRPU_10012
OG0003826	HELIO_02592	STRPU_14827
OG0003827	HELIO_10529	STRPU_19325
OG0003828	HELIO_03989	STRPU_20403
OG0003829	HELIO_04115	STRPU_20384
OG0003830	HELIO_07812	STRPU_01759, STRPU_18068
OG0003831	HELIO_00414	STRPU_05243
OG0003832	HELIO_04229	STRPU_23140
OG0003833	HELIO_00735	STRPU_05825
OG0003833	HELIO_08031, HELIO_06424	STRPU_05285
OG0003834	HELIO_10627	STRPU_26294, STRPU_26268
OG0003835	HELIO_00960	STRPU_24475
OG0003836	HELIO_02274	STRPU_05030
OG0003837	HELIO_01037	STRPU_08087
OG0003838	HELIO_09299	STRPU_05727
OG0003839	HELIO_00548	STRPU_19903
OG0003840	HELIO_07119	STRPU_26799
OG0003841	HELIO_08429	STRPU_19672, STRPU_19649
OG0003842	HELIO_06073	STRPU_22707, STRPU_00691, STRPU_22706
OG0003843	HELIO_09017	STRPU_21504
OG0003844	HELIO_00051	STRPU_27219
OG0003845	HELIO_09710	STRPU_14394
OG0003846	HELIO_07722	STRPU_10200
OG0003847	HELIO_04738	STRPU_19484
OG0003848	HELIO_02520	STRPU_19765
OG0003850	HELIO_01423	STRPU_17743
OG0003851	HELIO_06451	STRPU_22235
OG0003852	HELIO_11600	STRPU_22104
OG0003853	HELIO_12441	STRPU_21495, STRPU_21486
OG0003854	HELIO_03527	STRPU_26673
OG0003855	HELIO_07181	STRPU_24429
OG0003856	HELIO_05722	STRPU_09243
OG0003857	HELIO_12190	STRPU_09242
OG0003858	HELIO_08687	STRPU_20968
OG0003859	HELIO_02262	STRPU_23995
OG0003860	HELIO_03691	STRPU_24611
OG0003861	HELIO_09460	STRPU_17125, STRPU_17109
OG0003862	HELIO_04377	STRPU_22604
OG0003863	HELIO_09867	STRPU_10014
OG0003864	HELIO_10875	STRPU_21449
OG0003865	HELIO_11073	STRPU_25046
OG0003866	HELIO_03099	STRPU_17669, STRPU_02253
OG0003867	HELIO_01829	STRPU_10594
OG0003868	HELIO_08898	STRPU_19663, STRPU_19655
OG0003869	HELIO_08492	STRPU_00857, STRPU_14063
OG0003870	HELIO_02612	STRPU_12851, STRPU_12861
OG0003871	HELIO_02741	STRPU_08000
OG0003872	HELIO_02970	STRPU_14352
OG0003873	HELIO_09899	STRPU_11352
OG0003874	HELIO_04369	STRPU_26807
OG0003875	HELIO_08274	STRPU_12470
OG0003876	HELIO_02667	STRPU_18481, STRPU_18439
OG0003877	HELIO_08344	STRPU_06336
OG0003878	HELIO_10989	STRPU_22393
OG0003879	HELIO_05565	STRPU_26896
OG0003880	HELIO_02020	STRPU_06845
OG0003881	HELIO_07709	STRPU_23870, STRPU_23833
OG0003882	HELIO_05979	STRPU_25867
OG0003883	HELIO_12699	STRPU_10088, STRPU_10151
OG0003884	HELIO_00594	STRPU_22886
OG0003885	HELIO_08959	STRPU_07351
OG0003886	HELIO_06325	STRPU_25179
OG0003887	HELIO_07770	STRPU_04757
OG0003888	HELIO_07431	STRPU_17913
OG0003890	HELIO_12503	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233
OG0003892	HELIO_08263	STRPU_01952, STRPU_22793
OG0003893	HELIO_05290	STRPU_20996
OG0003894	HELIO_00555	STRPU_20332
OG0003895	HELIO_10007	STRPU_09912
OG0003896	HELIO_00287	STRPU_08792
OG0003897	HELIO_07895	STRPU_10680, STRPU_00559
OG0003898	HELIO_09951	STRPU_06593
OG0003899	HELIO_00617	STRPU_24703, STRPU_24689
OG0003900	HELIO_07367	STRPU_20822
OG0003901	HELIO_12439	STRPU_03089
OG0003902	HELIO_00533	STRPU_09512
OG0003903	HELIO_11262	STRPU_09773, STRPU_09730
OG0003904	HELIO_03811	STRPU_23136
OG0003905	HELIO_06976	STRPU_11701
OG0003906	HELIO_09388	STRPU_26939
OG0003907	HELIO_06149	STRPU_05704, STRPU_03722
OG0003907	HELIO_04626	STRPU_10190
OG0003909	HELIO_12479	STRPU_26189
OG0003911	HELIO_02034	STRPU_24667
OG0003912	HELIO_00546	STRPU_26148
OG0003913	HELIO_06151	STRPU_18325, STRPU_01122
OG0003914	HELIO_10475	STRPU_23090
OG0003916	HELIO_04220	STRPU_26241
OG0003917	HELIO_10729	STRPU_04930
OG0003918	HELIO_12096	STRPU_04601
OG0003919	HELIO_10423	STRPU_14836
OG0003920	HELIO_09202	STRPU_17479
OG0003921	HELIO_11518	STRPU_24499
OG0003922	HELIO_04815	STRPU_13161, STRPU_13140
OG0003923	HELIO_10280	STRPU_13944
OG0003924	HELIO_06255	STRPU_22928, STRPU_22927
OG0003925	HELIO_11080	STRPU_11004, STRPU_00344
OG0003926	HELIO_01471	STRPU_10755
OG0003927	HELIO_07361	STRPU_14530
OG0003928	HELIO_10922	STRPU_25726
OG0003929	HELIO_09096	STRPU_25575
OG0003930	HELIO_03284	STRPU_11790
OG0003931	HELIO_04058	STRPU_08493
OG0003932	HELIO_09810	STRPU_13334
OG0003932	HELIO_00419	STRPU_15755
OG0003933	HELIO_08038	STRPU_23156
OG0003934	HELIO_00565	STRPU_24564
OG0003935	HELIO_11530	STRPU_20857, STRPU_20894
OG0003936	HELIO_03090	STRPU_26066
OG0003937	HELIO_05246	STRPU_10312
OG0003938	HELIO_03125	STRPU_17909
OG0003939	HELIO_10160	STRPU_18436
OG0003940	HELIO_07463	STRPU_21913
OG0003941	HELIO_10059	STRPU_23753
OG0003942	HELIO_02681	STRPU_10724
OG0003943	HELIO_11312	STRPU_07574
OG0003944	HELIO_01693	STRPU_26716
OG0003945	HELIO_03032	STRPU_12909
OG0003946	HELIO_10205	STRPU_09832
OG0003947	HELIO_08689	STRPU_09926
OG0003948	HELIO_12286	STRPU_09826
OG0003949	HELIO_10884	STRPU_12187
OG0003950	HELIO_06986	STRPU_12188
OG0003951	HELIO_01607	STRPU_23993
OG0003952	HELIO_11462	STRPU_11840
OG0003953	HELIO_08151	STRPU_05378
OG0003954	HELIO_06270	STRPU_07256, STRPU_07231
OG0003955	HELIO_02651	STRPU_05331
OG0003956	HELIO_03913	STRPU_18464, STRPU_18425
OG0003957	HELIO_11006	STRPU_25510
OG0003958	HELIO_12507	STRPU_04451
OG0003959	HELIO_12450	STRPU_20127
OG0003960	HELIO_08480	STRPU_12093
OG0003961	HELIO_06293	STRPU_24706
OG0003962	HELIO_02374	STRPU_05218
OG0003964	HELIO_09198	STRPU_19393
OG0003964	HELIO_00388	STRPU_23696
OG0003965	HELIO_04316	STRPU_01083, STRPU_24217
OG0003966	HELIO_04189	STRPU_17582, STRPU_17569
OG0003967	HELIO_01824	STRPU_08909, STRPU_00918
OG0003968	HELIO_08316	STRPU_02867, STRPU_17095
OG0003969	HELIO_08398	STRPU_21355
OG0003970	HELIO_11053	STRPU_14715
OG0003971	HELIO_09511	STRPU_03433
OG0003972	HELIO_01757	STRPU_25335
OG0003973	HELIO_12484	STRPU_21231
OG0003976	HELIO_10595	STRPU_09678
OG0003997	HELIO_09041	STRPU_05888
OG0003998	HELIO_03538	STRPU_20556
OG0003999	HELIO_02420	STRPU_01968, STRPU_22810
OG0004000	HELIO_09085	STRPU_24949
OG0004002	HELIO_10165	STRPU_21325
OG0004003	HELIO_03377	STRPU_19422
OG0004004	HELIO_03478	STRPU_16146
OG0004005	HELIO_02225	STRPU_16657, STRPU_16683
OG0004006	HELIO_11188	STRPU_04992
OG0004006	HELIO_08721	STRPU_21551
OG0004007	HELIO_06360	STRPU_19148
OG0004009	HELIO_08149	STRPU_04637, STRPU_04668
OG0004010	HELIO_03872	STRPU_18499
OG0004011	HELIO_00202	STRPU_04289, STRPU_04319
OG0004014	HELIO_02037	STRPU_01097, STRPU_24202
OG0004015	HELIO_02952	STRPU_18380
OG0004016	HELIO_08840	STRPU_16841
OG0004017	HELIO_04459	STRPU_14536
OG0004018	HELIO_09142	STRPU_23298
OG0004020	HELIO_10808	STRPU_06482
OG0004021	HELIO_12459	STRPU_14759, STRPU_02563
OG0004022	HELIO_10188	STRPU_02269, STRPU_17653
OG0004023	HELIO_00840	STRPU_25909
OG0004024	HELIO_09278	STRPU_24617
OG0004025	HELIO_01715	STRPU_09604, STRPU_09594
OG0004026	HELIO_08094	STRPU_22327
OG0004027	HELIO_11552	STRPU_13511
OG0004028	HELIO_09218	STRPU_04568
OG0004029	HELIO_08811	STRPU_13194, STRPU_13195
OG0004030	HELIO_04441	STRPU_08815
OG0004031	HELIO_01995	STRPU_21388
OG0004032	HELIO_06753	STRPU_06807
OG0004034	HELIO_10112	STRPU_26813
OG0004035	HELIO_09748	STRPU_25661
OG0004036	HELIO_02636	STRPU_17564, STRPU_17586
OG0004037	HELIO_05087	STRPU_06495
OG0004038	HELIO_07048	STRPU_06801
OG0004039	HELIO_10042, HELIO_10041	STRPU_16999
OG0004040	HELIO_02944	STRPU_05771
OG0004041	HELIO_00736	STRPU_21042
OG0004042	HELIO_09649	STRPU_16694, STRPU_16667
OG0004043	HELIO_07517	STRPU_18032
OG0004044	HELIO_01126	STRPU_24535
OG0004045	HELIO_11902	STRPU_09829
OG0004047	HELIO_11567	STRPU_08496
OG0004048	HELIO_08523	STRPU_10205
OG0004049	HELIO_01172	STRPU_17384
OG0004050	HELIO_07692	STRPU_22597
OG0004051	HELIO_01563	STRPU_22150
OG0004052	HELIO_04471	STRPU_23378
OG0004053	HELIO_01246	STRPU_26759, STRPU_26744
OG0004054	HELIO_06113	STRPU_20700
OG0004055	HELIO_02053, HELIO_02052	STRPU_08814
OG0004056	HELIO_06474	STRPU_23719
OG0004057	HELIO_08994	STRPU_11804
OG0004058	HELIO_09716	STRPU_26518
OG0004059	HELIO_11889	STRPU_21348
OG0004060	HELIO_07720	STRPU_13836
OG0004061	HELIO_02573	STRPU_18518, STRPU_19001
OG0004063	HELIO_06207	STRPU_17709
OG0004064	HELIO_06868	STRPU_24939
OG0004065	HELIO_02317	STRPU_11423
OG0004066	HELIO_03143	STRPU_19819, STRPU_19815
OG0004067	HELIO_11851	STRPU_06102
OG0004068	HELIO_04572	STRPU_17877
OG0004069	HELIO_03583	STRPU_23907
OG0004070	HELIO_11759	STRPU_08271
OG0004073	HELIO_08817	STRPU_11758
OG0004074	HELIO_08579	STRPU_07232, STRPU_07258
OG0004075	HELIO_07242	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004078	HELIO_08021	STRPU_09343
OG0004079	HELIO_11417	STRPU_05743
OG0004080	HELIO_12370	STRPU_13277
OG0004081	HELIO_02694	STRPU_06127
OG0004082	HELIO_03318, HELIO_03319	STRPU_24384
OG0004083	HELIO_08699, HELIO_03393	STRPU_21680
OG0004084	HELIO_01688	STRPU_07666, STRPU_18901
OG0004085	HELIO_05065	STRPU_06109
OG0004086	HELIO_05655	STRPU_21572, STRPU_00282
OG0004087	HELIO_07687	STRPU_23491
OG0004088	HELIO_01964	STRPU_18617
OG0004089	HELIO_12017	STRPU_00370, STRPU_11032
OG0004090	HELIO_00003	STRPU_24163
OG0004091	HELIO_07817	STRPU_19319
OG0004092	HELIO_00826	STRPU_13303
OG0004093	HELIO_09995	STRPU_09708, STRPU_09752
OG0004094	HELIO_11334	STRPU_20262
OG0004095	HELIO_09898	STRPU_12681, STRPU_12680
OG0004096	HELIO_09267	STRPU_20338
OG0004097	HELIO_00420	STRPU_11558
OG0004098	HELIO_11081	STRPU_18328, STRPU_01120
OG0004099	HELIO_02315	STRPU_08317
OG0004100	HELIO_02283	STRPU_23805
OG0004101	HELIO_10904	STRPU_24073
OG0004102	HELIO_11193	STRPU_09962, STRPU_09983
OG0004103	HELIO_08288	STRPU_24486
OG0004103	HELIO_12649	STRPU_24316
OG0004104	HELIO_10999	STRPU_26985
OG0004105	HELIO_07467	STRPU_24009
OG0004107	HELIO_08614	STRPU_03930
OG0004108	HELIO_07935, HELIO_07936	STRPU_08375
OG0004109	HELIO_04506	STRPU_22411
OG0004109	HELIO_02983	STRPU_07017
OG0004111	HELIO_11415	STRPU_07781, STRPU_07758
OG0004112	HELIO_11079	STRPU_27382
OG0004113	HELIO_04150	STRPU_23577
OG0004114	HELIO_03462	STRPU_20826
OG0004115	HELIO_08676	STRPU_00175
OG0004116	HELIO_11516	STRPU_03821, STRPU_03835
OG0004117	HELIO_02092	STRPU_16567
OG0004118	HELIO_03448	STRPU_01975, STRPU_22816
