Orthogroup	OWEFU	LYTVA_ok
OG0002531	OFUSG12367.1.p1	LYTVA_02490
OG0002532	OFUSG10787.1.p1, OFUSG10787.2.p1	LYTVA_10842
OG0002533	OFUSG23755.1.p1	LYTVA_10911
OG0002534	OFUSG24364.1.p1	LYTVA_28779
OG0002535	OFUSG06873.1.p1, OFUSG06873.2.p1	LYTVA_09662
OG0002536	OFUSG05531.1.p1	LYTVA_01828
OG0002537	OFUSG02726.1.p1	LYTVA_26243
OG0002538	OFUSG03933.1.p1	LYTVA_22765, LYTVA_12485
OG0002539	OFUSG06058.2.p1, OFUSG06058.1.p1	LYTVA_03780, LYTVA_22809, LYTVA_22808
OG0002540	OFUSG12631.1.p1	LYTVA_14395
OG0002541	OFUSG07799.1.p1	LYTVA_08531, LYTVA_16761
OG0002542	OFUSG04467.1.p1	LYTVA_22878
OG0002543	OFUSG15203.1.p1, OFUSG15203.2.p1	LYTVA_05546, LYTVA_29378
OG0002544	OFUSG22721.1.p1	LYTVA_09388, LYTVA_26551
OG0002545	OFUSG18706.1.p1	LYTVA_17249
OG0002547	OFUSG17495.1.p1	LYTVA_18896, LYTVA_16593, LYTVA_07932
OG0002548	OFUSG25116.1.p1	LYTVA_15314
OG0002549	OFUSG25833.1.p1, OFUSG25833.2.p1, OFUSG25833.3.p1	LYTVA_07016
OG0002551	OFUSG26610.1.p1	LYTVA_04105
OG0002552	OFUSG09823.1.p1	LYTVA_22275, LYTVA_17939
OG0002554	OFUSG20321.1.p1	LYTVA_15356
OG0002557	OFUSG05156.1.p1	LYTVA_11893
OG0002559	OFUSG17135.4.p1, OFUSG17135.5.p1, OFUSG17135.3.p1, OFUSG17135.1.p1, OFUSG17135.2.p1	LYTVA_29204
OG0002560	OFUSG09866.1.p1, OFUSG09866.2.p1	LYTVA_21723, LYTVA_12089
OG0002561	OFUSG25117.2.p1, OFUSG25117.1.p1	LYTVA_06324
OG0002562	OFUSG13027.1.p1	LYTVA_23408
OG0002563	OFUSG02827.1.p1	LYTVA_28180
OG0002564	OFUSG18079.1.p1, OFUSG18079.2.p1	LYTVA_01413
OG0002566	OFUSG23549.1.p1	LYTVA_29203
OG0002567	OFUSG05913.1.p1	LYTVA_24506, LYTVA_23645, LYTVA_10741
OG0002568	OFUSG09132.1.p1, OFUSG17897.1.p1	LYTVA_16459, LYTVA_24614, LYTVA_12663
OG0002569	OFUSG23886.1.p1	LYTVA_26769
OG0002570	OFUSG20725.1.p1	LYTVA_08742, LYTVA_21570
OG0002571	OFUSG03586.1.p1	LYTVA_25934, LYTVA_24213
OG0002572	OFUSG07142.1.p1	LYTVA_08956
OG0002573	OFUSG18076.1.p1	LYTVA_29887
OG0002587	OFUSG20335.1.p1	LYTVA_01204
OG0002589	OFUSG15607.1.p1	LYTVA_21773
OG0002590	OFUSG23108.1.p1	LYTVA_05048
OG0002592	OFUSG18883.1.p1	LYTVA_23598, LYTVA_03295, LYTVA_21866
OG0002593	OFUSG21331.1.p1, OFUSG21331.2.p1	LYTVA_05345
OG0002594	OFUSG05055.1.p1	LYTVA_09902
OG0002595	OFUSG17825.1.p1, OFUSG17825.3.p1, OFUSG17825.4.p1, OFUSG17825.2.p1, OFUSG19931.1.p1, OFUSG19932.1.p1	LYTVA_18324
OG0002597	OFUSG08063.1.p1	LYTVA_27880
OG0002598	OFUSG17203.1.p1	LYTVA_19110
OG0002599	OFUSG05928.1.p1	LYTVA_04514
OG0002600	OFUSG17834.1.p1, OFUSG17834.2.p1	LYTVA_24902
OG0002601	OFUSG25340.1.p1	LYTVA_13096
OG0002601	OFUSG18724.2.p1, OFUSG18724.1.p1	LYTVA_21392
OG0002602	OFUSG10300.1.p1, OFUSG10300.2.p1	LYTVA_25365
OG0002603	OFUSG13715.1.p1	LYTVA_08072
OG0002605	OFUSG17629.1.p1	LYTVA_01282
OG0002606	OFUSG22054.1.p1, OFUSG22019.1.p1	LYTVA_25632
OG0002607	OFUSG19565.1.p1	LYTVA_23355, LYTVA_10613
OG0002608	OFUSG26704.2.p1, OFUSG26704.1.p1	LYTVA_13159
OG0002609	OFUSG08608.1.p1	LYTVA_01416
OG0002610	OFUSG22781.2.p1, OFUSG22781.1.p1	LYTVA_11229
OG0002611	OFUSG16338.1.p1	LYTVA_04155
OG0002612	OFUSG18866.1.p1	LYTVA_13837, LYTVA_08081
OG0002614	OFUSG13501.1.p1	LYTVA_13201
OG0002619	OFUSG09296.1.p1	LYTVA_16965, LYTVA_00112
OG0002620	OFUSG07487.1.p1	LYTVA_00427
OG0002621	OFUSG21193.1.p1, OFUSG21193.2.p1	LYTVA_12838, LYTVA_23317
OG0002622	OFUSG02644.1.p1	LYTVA_07031, LYTVA_19267
OG0002623	OFUSG01571.2.p1, OFUSG01571.1.p1	LYTVA_20131, LYTVA_04495, LYTVA_08762
OG0002624	OFUSG20261.1.p1	LYTVA_03682
OG0002625	OFUSG00455.1.p1	LYTVA_07745
OG0002628	OFUSG25722.1.p1	LYTVA_09885
OG0002629	OFUSG21491.1.p1	LYTVA_00984
OG0002629	OFUSG15216.1.p1	LYTVA_00974
OG0002630	OFUSG13735.1.p1	LYTVA_01004, LYTVA_23635
OG0002631	OFUSG00256.1.p1	LYTVA_01421, LYTVA_05487, LYTVA_25207, LYTVA_21771
OG0002632	OFUSG09288.1.p1	LYTVA_05249
OG0002633	OFUSG12394.1.p1	LYTVA_24405
OG0002634	OFUSG09093.1.p1	LYTVA_07550
OG0002634	OFUSG09096.1.p1	LYTVA_15801
OG0002636	OFUSG10080.1.p1	LYTVA_13092, LYTVA_12071
OG0002637	OFUSG00782.1.p1	LYTVA_24118
OG0002638	OFUSG07849.1.p1	LYTVA_23794, LYTVA_24615
OG0002639	OFUSG11435.2.p1, OFUSG11435.1.p1	LYTVA_09285
OG0002640	OFUSG06099.1.p1, OFUSG06099.4.p1, OFUSG06099.2.p1, OFUSG06099.3.p1	LYTVA_08062, LYTVA_25858, LYTVA_08060
OG0002642	OFUSG16050.1.p1	LYTVA_25328
OG0002643	OFUSG25517.1.p1, OFUSG25504.1.p1	LYTVA_22934
OG0002644	OFUSG03807.1.p1	LYTVA_00752
OG0002645	OFUSG19077.1.p1, OFUSG19077.2.p1	LYTVA_24176
OG0002646	OFUSG07340.4.p1, OFUSG07340.1.p1, OFUSG07340.2.p1, OFUSG07340.3.p1	LYTVA_13560, LYTVA_13618
OG0002647	OFUSG19431.1.p1, OFUSG18928.1.p1	LYTVA_02821, LYTVA_17258, LYTVA_02817, LYTVA_23303, LYTVA_02816
OG0002648	OFUSG23133.1.p1	LYTVA_26805
OG0002649	OFUSG19035.2.p1, OFUSG19035.1.p1	LYTVA_26079
OG0002651	OFUSG09970.1.p1	LYTVA_11913, LYTVA_10914
OG0002652	OFUSG01040.1.p1, OFUSG05127.1.p1	LYTVA_14696, LYTVA_00100
OG0002653	OFUSG22197.1.p1	LYTVA_18692, LYTVA_14330
OG0002654	OFUSG21242.1.p1	LYTVA_12075, LYTVA_09026
OG0002655	OFUSG18613.1.p1	LYTVA_15898
OG0002656	OFUSG24257.1.p1	LYTVA_17513
OG0002657	OFUSG16068.1.p1	LYTVA_21608
OG0002658	OFUSG07805.2.p1, OFUSG07805.1.p1	LYTVA_00441
OG0002659	OFUSG13732.1.p1, OFUSG13734.1.p1	LYTVA_20057
OG0002661	OFUSG07563.1.p1	LYTVA_14026, LYTVA_08616, LYTVA_11094, LYTVA_08264
OG0002662	OFUSG10564.1.p1	LYTVA_25032
OG0002663	OFUSG26952.1.p1	LYTVA_04732
OG0002664	OFUSG08813.1.p1	LYTVA_12170, LYTVA_30120
OG0002665	OFUSG15552.1.p1	LYTVA_28316
OG0002666	OFUSG02440.2.p1, OFUSG02440.1.p1, OFUSG18088.1.p1, OFUSG10943.1.p1	LYTVA_04715
OG0002667	OFUSG07660.1.p1	LYTVA_23365
OG0002668	OFUSG05098.1.p1, OFUSG05098.2.p1	LYTVA_18089, LYTVA_00341
OG0002669	OFUSG11370.1.p1	LYTVA_27272
OG0002670	OFUSG12187.4.p1, OFUSG12187.1.p1, OFUSG12187.2.p1, OFUSG12187.3.p1	LYTVA_23139
OG0002671	OFUSG20832.1.p1	LYTVA_21496
OG0002672	OFUSG23393.1.p1	LYTVA_27785
OG0002673	OFUSG05576.1.p1	LYTVA_18804
OG0002674	OFUSG09685.1.p1	LYTVA_30165
OG0002675	OFUSG05238.1.p1	LYTVA_16982
OG0002677	OFUSG17880.1.p1, OFUSG17880.2.p1	LYTVA_05849
OG0002678	OFUSG03008.1.p1	LYTVA_25709
OG0002682	OFUSG17355.1.p1	LYTVA_22194
OG0002683	OFUSG17573.1.p2	LYTVA_20068
OG0002685	OFUSG01490.1.p1	LYTVA_01740
OG0002703	OFUSG19745.2.p1, OFUSG19745.1.p1	LYTVA_29979, LYTVA_27390
OG0002705	OFUSG23521.2.p1, OFUSG23521.1.p1	LYTVA_29948
OG0002706	OFUSG10469.1.p1	LYTVA_18829, LYTVA_18105
OG0002708	OFUSG00085.1.p1	LYTVA_06941
OG0002709	OFUSG01022.2.p1, OFUSG01022.1.p1	LYTVA_10173, LYTVA_16165, LYTVA_11245, LYTVA_10545
OG0002710	OFUSG09390.1.p1	LYTVA_03429
OG0002712	OFUSG02353.1.p1	LYTVA_12703
OG0002714	OFUSG00220.1.p1, OFUSG06935.1.p1, OFUSG06937.1.p1	LYTVA_07487, LYTVA_06098
OG0002716	OFUSG09527.1.p1	LYTVA_24542, LYTVA_06979
OG0002718	OFUSG20941.1.p1, OFUSG20941.2.p1	LYTVA_22419
OG0002719	OFUSG04545.1.p1	LYTVA_25378
OG0002720	OFUSG20349.1.p1	LYTVA_16984, LYTVA_04741
OG0002721	OFUSG09992.1.p1	LYTVA_27895
OG0002722	OFUSG21829.1.p1	LYTVA_27149
OG0002723	OFUSG25295.1.p1	LYTVA_18812
OG0002724	OFUSG23259.1.p1	LYTVA_19288, LYTVA_09751
OG0002725	OFUSG06872.1.p1	LYTVA_00356, LYTVA_18543, LYTVA_02443, LYTVA_27765, LYTVA_11063
OG0002726	OFUSG10760.1.p1	LYTVA_12627
OG0002728	OFUSG24205.1.p1	LYTVA_17564, LYTVA_17578
OG0002729	OFUSG25664.1.p1	LYTVA_24879
OG0002729	OFUSG02975.1.p1	LYTVA_12941
OG0002730	OFUSG00020.1.p1	LYTVA_25085, LYTVA_25902
OG0002731	OFUSG08355.1.p1	LYTVA_14020
OG0002732	OFUSG18697.1.p1	LYTVA_28855
OG0002733	OFUSG00443.4.p1, OFUSG00443.2.p1, OFUSG00443.3.p1, OFUSG00443.1.p1	LYTVA_23512
OG0002733	OFUSG20924.1.p1	LYTVA_22718, LYTVA_01117
OG0002736	OFUSG00222.1.p1	LYTVA_21231
OG0002738	OFUSG17862.1.p1	LYTVA_25230, LYTVA_06420, LYTVA_08098, LYTVA_04589, LYTVA_18485
OG0002739	OFUSG02929.1.p1	LYTVA_03350, LYTVA_16185
OG0002741	OFUSG09210.1.p1, OFUSG09210.2.p1	LYTVA_08147
OG0002742	OFUSG18256.1.p1	LYTVA_18075, LYTVA_17178
OG0002743	OFUSG16819.1.p1	LYTVA_20017, LYTVA_29489
OG0002744	OFUSG08357.1.p1	LYTVA_13350, LYTVA_17646
OG0002745	OFUSG18242.2.p1, OFUSG18242.1.p1	LYTVA_23293
OG0002747	OFUSG25884.2.p1, OFUSG25884.1.p1	LYTVA_07301, LYTVA_06613
OG0002748	OFUSG25527.1.p1	LYTVA_16624
OG0002749	OFUSG08546.1.p1	LYTVA_13617
OG0002750	OFUSG02806.1.p1	LYTVA_11674
OG0002751	OFUSG05851.1.p1	LYTVA_09851
OG0002752	OFUSG01980.2.p1, OFUSG01980.1.p1	LYTVA_13590, LYTVA_16228
OG0002756	OFUSG24104.1.p1	LYTVA_16840
OG0002757	OFUSG07053.2.p1, OFUSG07053.3.p1, OFUSG07053.1.p1	LYTVA_12178, LYTVA_25439
OG0002758	OFUSG15087.1.p1	LYTVA_20249
OG0002759	OFUSG01273.2.p1, OFUSG01273.1.p1	LYTVA_00899, LYTVA_05590, LYTVA_04404
OG0002760	OFUSG19010.1.p1, OFUSG19009.1.p1	LYTVA_26292, LYTVA_13642
OG0002761	OFUSG26078.1.p1	LYTVA_10840
OG0002762	OFUSG06435.1.p1	LYTVA_06145
OG0002763	OFUSG04521.1.p1, OFUSG04521.2.p1	LYTVA_11931, LYTVA_00169
OG0002764	OFUSG23602.1.p1	LYTVA_12077
OG0002765	OFUSG20514.1.p1	LYTVA_13397, LYTVA_07528
OG0002766	OFUSG25034.1.p1	LYTVA_02144, LYTVA_02143, LYTVA_11825
OG0002767	OFUSG03685.1.p1	LYTVA_15615
OG0002768	OFUSG06807.1.p1	LYTVA_14711
OG0002769	OFUSG02422.4.p1, OFUSG02422.2.p1, OFUSG02422.3.p1, OFUSG02422.1.p1	LYTVA_10691
OG0002770	OFUSG06074.1.p1	LYTVA_16373
OG0002771	OFUSG11277.1.p1	LYTVA_30010
OG0002772	OFUSG06709.1.p1	LYTVA_07041, LYTVA_20067
OG0002773	OFUSG26880.2.p1, OFUSG26880.1.p1	LYTVA_17377
OG0002774	OFUSG08706.1.p1, OFUSG08706.2.p1	LYTVA_02098, LYTVA_29513
OG0002776	OFUSG17830.2.p1, OFUSG17830.1.p1	LYTVA_03062
OG0002778	OFUSG09154.1.p1	LYTVA_29506
OG0002778	OFUSG18807.1.p1	LYTVA_18219
OG0002781	OFUSG15810.1.p1	LYTVA_20154
OG0002783	OFUSG23510.1.p1	LYTVA_29639
OG0002784	OFUSG20347.1.p1, OFUSG05299.1.p1	LYTVA_16414, LYTVA_22171
OG0002785	OFUSG17300.1.p1	LYTVA_29142
OG0002786	OFUSG19625.1.p1	LYTVA_26062
OG0002788	OFUSG01564.1.p1	LYTVA_12524, LYTVA_24529
OG0002789	OFUSG22548.1.p1, OFUSG26403.1.p1, OFUSG15445.1.p1	LYTVA_25707, LYTVA_23902, LYTVA_25704, LYTVA_25705, LYTVA_23903
OG0002790	OFUSG03365.1.p1	LYTVA_12236
OG0002792	OFUSG04701.2.p1, OFUSG04701.1.p1	LYTVA_00701
OG0002793	OFUSG11360.1.p1	LYTVA_11185
OG0002794	OFUSG09921.3.p1, OFUSG09921.2.p1, OFUSG09921.1.p1	LYTVA_04799, LYTVA_04635
OG0002795	OFUSG16642.1.p1	LYTVA_25608, LYTVA_14490
OG0002799	OFUSG15023.2.p1, OFUSG15023.1.p1	LYTVA_23324
OG0002811	OFUSG05869.2.p1, OFUSG05869.1.p1	LYTVA_29338
OG0002812	OFUSG23571.1.p1, OFUSG23571.2.p1	LYTVA_16420
OG0002813	OFUSG07807.3.p1, OFUSG07807.2.p1, OFUSG07807.1.p1	LYTVA_11554
OG0002815	OFUSG00006.1.p1	LYTVA_08058
OG0002816	OFUSG21501.1.p1	LYTVA_20661
OG0002817	OFUSG22074.1.p1	LYTVA_20180
OG0002818	OFUSG06912.1.p1	LYTVA_21907
OG0002822	OFUSG10280.1.p1	LYTVA_29897, LYTVA_29899
OG0002823	OFUSG07633.1.p1	LYTVA_23373
OG0002823	OFUSG19489.1.p1	LYTVA_29460
OG0002824	OFUSG16938.1.p1	LYTVA_03461
OG0002825	OFUSG07952.1.p1	LYTVA_02222
OG0002826	OFUSG25180.1.p1	LYTVA_08491
OG0002828	OFUSG20560.1.p1, OFUSG19694.1.p1	LYTVA_14096
OG0002829	OFUSG17802.1.p1, OFUSG17802.2.p1, OFUSG17802.3.p1	LYTVA_16144
OG0002830	OFUSG11249.1.p1, OFUSG11249.2.p1	LYTVA_29270
OG0002831	OFUSG00744.1.p1	LYTVA_17877, LYTVA_02081
OG0002833	OFUSG10565.1.p1	LYTVA_05904, LYTVA_21505
OG0002835	OFUSG13154.1.p1	LYTVA_03279
OG0002836	OFUSG21241.1.p1	LYTVA_12076
OG0002837	OFUSG03666.1.p1	LYTVA_04424
OG0002839	OFUSG04543.1.p1	LYTVA_09274
OG0002840	OFUSG04749.1.p1, OFUSG04749.2.p1	LYTVA_16200
OG0002841	OFUSG06346.1.p1	LYTVA_19615
OG0002842	OFUSG26331.1.p1	LYTVA_15541, LYTVA_05573
OG0002843	OFUSG22264.1.p1	LYTVA_17224, LYTVA_25426
OG0002844	OFUSG06933.1.p1	LYTVA_02450
OG0002846	OFUSG02542.1.p1	LYTVA_01730
OG0002847	OFUSG15328.1.p1	LYTVA_05132
OG0002848	OFUSG20933.1.p1	LYTVA_10965
OG0002849	OFUSG16116.1.p1	LYTVA_12925
OG0002850	OFUSG26286.1.p1, OFUSG26286.2.p1	LYTVA_21372
OG0002851	OFUSG00457.1.p1	LYTVA_07801
OG0002852	OFUSG20544.1.p1	LYTVA_20665, LYTVA_21744
OG0002855	OFUSG01482.2.p1, OFUSG01482.1.p1	LYTVA_25406, LYTVA_21416
OG0002857	OFUSG23665.1.p1	LYTVA_17202, LYTVA_00228
OG0002858	OFUSG20592.1.p1	LYTVA_16979
OG0002859	OFUSG26370.1.p1	LYTVA_05989
OG0002860	OFUSG10816.1.p1	LYTVA_06422
OG0002861	OFUSG08221.1.p1, OFUSG08221.3.p1, OFUSG08221.2.p1, OFUSG08221.4.p1, OFUSG08221.5.p1	LYTVA_01444
OG0002862	OFUSG01203.1.p1	LYTVA_27561
OG0002864	OFUSG04409.1.p1	LYTVA_14853
OG0002866	OFUSG00718.1.p1	LYTVA_01160
OG0002867	OFUSG20621.1.p1	LYTVA_25730
OG0002868	OFUSG03072.1.p1	LYTVA_06070
OG0002869	OFUSG26444.1.p1	LYTVA_27417
OG0002870	OFUSG01831.1.p1	LYTVA_13335
OG0002871	OFUSG25447.1.p1	LYTVA_09624
OG0002871	OFUSG01750.1.p1	LYTVA_11971, LYTVA_11967
OG0002872	OFUSG20208.1.p1	LYTVA_14112
OG0002874	OFUSG06465.1.p1	LYTVA_23232, LYTVA_01839
OG0002875	OFUSG25099.1.p1	LYTVA_29837
OG0002876	OFUSG07618.1.p1	LYTVA_03623
OG0002878	OFUSG26924.1.p1	LYTVA_11914
OG0002879	OFUSG00445.1.p1	LYTVA_15988, LYTVA_14846
OG0002880	OFUSG17371.1.p1, OFUSG17371.2.p1	LYTVA_24596, LYTVA_25627
OG0002881	OFUSG13651.2.p1, OFUSG13651.1.p1	LYTVA_06823
OG0002882	OFUSG17576.1.p1	LYTVA_26666
OG0002882	OFUSG12338.1.p1, OFUSG22314.1.p1	LYTVA_29423, LYTVA_03366, LYTVA_16437
OG0002883	OFUSG22592.1.p1	LYTVA_07247
OG0002884	OFUSG01224.1.p1	LYTVA_15779
OG0002885	OFUSG24644.1.p1	LYTVA_27705, LYTVA_27700
OG0002886	OFUSG09862.1.p1, OFUSG09896.1.p1, OFUSG09868.1.p1, OFUSG09881.2.p1, OFUSG09881.1.p1, OFUSG25424.1.p1, OFUSG25424.2.p1	LYTVA_21795, LYTVA_28862
OG0002887	OFUSG17477.1.p1	LYTVA_26594, LYTVA_27442
OG0002888	OFUSG18365.1.p1	LYTVA_26972
OG0002889	OFUSG05655.2.p1, OFUSG05655.1.p1	LYTVA_16314
OG0002890	OFUSG23123.1.p1, OFUSG23123.2.p1	LYTVA_20159
OG0002891	OFUSG13187.1.p1	LYTVA_09791, LYTVA_12147
OG0002895	OFUSG18676.1.p1	LYTVA_26396
OG0002896	OFUSG14237.1.p1	LYTVA_13760
OG0002897	OFUSG17101.1.p1	LYTVA_21966
OG0002898	OFUSG11484.1.p1	LYTVA_17182, LYTVA_16018, LYTVA_16016
OG0002899	OFUSG21253.1.p1	LYTVA_26043
OG0002900	OFUSG19632.1.p1	LYTVA_01793
OG0002901	OFUSG00977.2.p1, OFUSG00977.3.p1, OFUSG00977.4.p1, OFUSG00977.1.p1	LYTVA_21898
OG0002902	OFUSG05328.1.p1	LYTVA_25031
OG0002904	OFUSG16835.2.p1, OFUSG16835.1.p1, OFUSG16835.3.p1	LYTVA_27706
OG0002905	OFUSG23411.1.p1	LYTVA_26816
OG0002906	OFUSG05126.1.p1, OFUSG05126.2.p1	LYTVA_16028, LYTVA_16029, LYTVA_12205
OG0002908	OFUSG16213.1.p1	LYTVA_05679
OG0002909	OFUSG18769.1.p1	LYTVA_25972
OG0002910	OFUSG01086.1.p1	LYTVA_27131, LYTVA_11896
OG0002911	OFUSG19353.2.p1, OFUSG19353.1.p1	LYTVA_24799
OG0002912	OFUSG20904.1.p1	LYTVA_07087
OG0002913	OFUSG04257.1.p1	LYTVA_29014, LYTVA_16275
OG0002914	OFUSG08374.1.p1	LYTVA_16256
OG0002915	OFUSG20878.1.p1	LYTVA_04120
OG0002917	OFUSG14554.1.p1	LYTVA_12457, LYTVA_05198
OG0002919	OFUSG20197.1.p1, OFUSG20197.2.p1	LYTVA_03708
OG0002921	OFUSG15321.1.p1	LYTVA_27879
OG0002923	OFUSG20615.4.p1, OFUSG20615.3.p1, OFUSG20615.2.p1, OFUSG20615.1.p1	LYTVA_00338
OG0002924	OFUSG03913.1.p1	LYTVA_14915
OG0002925	OFUSG23710.1.p1	LYTVA_20567
OG0002926	OFUSG03640.1.p1	LYTVA_17562
OG0002926	OFUSG08908.1.p1	LYTVA_04390
OG0002927	OFUSG04039.2.p1, OFUSG04039.1.p1	LYTVA_13304, LYTVA_02118
OG0002944	OFUSG26530.1.p1	LYTVA_05446
OG0002945	OFUSG10545.1.p1	LYTVA_06562, LYTVA_11930
OG0002947	OFUSG06938.1.p1, OFUSG05617.1.p1	LYTVA_12540
OG0002948	OFUSG13656.1.p1	LYTVA_06849, LYTVA_06850, LYTVA_11784
OG0002952	OFUSG03363.1.p1	LYTVA_11677
OG0002953	OFUSG21854.1.p1	LYTVA_24232
OG0002955	OFUSG25162.2.p1, OFUSG25162.1.p1	LYTVA_08492
OG0002956	OFUSG09190.1.p1	LYTVA_29021
OG0002957	OFUSG26845.2.p1, OFUSG26845.1.p1	LYTVA_02020
OG0002959	OFUSG12174.1.p1, OFUSG12174.2.p1	LYTVA_09399
OG0002961	OFUSG25076.1.p1, OFUSG25076.2.p1, OFUSG25076.3.p1	LYTVA_01187
OG0002962	OFUSG10611.1.p1, OFUSG10611.2.p1	LYTVA_21311
OG0002963	OFUSG14189.1.p1, OFUSG24876.1.p1, OFUSG24812.1.p1	LYTVA_26237, LYTVA_09201, LYTVA_27954, LYTVA_05076
OG0002964	OFUSG09989.1.p1, OFUSG09989.2.p1	LYTVA_00396
OG0002966	OFUSG08150.1.p1, OFUSG08150.2.p1	LYTVA_04762
OG0002967	OFUSG21907.1.p1	LYTVA_29445
OG0002969	OFUSG04125.1.p1	LYTVA_21133, LYTVA_18655
OG0002971	OFUSG17150.1.p1	LYTVA_29010
OG0002973	OFUSG05919.3.p1, OFUSG05919.2.p1, OFUSG05919.1.p1	LYTVA_25878
OG0002974	OFUSG04989.1.p1	LYTVA_28658, LYTVA_15364
OG0002975	OFUSG21917.1.p1	LYTVA_24995
OG0002976	OFUSG20137.1.p1, OFUSG20137.2.p1	LYTVA_21549
OG0002977	OFUSG15728.1.p1, OFUSG06351.1.p1, OFUSG06351.2.p1	LYTVA_25111
OG0002978	OFUSG12256.1.p1	LYTVA_01781
OG0002979	OFUSG00218.2.p1, OFUSG00218.1.p1	LYTVA_23820
OG0002980	OFUSG05550.1.p1	LYTVA_09613, LYTVA_01121, LYTVA_13756, LYTVA_25964
OG0002982	OFUSG01882.1.p1, OFUSG01880.1.p1	LYTVA_23766
OG0002983	OFUSG00158.2.p1, OFUSG00158.1.p1	LYTVA_21419
OG0002984	OFUSG04262.1.p1	LYTVA_29653
OG0002985	OFUSG03673.2.p1, OFUSG03673.1.p1	LYTVA_15482, LYTVA_08966
OG0002986	OFUSG05495.2.p1, OFUSG05495.1.p1	LYTVA_26910
OG0002987	OFUSG18861.2.p1, OFUSG18861.1.p1	LYTVA_03673
OG0002988	OFUSG04569.2.p1, OFUSG04569.1.p1	LYTVA_22486
OG0002989	OFUSG10836.1.p1, OFUSG21255.1.p1, OFUSG05462.1.p1, OFUSG10292.1.p1, OFUSG10292.2.p1	LYTVA_23227, LYTVA_10772
OG0002990	OFUSG06081.2.p1, OFUSG06081.1.p1	LYTVA_23760
OG0002991	OFUSG11187.1.p1, OFUSG11187.2.p1	LYTVA_08511, LYTVA_10060
OG0002994	OFUSG04802.1.p1, OFUSG04806.1.p1	LYTVA_17251
OG0002995	OFUSG25101.2.p1, OFUSG25101.1.p1	LYTVA_24575
OG0002996	OFUSG06256.1.p1	LYTVA_08312
OG0002997	OFUSG23413.1.p1	LYTVA_11217
OG0002998	OFUSG14182.1.p1	LYTVA_24592, LYTVA_26894
OG0003000	OFUSG20510.1.p1, OFUSG05401.1.p1, OFUSG04050.2.p1, OFUSG04050.1.p1, OFUSG04051.1.p1	LYTVA_05386
OG0003001	OFUSG15796.1.p1	LYTVA_10762
OG0003002	OFUSG16733.1.p1	LYTVA_10079, LYTVA_02883
OG0003003	OFUSG17638.1.p1, OFUSG17638.2.p1	LYTVA_23446
OG0003004	OFUSG11480.1.p1	LYTVA_18695
OG0003005	OFUSG11245.1.p1	LYTVA_16562
OG0003006	OFUSG17958.1.p1	LYTVA_29828
OG0003008	OFUSG25480.1.p1, OFUSG25480.2.p1	LYTVA_13595, LYTVA_19423
OG0003010	OFUSG00054.1.p1	LYTVA_08548, LYTVA_02560
OG0003011	OFUSG02280.1.p1, OFUSG02280.2.p1	LYTVA_26566
OG0003013	OFUSG03957.1.p1, OFUSG03957.2.p1, OFUSG24391.1.p1	LYTVA_09610
OG0003014	OFUSG15945.1.p1	LYTVA_22017
OG0003016	OFUSG03152.1.p1	LYTVA_09030
OG0003018	OFUSG03127.1.p1	LYTVA_21456
OG0003019	OFUSG22087.3.p1, OFUSG22087.1.p1	LYTVA_10940, LYTVA_20369
OG0003020	OFUSG05105.1.p1	LYTVA_21575, LYTVA_21923
OG0003020	OFUSG23454.1.p1	LYTVA_26820
OG0003021	OFUSG12843.1.p1	LYTVA_19441
OG0003022	OFUSG14229.1.p1	LYTVA_20857
OG0003025	OFUSG17289.1.p1	LYTVA_21705
OG0003026	OFUSG08234.1.p1	LYTVA_04075
OG0003027	OFUSG21402.1.p1	LYTVA_14207
OG0003028	OFUSG13558.1.p1	LYTVA_26826
OG0003029	OFUSG20710.1.p1	LYTVA_18674
OG0003030	OFUSG25379.1.p1	LYTVA_04978
OG0003031	OFUSG16648.1.p1	LYTVA_28630
OG0003032	OFUSG18983.2.p1, OFUSG18983.3.p1, OFUSG18983.1.p1	LYTVA_06927
OG0003033	OFUSG01453.1.p1	LYTVA_09117
OG0003034	OFUSG02654.1.p1	LYTVA_09525
OG0003035	OFUSG01253.1.p1	LYTVA_21238
OG0003036	OFUSG08199.1.p1, OFUSG08199.2.p1, OFUSG08199.3.p1	LYTVA_15519
OG0003037	OFUSG12491.1.p1	LYTVA_00120, LYTVA_12907
OG0003037	OFUSG12495.1.p1	LYTVA_16935, LYTVA_12672, LYTVA_16933
OG0003038	OFUSG09156.1.p1	LYTVA_17319
OG0003039	OFUSG09451.1.p1	LYTVA_26569
OG0003041	OFUSG26411.1.p1	LYTVA_21518, LYTVA_08163, LYTVA_17266
OG0003042	OFUSG04534.1.p1	LYTVA_29954, LYTVA_21714, LYTVA_03237
OG0003043	OFUSG18158.1.p1	LYTVA_21296
OG0003044	OFUSG22295.1.p1	LYTVA_27780
OG0003045	OFUSG04172.1.p1	LYTVA_09604, LYTVA_16305
OG0003045	OFUSG24692.1.p1, OFUSG24692.2.p1	LYTVA_22578, LYTVA_13926
OG0003046	OFUSG21357.1.p1	LYTVA_11309, LYTVA_01962
OG0003048	OFUSG20691.1.p1, OFUSG20691.2.p1	LYTVA_03002
OG0003049	OFUSG26252.1.p1	LYTVA_12503
